id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,KBK3,7020154,17.3,687,22.9,0.7554585,3.777292,7,21,05-Mar-14,21-Jan-16,1,2016,2
,KBK3,7020155,17.5,688,22.93333,0.7630814,3.815407,6,21,04-Mar-14,21-Jan-16,1,2016,2
,KBK3,7020158,5.7,448,14.93333,0.3816964,1.908482,3,9,04-Mar-14,26-Mei-15,5,2015,2
,KBK3,7020159,22.7,808,26.93333,0.8428218,4.214109,7,26,03-Mar-14,19-Mei-16,5,2016,2
,KBK3,7020160,12,689,22.96667,0.5224963,2.612482,6,20,03-Mar-14,30-Mei-16,5,2016,2
,KBK3,7020161,13,688,22.93333,0.5668605,2.834302,5,17,03-Mar-14,20-Jan-16,1,2016,2
,KBK3,7020164,13,586,19.53333,0.665529,3.327645,5,15,25-Jun-14,01-Feb-16,2,2016,2
,KBK3,7020165,12,320,10.66667,1.125,5.625,4,16,13-Mar-15,27-Jan-16,1,2016,2
,KBK3,7020166,6,628,20.93333,0.2866242,1.433121,3,10,16-Mei-14,03-Feb-16,2,2016,2
,KBK3,7020167,12,580,19.33333,0.6206896,3.103448,4,16,19-Jun-14,20-Jan-16,1,2016,2
,KBK3,7020168,15,585,19.5,0.7692308,3.846154,5,19,19-Jun-14,25-Jan-16,1,2016,2
,KBK3,7020171,15,582,19.4,0.7731959,3.865979,5,19,19-Jun-14,22-Jan-16,1,2016,2
,KBK3,7020172,12.2,536,17.86667,0.6828358,3.414179,4,16,02-Aug-14,20-Jan-16,1,2016,2
,KBK3,7020173,10,575,19.16667,0.5217391,2.608696,4,14,24-Jun-14,20-Jan-16,1,2016,2
,KBK3,7020174,15,585,19.5,0.7692308,3.846154,5,18,23-Jun-14,29-Jan-16,1,2016,2
,KBK3,7020175,14,585,19.5,0.7179487,3.589744,5,16,23-Jun-14,29-Jan-16,1,2016,2
,KBK3,7020176,12,323,10.76667,1.114551,5.572755,4,16,13-Mar-15,30-Jan-16,1,2016,2
,KBK3,7020177,4,367,12.23333,0.3269755,1.634877,3,7,23-Jun-14,25-Jun-15,6,2015,2
,KBK3,7020178,14,469,15.63333,0.8955224,4.477612,5,16,26-Jun-14,08-Okt-15,10,2015,2
,KBK3,7020179,17,588,19.6,0.8673469,4.336735,6,20,18-Jun-14,27-Jan-16,1,2016,2
,KBK3,7020180,15,588,19.6,0.7653061,3.82653,5,18,18-Jun-14,27-Jan-16,1,2016,2
,KBK3,7020181,14,582,19.4,0.7216495,3.608248,5,18,24-Jun-14,27-Jan-16,1,2016,2
,KBK3,7020182,18,567,18.9,0.952381,4.761905,5,18,09-Jul-14,27-Jan-16,1,2016,2
,KBK3,7020183,18,567,18.9,0.952381,4.761905,5,18,09-Jul-14,27-Jan-16,1,2016,2
,KBK3,7020184,16,585,19.5,0.8205128,4.102564,5,19,21-Jun-14,27-Jan-16,1,2016,2
,KBK3,7020185,16,585,19.5,0.8205128,4.102564,5,19,21-Jun-14,27-Jan-16,1,2016,2
,KBK3,7020186,14,586,19.53333,0.7167236,3.583618,5,17,18-Jun-14,25-Jan-16,1,2016,2
,KBK3,7020187,16,586,19.53333,0.8191127,4.095563,5,19,18-Jun-14,25-Jan-16,1,2016,2
,KBK3,7020188,16,580,19.33333,0.8275862,4.137931,5,20,24-Jun-14,25-Jan-16,1,2016,2
,KBK3,7020189,19,586,19.53333,0.9726962,4.863481,6,21,18-Jun-14,25-Jan-16,1,2016,2
,KBK3,7020190,6,484,16.13333,0.3719008,1.859504,3,9,18-Jun-14,15-Okt-15,10,2015,2
,KBK3,7020191,16,586,19.53333,0.8191127,4.095563,5,19,18-Jun-14,25-Jan-16,1,2016,2
,KBK3,7020192,15,586,19.53333,0.7679181,3.839591,5,18,18-Jun-14,25-Jan-16,1,2016,2
,KBK3,7020193,16,586,19.53333,0.8191127,4.095563,5,20,18-Jun-14,25-Jan-16,1,2016,2
,KBK3,7020194,19,586,19.53333,0.9726962,4.863481,6,23,20-Jun-14,27-Jan-16,1,2016,2
,KBK3,7020195,12,321,10.7,1.121495,5.607477,4,16,13-Mar-15,28-Jan-16,1,2016,2
,KBK3,7020196,14,587,19.56667,0.7155025,3.577513,5,17,20-Jun-14,28-Jan-16,1,2016,2
,KBK3,7020197,13,588,19.6,0.6632653,3.316326,5,15,20-Jun-14,29-Jan-16,1,2016,2
,KBK3,7020198,14,588,19.6,0.7142857,3.571428,5,17,20-Jun-14,29-Jan-16,1,2016,2
,KBK3,7020199,16,587,19.56667,0.8177172,4.088586,5,20,20-Jun-14,28-Jan-16,1,2016,2
,KBK3,7020200,15,587,19.56667,0.7666098,3.833049,6,18,20-Jun-14,28-Jan-16,1,2016,2
,KBK3,7020201,15,587,19.56667,0.7666098,3.833049,5,19,21-Jun-14,29-Jan-16,1,2016,2
,KBK3,7020202,16,589,19.63333,0.8149406,4.074703,5,20,27-Jun-14,06-Feb-16,2,2016,2
,KBK3,7020203,12,336,11.2,1.071429,5.357142,5,16,07-Mar-15,10-Feb-16,2,2016,2
,KBK3,7020204,11,588,19.6,0.5612245,2.806122,4,15,27-Jun-14,05-Feb-16,2,2016,2
,KBK3,7020205,8,335,11.16667,0.7164179,3.582089,4,12,07-Mar-15,10-Feb-16,2,2016,2
,KBK3,7020206,8,334,11.13333,0.7185629,3.592814,5,12,08-Mar-15,05-Apr-16,4,2016,2
,KBK3,7020207,12,589,19.63333,0.6112055,3.056027,4,16,27-Jun-14,06-Feb-16,2,2016,2
,KBK3,7020208,8,579,19.3,0.4145078,2.072539,4,11,07-Jul-14,10-Feb-16,2,2016,2
,KBK3,7020209,12,589,19.63333,0.6112055,3.056027,4,16,27-Jun-14,06-Feb-16,2,2016,2
,KBK3,7020211,15,588,19.6,0.7653061,3.82653,5,18,27-Jun-14,05-Feb-16,2,2016,2
,KBK3,7020212,12,588,19.6,0.6122449,3.061224,4,16,27-Jun-14,05-Feb-16,2,2016,2
,KBK3,7020213,8,588,19.6,0.4081632,2.040816,3,11,27-Jun-14,05-Feb-16,2,2016,2
,KBK3,7020214,17,622,20.73333,0.8199357,4.099679,7,20,20-Mei-14,05-Apr-16,4,2016,2
,KBK3,7020215,10,335,11.16667,0.8955224,4.477612,4,14,05-Mar-15,03-Feb-16,2,2016,2
,KBK3,7020216,14,586,19.53333,0.7167236,3.583618,5,18,25-Jun-14,01-Feb-16,2,2016,2
,KBK3,7020217,12,586,19.53333,0.6143345,3.071672,5,16,25-Jun-14,05-Apr-16,4,2016,2
,KBK3,7020218,16,591,19.7,0.8121827,4.060914,5,19,24-Jun-14,05-Feb-16,2,2016,2
,KBK3,7020219,12,590,19.66667,0.6101695,3.050848,4,16,24-Jun-14,04-Feb-16,2,2016,2
,KBK3,7020220,8,333,11.1,0.7207207,3.603604,3,12,05-Mar-15,01-Feb-16,2,2016,2
,KBK3,7020221,11.2,586,19.53333,0.5733789,2.866894,4,15,30-Jun-14,06-Feb-16,2,2016,2
,KBK3,7020222,15,592,19.73333,0.7601351,3.800676,5,19,24-Jun-14,06-Feb-16,2,2016,2
,KBK3,7020223,11,592,19.73333,0.5574324,2.787162,5,15,24-Jun-14,10-Feb-16,2,2016,2
,KBK3,7020224,16,592,19.73333,0.8108108,4.054054,5,19,24-Jun-14,06-Feb-16,2,2016,2
,KBK3,7020225,20,588,19.6,1.020408,5.102041,6,24,26-Jun-14,04-Feb-16,2,2016,2
,KBK3,7020226,16,589,19.63333,0.8149406,4.074703,5,19,25-Jun-14,04-Feb-16,2,2016,2
,KBK3,7020227,16,589,19.63333,0.8149406,4.074703,6,19,25-Jun-14,10-Feb-16,2,2016,2
,KBK3,7020228,8,588,19.6,0.4081632,2.040816,3,11,27-Jun-14,05-Feb-16,2,2016,2
