ID,cem301_attendees_total,cem011_prgrm,month,year,cem009_country,cem005_today
,53,Kibuku 4,7,2013,2,31-Jul-13
,47,Kibuku 4,7,2013,2,31-Jul-13
,61,Kibuku 4,7,2013,2,31-Jul-13
,45,Kibuku 4,7,2013,2,31-Jul-13
,43,Kibuku 4,7,2013,2,31-Jul-13
,30,Kibuku 4,8,2013,2,01-Aug-13
,46,Kibuku 4,8,2013,2,01-Aug-13
,31,Kibuku 4,8,2013,2,01-Aug-13
,29,Kibuku 4,8,2013,2,01-Aug-13
,48,Kibuku 4,8,2013,2,01-Aug-13
,22,Kibuku 4,8,2013,2,01-Aug-13
,29,Kibuku 4,8,2013,2,02-Aug-13
,54,Kibuku 4,8,2013,2,02-Aug-13
,15,Kibuku 4,8,2013,2,02-Aug-13
,32,Kibuku 4,8,2013,2,02-Aug-13
,34,Kibuku 4,8,2013,2,02-Aug-13
,33,Kibuku 4,8,2013,2,02-Aug-13
,18,Kibuku 4,8,2013,2,02-Aug-13
,40,Kibuku 4,8,2013,2,02-Aug-13
,25,Kibuku 4,8,2013,2,03-Aug-13
,40,Kibuku 4,8,2013,2,03-Aug-13
,51,Kibuku 4,8,2013,2,03-Aug-13
,39,Kibuku 4,8,2013,2,03-Aug-13
,29,Kibuku 4,8,2013,2,03-Aug-13
,31,Kibuku 4,8,2013,2,03-Aug-13
,38,Kibuku 4,8,2013,2,03-Aug-13
,48,Kibuku 4,8,2013,2,05-Aug-13
,45,Kibuku 4,8,2013,2,05-Aug-13
,21,Kibuku 4,8,2013,2,05-Aug-13
,24,Kibuku 4,8,2013,2,05-Aug-13
,41,Kibuku 4,8,2013,2,05-Aug-13
,17,Kibuku 4,8,2013,2,05-Aug-13
,42,Kibuku 4,8,2013,2,05-Aug-13
,51,Kibuku 1,8,2013,2,05-Aug-13
,46,Kibuku 2,8,2013,2,06-Aug-13
,34,Kibuku 4,8,2013,2,06-Aug-13
,30,Kibuku 4,8,2013,2,06-Aug-13
,51,Kibuku 4,8,2013,2,06-Aug-13
,21,Kibuku 4,8,2013,2,06-Aug-13
,40,Kibuku 4,8,2013,2,06-Aug-13
,52,Kibuku 2,8,2013,2,06-Aug-13
,30,Kibuku 4,8,2013,2,06-Aug-13
,30,Kibuku 4,8,2013,2,07-Aug-13
,39,Kibuku 3,8,2013,2,07-Aug-13
,25,Kibuku 4,8,2013,2,07-Aug-13
,89,Kibuku 4,8,2013,2,07-Aug-13
,50,Kibuku 4,8,2013,2,07-Aug-13
,52,Kibuku 3,8,2013,2,07-Aug-13
,30,Kibuku 4,8,2013,2,07-Aug-13
,35,Kibuku 4,8,2013,2,07-Aug-13
,45,Kibuku 4,8,2013,2,09-Aug-13
,35,Kibuku 2,8,2013,2,09-Aug-13
,56,Kibuku 2,8,2013,2,09-Aug-13
,30,Kibuku 4,8,2013,2,09-Aug-13
,30,Kibuku 2,8,2013,2,09-Aug-13
,33,Kibuku 4,8,2013,2,12-Aug-13
,28,Kibuku 4,8,2013,2,12-Aug-13
,10,Kibuku 4,8,2013,2,12-Aug-13
,24,Kibuku 4,8,2013,2,12-Aug-13
,22,Kibuku 4,8,2013,2,12-Aug-13
,42,Kibuku 4,8,2013,2,12-Aug-13
,24,Kibuku 4,8,2013,2,13-Aug-13
,23,Kibuku 4,8,2013,2,13-Aug-13
,53,Kibuku 4,8,2013,2,13-Aug-13
,48,Kibuku 4,8,2013,2,13-Aug-13
,35,Kibuku 1,8,2013,2,13-Aug-13
,34,Kibuku 4,8,2013,2,13-Aug-13
,52,Kibuku 4,8,2013,2,14-Aug-13
,41,Kibuku 4,8,2013,2,14-Aug-13
,41,Kibuku 4,8,2013,2,14-Aug-13
,28,Kibuku 4,8,2013,2,14-Aug-13
,24,Kibuku 4,8,2013,2,14-Aug-13
,72,Kibuku 4,8,2013,2,15-Aug-13
,49,Kibuku 4,8,2013,2,15-Aug-13
,22,Kibuku 4,8,2013,2,15-Aug-13
,66,Kibuku 4,8,2013,2,15-Aug-13
,30,Kibuku 4,8,2013,2,15-Aug-13
,51,Kibuku 4,8,2013,2,15-Aug-13
,30,Kibuku 4,8,2013,2,15-Aug-13
,50,Kibuku 4,8,2013,2,15-Aug-13
,28,Kibuku 4,8,2013,2,15-Aug-13
,34,Kibuku 4,8,2013,2,15-Aug-13
,48,Kibuku 4,8,2013,2,15-Aug-13
,28,Kibuku 4,8,2013,2,16-Aug-13
,69,Kibuku 4,8,2013,2,16-Aug-13
,32,Kibuku 4,8,2013,2,16-Aug-13
,45,Kibuku 4,8,2013,2,16-Aug-13
,25,Kibuku 4,8,2013,2,16-Aug-13
