ID,cem301_attendees_total,cem011_prgrm,month,year,cem009_country,cem005_today
,15,Zomba 4,12,2014,3,18-Dec-14
,35,Zomba 4,3,2015,3,06-Mar-15
,38,Zomba 4,3,2015,3,15-Mar-15
,46,Zomba 4,3,2015,3,10-Mar-15
,38,Zomba 4,3,2015,3,15-Mar-15
,46,Zomba 4,3,2015,3,10-Mar-15
,28,Zomba 4,3,2015,3,26-Mar-15
,20,Zomba 4,3,2015,3,26-Mar-15
,22,Zomba 4,3,2015,3,22-Mar-15
,31,Zomba 4,3,2015,3,22-Mar-15
,52,Zomba 4,3,2015,3,17-Mar-15
,29,Zomba 4,3,2015,3,21-Mar-15
,44,Zomba 4,3,2015,3,24-Mar-15
,19,Zomba 4,3,2015,3,26-Mar-15
,21,Zomba 4,3,2015,3,24-Mar-15
,18,Zomba 4,3,2015,3,25-Mar-15
,16,Zomba 4,3,2015,3,25-Mar-15
,19,Zomba 4,3,2015,3,25-Mar-15
,17,Zomba 4,3,2015,3,25-Mar-15
,16,Zomba 4,3,2015,3,25-Mar-15
,16,Zomba 4,3,2015,3,25-Mar-15
,18,Zomba 4,3,2015,3,25-Mar-15
,20,Zomba 4,3,2015,3,25-Mar-15
,28,Zomba 4,3,2015,3,25-Mar-15
,30,Zomba 4,3,2015,3,25-Mar-15
,20,Zomba 4,3,2015,3,25-Mar-15
,13,Zomba 4,1,2013,3,09-Jan-13
,18,Zomba 4,1,2013,3,08-Jan-13
,43,Zomba 4,3,2015,3,23-Mar-15
,43,Zomba 4,3,2015,3,21-Mar-15
,42,Zomba 4,3,2015,3,20-Mar-15
,41,Zomba 4,3,2015,3,20-Mar-15
,42,Zomba 4,3,2015,3,20-Mar-15
,24,Zomba 4,12,2014,3,17-Dec-14
,90,Zomba 4,5,2015,3,12-May-15
,35,Zomba 4,12,2014,3,17-Dec-14
,24,Zomba 4,12,2014,3,17-Dec-14
,40,Zomba 4,12,2014,3,18-Dec-14
,20,Zomba 4,3,2015,3,24-Mar-15
,24,Zomba 4,3,2015,3,24-Mar-15
,24,Zomba 4,3,2015,3,24-Mar-15
,24,Zomba 4,3,2015,3,24-Mar-15
,20,Zomba 4,3,2015,3,24-Mar-15
,22,Zomba 4,3,2015,3,25-Mar-15
,19,Zomba 4,3,2015,3,25-Mar-15
,19,Zomba 4,3,2015,3,24-Mar-15
,19,Zomba 4,3,2015,3,25-Mar-15
,29,Zomba 4,3,2015,3,25-Mar-15
,27,Zomba 4,4,2015,3,15-Apr-15
,19,Zomba 4,3,2015,3,24-Mar-15
,12,Zomba 4,3,2015,3,24-Mar-15
,22,Zomba 4,3,2015,3,24-Mar-15
,15,Zomba 4,3,2015,3,25-Mar-15
,35,Zomba 4,3,2015,3,24-Mar-15
,20,Zomba 4,3,2015,3,24-Mar-15
,26,Zomba 4,3,2015,3,24-Mar-15
,75,Zomba 4,3,2015,3,21-Mar-15
,50,Zomba 4,3,2015,3,21-Mar-15
,84,Zomba 4,3,2015,3,21-Mar-15
,28,Zomba 4,3,2015,3,21-Mar-15
,27,Zomba 4,3,2015,3,17-Mar-15
,24,Zomba 4,3,2015,3,18-Mar-15
,37,Zomba 4,3,2015,3,17-Mar-15
,33,Zomba 4,3,2015,3,18-Mar-15
,28,Zomba 4,3,2015,3,17-Mar-15
,19,Zomba 4,3,2015,3,17-Mar-15
,32,Zomba 4,3,2015,3,18-Mar-15
,33,Zomba 4,3,2015,3,18-Mar-15
,26,Zomba 4,3,2015,3,20-Mar-15
,27,Zomba 4,3,2015,3,24-Mar-15
,48,Zomba 4,3,2015,3,21-Mar-15
,43,Zomba 4,3,2015,3,21-Mar-15
,18,Zomba 4,3,2015,3,21-Mar-15
,39,Zomba 4,3,2015,3,20-Mar-15
,51,Zomba 4,3,2015,3,24-Mar-15
,19,Zomba 4,3,2015,3,24-Mar-15
,27,Zomba 4,3,2015,3,22-Mar-15
,15,Zomba 4,3,2015,3,25-Mar-15
,30,Zomba 4,3,2015,3,22-Mar-15
,26,Zomba 4,12,2014,3,16-Dec-14
,24,Zomba 4,12,2014,3,18-Dec-14
,28,Zomba 4,1,2013,3,10-Jan-13
,16,Zomba 4,3,2015,4,29-Mar-15
,20,Zomba 4,1,2013,3,10-Jan-13
,20,Zomba 4,1,2013,3,10-Jan-13
,15,Zomba 4,1,2013,3,11-Jan-13
,15,Zomba 4,1,2012,3,05-Jan-12
,11,Zomba 4,3,2015,3,13-Mar-15
,17,Zomba 4,1,2012,3,11-Jan-12
,32,Zomba 4,3,2015,3,24-Mar-15
,29,Zomba 4,3,2015,3,25-Mar-15
,32,Zomba 4,3,2015,3,25-Mar-15
,35,Zomba 4,3,2015,3,23-Mar-15
,41,Zomba 4,3,2015,3,26-Mar-15
,22,Zomba 4,3,2015,3,25-Mar-15
,20,Zomba 4,3,2015,3,21-Mar-15
,44,Zomba 4,3,2015,3,22-Mar-15
,107,Zomba 4,3,2015,3,22-Mar-15
,42,Zomba 4,4,2015,3,13-Apr-15
,40,Zomba 4,3,2015,3,31-Mar-15
,34,Zomba 4,3,2015,3,31-Mar-15
,45,Zomba 4,4,2015,3,01-Apr-15
,20,Zomba 4,3,2015,3,31-Mar-15
,27,Zomba 4,3,2015,3,31-Mar-15
,48,Zomba 4,4,2015,3,06-Apr-15
,23,Zomba 4,4,2015,3,06-Apr-15
,43,Zomba 4,3,2015,3,23-Mar-15
,25,Zomba 4,4,2015,3,01-Apr-15
,41,Zomba 4,1,2013,3,02-Jan-13
,39,Zomba 4,3,2015,3,21-Mar-15
,10,Zomba 4,3,2015,3,24-Mar-15
,46,Zomba 4,3,2015,3,27-Mar-15
,25,Zomba 4,4,2015,3,04-Apr-15
,56,Zomba 4,4,2015,3,01-Apr-15
,80,Zomba 4,4,2015,3,02-Apr-15
,80,Zomba 4,4,2015,3,02-Apr-15
,38,Zomba 4,3,2015,3,20-Mar-15
,33,Zomba 4,3,2015,3,20-Mar-15
,45,Zomba 4,3,2015,3,27-Mar-15
,45,Zomba 4,3,2015,3,27-Mar-15
,85,Zomba 4,4,2015,3,01-Apr-15
,85,Zomba 4,4,2015,3,01-Apr-15
,42,Zomba 4,4,2015,3,01-Apr-15
,46,Zomba 4,3,2015,3,31-Mar-15
,20,Zomba 4,3,2015,3,31-Mar-15
,50,Zomba 4,3,2015,3,27-Mar-15
,49,Zomba 4,3,2015,3,21-Mar-15
,67,Zomba 4,3,2015,3,22-Mar-15
,24,Zomba 4,1,2013,3,02-Jan-13
,56,Zomba 4,3,2015,3,30-Mar-15
,38,Zomba 4,3,2015,3,30-Mar-15
,13,Zomba 4,3,2015,3,28-Mar-15
,23,Zomba 4,3,2015,3,26-Mar-15
,36,Zomba 4,3,2015,3,30-Mar-15
,28,Zomba 4,4,2015,3,01-Apr-15
,96,Zomba 4,3,2015,3,27-Mar-15
,39,Zomba 4,3,2015,3,27-Mar-15
,43,Zomba 4,3,2015,3,27-Mar-15
,29,Zomba 4,3,2015,3,26-Mar-15
,23,Zomba 4,3,2015,3,25-Mar-15
,20,Zomba 4,3,2015,3,25-Mar-15
,35,Zomba 4,3,2015,3,31-Mar-15
,52,Zomba 4,3,2015,3,31-Mar-15
,28,Zomba 4,1,2013,3,02-Jan-13
,30,Zomba 4,3,2015,3,23-Mar-15
,50,Zomba 4,3,2015,3,17-Mar-15
,50,Zomba 4,3,2015,3,18-Mar-15
,65,Zomba 4,3,2015,3,17-Mar-15
,48,Zomba 4,3,2015,3,18-Mar-15
,38,Zomba 4,3,2015,3,18-Mar-15
,19,Zomba 4,3,2015,3,18-Mar-15
,35,Zomba 4,3,2015,3,10-Mar-15
,38,Zomba 4,3,2015,3,10-Mar-15
,25,Zomba 4,3,2015,3,10-Mar-15
,15,Zomba 4,3,2015,3,13-Mar-15
,30,Zomba 4,3,2015,3,10-Mar-15
,40,Zomba 4,3,2015,3,11-Mar-15
,85,Zomba 4,3,2015,3,17-Mar-15
,85,Zomba 4,3,2015,3,17-Mar-15
,55,Zomba 4,3,2015,3,18-Mar-15
,37,Zomba 4,3,2015,3,18-Mar-15
,26,Zomba 4,3,2015,3,18-Mar-15
,37,Zomba 4,3,2015,3,18-Mar-15
,36,Zomba 4,3,2015,3,18-Mar-15
,20,Zomba 4,3,2015,3,17-Mar-15
,35,Zomba 4,3,2015,3,17-Mar-15
,55,Zomba 4,3,2015,3,10-Mar-15
,60,Zomba 4,3,2015,3,10-Mar-15
,20,Zomba 4,3,2015,3,17-Mar-15
,40,Zomba 4,3,2015,3,17-Mar-15
,60,Zomba 4,3,2015,3,18-Mar-15
,60,Zomba 4,3,2015,3,18-Mar-15
,52,Zomba 4,3,2015,3,19-Mar-15
,55,Zomba 4,3,2015,3,24-Mar-15
,40,Zomba 4,3,2015,3,24-Mar-15
,40,Zomba 4,3,2015,3,24-Mar-15
,18,Zomba 4,3,2015,3,24-Mar-15
,18,Zomba 4,3,2015,3,24-Mar-15
,23,Zomba 4,3,2015,3,09-Mar-15
,17,Zomba 4,3,2015,3,09-Mar-15
,42,Zomba 4,3,2015,3,19-Mar-15
,25,Zomba 4,3,2015,3,10-Mar-15
,25,Zomba 4,3,2015,3,10-Mar-15
,28,Zomba 4,3,2015,3,11-Mar-15
,35,Zomba 4,3,2015,3,10-Mar-15
,30,Zomba 4,1,2013,3,21-Jan-13
,30,Zomba 4,1,2013,3,27-Jan-13
,22,Zomba 4,1,2013,3,27-Jan-13
,28,Zomba 4,1,2013,3,27-Jan-13
,25,Zomba 4,1,2013,3,27-Jan-13
,25,Zomba 4,1,2013,3,27-Jan-13
,35,Zomba 4,1,2013,3,27-Jan-13
,20,Zomba 4,1,2013,3,27-Jan-13
,30,Zomba 4,1,2013,3,27-Jan-13
,20,Zomba 4,3,2015,3,17-Mar-15
,28,Zomba 4,3,2015,3,17-Mar-15
,50,Zomba 4,3,2015,3,19-Mar-15
,25,Zomba 4,3,2015,3,19-Mar-15
,55,Zomba 4,3,2015,3,19-Mar-15
,60,Zomba 4,3,2015,3,18-Mar-15
,80,Zomba 4,3,2015,3,18-Mar-15
,70,Zomba 4,3,2015,3,18-Mar-15
,60,Zomba 4,3,2015,3,17-Mar-15
,50,Zomba 4,3,2015,3,18-Mar-15
,80,Zomba 4,3,2015,3,18-Mar-15
,80,Zomba 4,3,2015,3,18-Mar-15
,32,Zomba 4,3,2015,3,18-Mar-15
,26,Zomba 4,3,2015,3,18-Mar-15
,18,Zomba 4,3,2015,3,13-Mar-15
,45,Zomba 4,3,2015,3,14-Mar-15
,20,Zomba 4,3,2015,3,14-Mar-15
,15,Zomba 4,3,2015,3,14-Mar-15
,20,Zomba 4,3,2015,3,14-Mar-15
,20,Zomba 4,3,2015,3,14-Mar-15
,15,Zomba 4,3,2015,3,15-Mar-15
,30,Zomba 4,3,2015,3,15-Mar-15
,35,Zomba 4,3,2015,3,17-Mar-15
,40,Zomba 4,3,2015,3,17-Mar-15
,16,Zomba 4,3,2015,3,12-Mar-15
,26,Zomba 4,3,2015,3,13-Mar-15
,19,Zomba 4,3,2015,3,12-Mar-15
,32,Zomba 4,3,2015,3,13-Mar-15
,50,Zomba 4,3,2015,3,11-Mar-15
,14,Zomba 4,3,2015,3,12-Mar-15
,29,Zomba 4,3,2015,3,17-Mar-15
,38,Zomba 4,3,2015,3,17-Mar-15
,16,Zomba 4,3,2015,3,17-Mar-15
,24,Zomba 4,3,2015,3,18-Mar-15
,51,Zomba 4,3,2015,3,18-Mar-15
,24,Zomba 4,3,2015,3,18-Mar-15
,43,Zomba 4,3,2015,3,18-Mar-15
,15,Zomba 4,3,2015,3,12-Mar-15
,20,Zomba 4,3,2015,3,12-Mar-15
,25,Zomba 4,3,2015,3,13-Mar-15
,35,Zomba 4,3,2015,3,12-Mar-15
,25,Zomba 4,3,2015,3,13-Mar-15
,18,Zomba 4,3,2015,3,18-Mar-15
,20,Zomba 4,1,2013,3,10-Jan-13
,22,Zomba 4,3,2015,3,18-Mar-15
,30,Zomba 4,3,2015,3,17-Mar-15
,24,Zomba 4,3,2015,3,09-Mar-15
,20,Zomba 4,3,2015,3,09-Mar-15
,17,Zomba 4,3,2015,3,18-Mar-15
,19,Zomba 4,3,2015,3,18-Mar-15
,32,Zomba 4,3,2015,3,22-Mar-15
,42,Zomba 4,3,2015,3,22-Mar-15
,45,Zomba 4,3,2015,3,18-Mar-15
,52,Zomba 4,3,2015,3,27-Mar-15
,25,Zomba 4,3,2015,3,13-Mar-15
,18,Zomba 4,3,2015,3,13-Mar-15
,22,Zomba 4,3,2015,3,13-Mar-15
,39,Zomba 4,3,2015,3,18-Mar-15
,27,Zomba 4,3,2015,3,17-Mar-15
,42,Zomba 4,3,2015,3,19-Mar-15
,31,Zomba 4,3,2015,3,18-Mar-15
,14,Zomba 4,3,2015,3,12-Mar-15
,15,Zomba 4,3,2015,3,10-Mar-15
,20,Zomba 4,3,2015,3,10-Mar-15
,50,Zomba 4,3,2015,3,13-Mar-15
,20,Zomba 4,3,2015,3,13-Mar-15
,50,Zomba 4,3,2015,3,13-Mar-15
,15,Zomba 4,3,2015,3,13-Mar-15
,40,Zomba 4,3,2015,3,13-Mar-15
,20,Zomba 4,3,2015,3,24-Mar-15
,38,Zomba 4,3,2015,3,24-Mar-15
,30,Zomba 4,3,2015,3,24-Mar-15
,40,Zomba 4,3,2015,3,20-Mar-15
,60,Zomba 4,3,2015,3,24-Mar-15
,60,Zomba 4,3,2015,3,24-Mar-15
,38,Zomba 4,3,2015,3,24-Mar-15
,15,Zomba 4,3,2015,3,24-Mar-15
,21,Zomba 4,3,2015,3,13-Mar-15
,30,Zomba 4,3,2015,3,13-Mar-15
,18,Zomba 4,3,2015,3,13-Mar-15
,52,Zomba 4,3,2015,3,13-Mar-15
,28,Zomba 4,3,2015,3,13-Mar-15
,18,Zomba 4,3,2015,3,13-Mar-15
,19,Zomba 4,3,2015,3,13-Mar-15
,25,Zomba 4,3,2015,3,18-Mar-15
,41,Zomba 4,3,2015,3,18-Mar-15
,65,Zomba 4,3,2015,3,18-Mar-15
,18,Zomba 4,3,2015,3,11-Mar-15
,28,Zomba 4,3,2015,3,10-Mar-15
,28,Zomba 4,3,2015,3,10-Mar-15
,29,Zomba 4,3,2015,3,18-Mar-15
,28,Zomba 4,3,2015,3,18-Mar-15
,37,Zomba 4,3,2015,3,18-Mar-15
,33,Zomba 4,3,2015,3,18-Mar-15
,63,Zomba 4,3,2015,3,18-Mar-15
,35,Zomba 4,3,2015,3,18-Mar-15
,32,Zomba 4,3,2015,3,23-Mar-15
,80,Zomba 4,3,2015,3,18-Mar-15
,33,Zomba 4,3,2015,3,18-Mar-15
,45,Zomba 4,3,2015,3,17-Mar-15
,61,Zomba 4,3,2015,3,18-Mar-15
,35,Zomba 4,1,2013,3,25-Jan-13
,30,Zomba 4,1,2013,3,25-Jan-13
,40,Zomba 4,1,2013,3,25-Jan-13
,28,Zomba 4,1,2013,3,25-Jan-13
,75,Zomba 1,12,2013,3,20-Dec-13
,150,Zomba 1,12,2013,3,12-Dec-13
,75,Zomba 1,12,2013,3,18-Dec-13
,53,Zomba 1,12,2013,3,17-Dec-13
,78,Zomba 1,12,2013,3,20-Dec-13
,70,Zomba 1,12,2013,3,18-Dec-13
,50,Zomba 1,12,2013,3,18-Dec-13
,101,Zomba 1,12,2013,3,19-Dec-13
,58,Zomba 1,12,2013,3,16-Dec-13
,27,Zomba 1,12,2013,3,19-Dec-13
,37,Zomba 1,12,2013,3,16-Dec-13
,82,Zomba 1,12,2013,3,20-Dec-13
,45,Zomba 1,12,2013,3,18-Dec-13
,25,Zomba 1,12,2013,3,19-Dec-13
,30,Zomba 1,12,2013,3,19-Dec-13
,35,Zomba 1,12,2013,3,19-Dec-13
,72,Zomba 1,12,2013,3,17-Dec-13
,24,Zomba 2,4,2014,3,05-Apr-14
,54,Zomba 1,4,2014,3,07-Apr-14
,60,Zomba 1,4,2014,3,08-Apr-14
,49,Zomba 1,1,2012,3,02-Jan-12
,32,Zomba 1,4,2014,3,05-Apr-14
,73,Zomba 1,4,2014,3,08-Apr-14
,40,Zomba 2,4,2014,3,05-Apr-14
,35,Zomba 2,4,2014,3,04-Apr-14
,40,Zomba 2,4,2014,3,06-Apr-14
,43,Zomba 1,4,2014,3,05-Apr-14
,63,Zomba 2,4,2014,3,09-Apr-14
,40,Zomba 1,4,2014,3,08-Apr-14
,60,Zomba 1,4,2014,3,04-Apr-14
,80,Zomba 1,4,2014,3,05-Apr-14
,98,Zomba 1,4,2014,3,02-Apr-14
,1040,Zomba 1,4,2014,3,05-Apr-14
,38,Zomba 1,4,2014,3,03-Apr-14
,16,Zomba 1,4,2014,3,03-Apr-14
,26,Zomba 1,4,2014,3,03-Apr-14
,40,Zomba 1,4,2014,3,04-Apr-14
,42,Zomba 1,4,2014,3,03-Apr-14
,33,Zomba 1,4,2014,3,02-Apr-14
,88,Zomba 1,4,2014,3,02-Apr-14
,52,Zomba 2,4,2014,3,05-Apr-14
,86,Zomba 1,4,2014,3,08-Apr-14
,85,Zomba 1,4,2014,3,04-Apr-14
,46,Zomba 2,4,2014,3,09-Apr-14
,33,Zomba 1,4,2014,3,08-Apr-14
,52,Zomba 2,4,2014,3,08-Apr-14
,56,Zomba 1,4,2014,3,05-Apr-14
,47,Zomba 1,4,2014,3,06-Apr-14
,21,Zomba 2,4,2014,3,09-Apr-14
,24,Zomba 2,4,2014,3,09-Apr-14
,64,Zomba 1,4,2014,3,04-Apr-14
,63,Zomba 1,4,2014,3,04-Apr-14
,24,Zomba 1,1,2013,3,01-Jan-13
,41,Zomba 2,4,2014,3,08-Apr-14
,49,Zomba 1,4,2014,3,08-Apr-14
,59,Zomba 2,4,2014,3,11-Apr-14
,63,Zomba 2,4,2014,3,07-Apr-14
,23,Zomba 2,4,2014,3,07-Apr-14
,30,Zomba 2,4,2014,3,08-Apr-14
,72,Zomba 1,4,2014,3,08-Apr-14
,41,Zomba 2,4,2014,3,02-Apr-14
,32,Zomba 2,4,2014,3,02-Apr-14
,63,Zomba 1,4,2014,3,10-Apr-14
,25,Zomba 1,4,2014,3,09-Apr-14
,22,Zomba 1,4,2014,3,05-Apr-14
,47,Zomba 2,4,2014,3,07-Apr-14
,24,Zomba 2,4,2014,3,09-Apr-14
,45,Zomba 2,4,2014,3,09-Apr-14
,30,Zomba 2,4,2014,3,07-Apr-14
,20,Zomba 2,4,2014,3,07-Apr-14
,47,Zomba 1,12,2013,3,17-Dec-13
,40,Zomba 1,12,2013,3,16-Dec-13
,26,Zomba 1,12,2013,3,19-Dec-13
