id,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country
,150,Zomba 7,9,2015,3
,80,Zomba 7,9,2015,3
,275,Zomba 7,9,2015,3
,50,Zomba 7,9,2015,3
,150,Zomba 7,9,2015,3
,71,Zomba 7,9,2015,3
,52,Zomba 7,9,2015,3
,117,Zomba 7,9,2015,3
,189,Zomba 7,9,2015,3
,37,Zomba 7,9,2015,3
,102,Zomba 7,9,2015,3
,31,Zomba 7,9,2015,3
,64,Zomba 7,9,2015,3
,97,Zomba 7,9,2015,3
,94,Zomba 7,9,2015,3
,53,Zomba 7,9,2015,3
,98,Zomba 7,9,2015,3
,39,Zomba 7,9,2015,3
,165,Zomba 7,9,2015,3
,498,Zomba 7,9,2015,3
,200,Zomba 7,9,2015,3
,82,Zomba 7,9,2015,3
,250,Zomba 7,9,2015,3
,403,Zomba 7,9,2015,3
,146,Zomba 7,9,2015,3
,67,Zomba 7,9,2015,3
,78,Zomba 7,9,2015,3
,48,Zomba 7,9,2015,3
,150,Zomba 7,9,2015,3
,168,Zomba 7,9,2015,3
,89,Zomba 7,9,2015,3
,296,Zomba 7,9,2015,3
,300,Zomba 7,9,2015,3
,101,Zomba 7,9,2015,3
,97,Zomba 7,9,2015,3
,90,Zomba 7,9,2015,3
,50,Zomba 7,9,2015,3
,64,Zomba 7,9,2015,3
,250,Zomba 7,9,2015,3
,611,Zomba 7,9,2015,3
,250,Zomba 7,9,2015,3
,270,Zomba 7,9,2015,3
,90,Zomba 7,9,2015,3
,65,Zomba 7,9,2015,3
,59,Zomba 7,9,2015,3
,848,Zomba 7,9,2015,3
,160,Zomba 7,9,2015,3
,120,Zomba 7,9,2015,3
,225,Zomba 7,9,2015,3
,211,Zomba 7,9,2015,3
,250,Zomba 7,9,2015,3
,300,Zomba 7,9,2015,3
,138,Zomba 7,9,2015,3
,150,Zomba 7,9,2015,3
,120,Zomba 7,9,2015,3
,50,Zomba 7,9,2015,3
,52,Zomba 7,9,2015,3
,32,Zomba 7,9,2015,3
,32,Zomba 7,9,2015,3
,857,Zomba 7,9,2015,3
,170,Zomba 7,9,2015,3
,670,Zomba 7,9,2015,3
,33,Zomba 7,9,2015,3
,268,Zomba 7,9,2015,3
,552,Zomba 7,9,2015,3
,473,Zomba 7,9,2015,3
,620,Zomba 7,9,2015,3
,310,Zomba 7,9,2015,3
,250,Zomba 7,9,2015,3
,412,Zomba 7,9,2015,3
,90,Zomba 7,9,2015,3
,230,Zomba 7,9,2015,3
,643,Zomba 7,9,2015,3
,150,Zomba 7,9,2015,3
,500,Zomba 7,9,2015,3
,400,Zomba 7,9,2015,3
,80,Zomba 7,9,2015,3
,600,Zomba 7,9,2015,3
,80,Zomba 7,9,2015,3
,105,Zomba 7,9,2015,3
,62,Zomba 7,9,2015,3
,101,Zomba 7,9,2015,3
,71,Zomba 7,9,2015,3
,46,Zomba 7,9,2015,3
,57,Zomba 7,9,2015,3
,65,Zomba 7,9,2015,3
,46,Zomba 7,9,2015,3
,95,Zomba 7,9,2015,3
,81,Zomba 7,9,2015,3
,123,Zomba 7,9,2015,3
,206,Zomba 7,9,2015,3
,112,Zomba 7,9,2015,3
,122,Zomba 7,9,2015,3
,74,Zomba 7,9,2015,3
,57,Zomba 7,9,2015,3
,71,Zomba 7,9,2015,3
,282,Zomba 7,9,2015,3
,206,Zomba 7,9,2015,3
,34,Zomba 7,9,2015,3
,179,Zomba 7,9,2015,3
,93,Zomba 7,9,2015,3
,50,Zomba 7,9,2015,3
,76,Zomba 7,9,2015,3
,59,Zomba 7,9,2015,3
,89,Zomba 7,9,2015,3
,152,Zomba 7,9,2015,3
,303,Zomba 7,9,2015,3
,63,Zomba 7,9,2015,3
,46,Zomba 7,9,2015,3
,30,Zomba 7,9,2015,3
,101,Zomba 7,9,2015,3
,86,Zomba 7,9,2015,3
,48,Zomba 7,9,2015,3
,81,Zomba 7,9,2015,3
,149,Zomba 7,10,2015,3
,40,Zomba 7,10,2015,3
,120,Zomba 7,10,2015,3
,105,Zomba 7,10,2015,3
,130,Zomba 7,10,2015,3
,100,Zomba 7,10,2015,3
,88,Zomba 7,10,2015,3
,47,Zomba 7,10,2015,3
,165,Zomba 7,10,2015,3
,65,Zomba 7,10,2015,3
,52,Zomba 7,10,2015,3
,45,Zomba 7,10,2015,3
,50,Zomba 7,10,2015,3
,60,Zomba 7,10,2015,3
,60,Zomba 7,10,2015,3
,300,Zomba 7,10,2015,3
,61,Zomba 7,10,2015,3
,50,Zomba 7,10,2015,3
,35,Zomba 7,10,2015,3
,125,Zomba 7,10,2015,3
,69,Zomba 7,10,2015,3
,67,Zomba 7,10,2015,3
,607,Zomba 7,10,2015,3
,205,Zomba 7,10,2015,3
,172,Zomba 7,10,2015,3
,91,Zomba 7,10,2015,3
,95,Zomba 7,10,2015,3
,59,Zomba 7,11,2015,3
,159,Zomba 7,11,2015,3
,196,Zomba 7,11,2015,3
,83,Zomba 7,11,2015,3
,84,Zomba 7,11,2015,3
,69,Zomba 1,11,2013,3
,95,Zomba 1,11,2013,3
,95,Zomba 1,11,2013,3
,128,Zomba 1,11,2013,3
,42,Zomba 1,11,2013,3
,72,Zomba 1,11,2013,3
,95,Zomba 1,11,2013,3
,95,Zomba 1,11,2013,3
,95,Zomba 1,11,2013,3
,95,Zomba 1,11,2013,3
,134,Zomba 1,11,2013,3
,40,Zomba 1,11,2013,3
,84,Zomba 1,11,2013,3
,64,Zomba 1,11,2013,3
,70,Zomba 1,11,2013,3
,140,Zomba 1,11,2013,3
,83,Zomba 1,11,2013,3
,72,Zomba 1,11,2013,3
,109,Zomba 1,12,2013,3
,58,Zomba 1,12,2013,3
,172,Zomba 1,12,2013,3
,118,Zomba 1,12,2013,3
