ID,cem301_attendees_total,cem011_prgrm,month,year,cem009_country
,58,Mfw1,1,2014,2
,77,Mfw1,1,2014,2
,66,Mfw1,1,2014,2
,257,Mfw1,1,2014,2
,48,Mfw1,1,2014,2
,72,Mfw1,1,2014,2
,47,Mfw1,1,2014,2
,19,Mfw1,1,2014,2
,52,Mfw1,1,2014,2
,43,Mfw1,1,2014,2
,35,Mfw1,1,2014,2
,98,Mfw1,1,2014,2
,82,Mfw1,1,2014,2
,40,Mfw1,1,2014,2
,35,Mfw1,1,2014,2
,69,Mfw1,1,2014,2
,68,Mfw1,1,2014,2
,45,Mfw1,1,2014,2
,81,Mfw1,1,2014,2
,77,Mfw1,1,2014,2
,54,Mfw1,1,2014,2
,53,Mfw1,1,2014,2
,43,Mfw1,1,2014,2
,70,Mfw1,1,2014,2
,45,Mfw1,1,2014,2
,54,Mfw1,1,2014,2
,35,Mfw1,1,2014,2
,51,Mfw1,1,2014,2
,67,Mfw1,1,2014,2
,90,Mfw1,1,2014,2
,80,Mfw1,1,2014,2
,74,Mfw1,1,2014,2
,60,Mfw1,1,2014,2
,68,Mfw1,1,2014,2
,52,Mfw1,1,2014,2
,60,Mfw1,1,2014,2
,38,Mfw1,1,2014,2
,61,Mfw1,1,2014,2
,30,Mfw1,1,2014,2
,89,Mfw1,1,2014,2
,40,Mfw1,1,2014,2
,58,Mfw1,1,2014,2
,56,Mfw1,1,2014,2
,50,Mfw1,1,2014,2
,33,Mfw1,1,2014,2
,41,Mfw1,1,2014,2
,39,Mfw1,1,2014,2
,210,Mfw1,1,2014,2
,58,Mfw1,1,2014,2
,87,Mfw1,1,2014,2
,53,Mfw1,1,2014,2
,63,Mfw1,1,2014,2
,60,Mfw1,1,2014,2
,116,Mfw1,1,2014,2
,39,Mfw1,1,2014,2
,73,Mfw1,1,2014,2
,83,Mfw1,1,2014,2
,56,Mfw1,1,2014,2
,74,Mfw1,1,2014,2
,53,Mfw1,1,2014,2
,57,Mfw1,1,2014,2
,109,Mfw1,1,2014,2
,35,Mfw1,1,2014,2
,47,Mfw1,1,2014,2
,40,Mfw1,1,2014,2
,44,Mfw1,1,2014,2
,14,Mfw1,1,2014,2
,82,Mfw1,1,2014,2
,57,Mfw1,1,2014,2
,35,Mfw1,1,2014,2
,76,Mfw1,1,2014,2
,47,Mfw1,1,2014,2
,90,Mfw1,1,2014,2
,112,Mfw1,1,2014,2
,77,Mfw1,1,2014,2
,70,Mfw1,1,2014,2
,40,Mfw1,1,2014,2
,66,Mfw1,1,2014,2
,40,Mfw1,1,2014,2
,49,Mfw1,1,2014,2
,52,Mfw1,2,2014,2
,73,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,69,Mfw1,2,2014,2
,51,Mfw1,2,2014,2
,28,Mfw1,2,2014,2
,69,Mfw1,2,2014,2
,20,Mfw1,2,2014,2
,152,Mfw1,2,2014,2
,66,Mfw1,2,2014,2
,35,Mfw1,2,2014,2
,20,Mfw1,2,2014,2
,121,Mfw1,2,2014,2
,58,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,85,Mfw1,2,2014,2
,17,Mfw1,2,2014,2
,55,Mfw1,2,2014,2
,58,Mfw1,2,2014,2
,32,Mfw1,2,2014,2
,180,Mfw1,2,2014,2
,36,Mfw1,2,2014,2
,119,Mfw1,2,2014,2
,97,Mfw1,2,2014,2
,106,Mfw1,2,2014,2
,44,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,64,Mfw1,2,2014,2
,60,Mfw1,2,2014,2
,135,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,88,Mfw1,2,2014,2
,45,Mfw1,2,2014,2
,108,Mfw1,2,2014,2
,48,Mfw1,2,2014,2
,77,Mfw1,2,2014,2
,35,Mfw1,2,2014,2
,60,Mfw1,2,2014,2
,87,Mfw1,2,2014,2
,53,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,102,Mfw1,2,2014,2
,173,Mfw1,2,2014,2
,54,Mfw1,2,2014,2
,84,Mfw1,2,2014,2
,23,Mfw1,2,2014,2
,30,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,72,Mfw1,2,2014,2
,83,Mfw1,2,2014,2
,101,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,52,Mfw1,2,2014,2
,61,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,86,Mfw1,2,2014,2
,55,Mfw1,2,2014,2
,69,Mfw1,2,2014,2
,96,Mfw1,2,2014,2
,42,Mfw1,2,2014,2
,92,Mfw1,2,2014,2
,85,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,62,Mfw1,2,2014,2
,120,Mfw1,2,2014,2
,86,Mfw1,2,2014,2
,35,Mfw1,2,2014,2
,41,Mfw1,2,2014,2
,79,Mfw1,2,2014,2
,57,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,44,Mfw1,2,2014,2
,33,Mfw1,2,2014,2
,31,Mfw1,2,2014,2
,60,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,86,Mfw1,2,2014,2
,60,Mfw1,2,2014,2
,73,Mfw1,2,2014,2
,48,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,70,Mfw1,2,2014,2
,34,Mfw1,2,2014,2
,108,Mfw1,2,2014,2
,62,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,111,Mfw1,2,2014,2
,76,Mfw1,2,2014,2
,55,Mfw1,2,2014,2
,33,Mfw1,2,2014,2
,77,Mfw1,2,2014,2
,34,Mfw1,2,2014,2
,52,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,101,Mfw1,2,2014,2
,84,Mfw1,2,2014,2
,45,Mfw1,2,2014,2
,17,Mfw1,2,2014,2
,80,Mfw1,2,2014,2
,52,Mfw1,2,2014,2
,58,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,84,Mfw1,2,2014,2
,69,Mfw1,2,2014,2
,75,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,46,Mfw1,2,2014,2
,32,Mfw1,2,2014,2
,42,Mfw1,2,2014,2
,42,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,62,Mfw1,2,2014,2
,72,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,32,Mfw1,2,2014,2
,92,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,61,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,55,Mfw1,2,2014,2
,53,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,62,Mfw1,2,2014,2
,75,Mfw1,2,2014,2
,72,Mfw1,2,2014,2
,64,Mfw1,2,2014,2
,32,Mfw1,2,2014,2
,24,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,54,Mfw1,2,2014,2
,61,Mfw1,2,2014,2
,37,Mfw1,2,2014,2
,59,Mfw1,2,2014,2
,41,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,79,Mfw1,2,2014,2
,78,Mfw1,2,2014,2
,72,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,51,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,41,Mfw1,2,2014,2
,74,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,69,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,78,Mfw1,2,2014,2
,58,Mfw1,2,2014,2
,80,Mfw1,2,2014,2
,85,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,81,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,82,Mfw1,2,2014,2
,39,Mfw1,2,2014,2
,46,Mfw1,2,2014,2
,30,Mfw1,2,2014,2
,210,Mfw1,2,2014,2
,46,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,45,Mfw1,2,2014,2
,24,Mfw1,2,2014,2
,27,Mfw1,2,2014,2
,20,Mfw1,2,2014,2
,28,Mfw1,2,2014,2
,83,Mfw1,2,2014,2
,57,Mfw1,2,2014,2
,73,Mfw1,2,2014,2
,46,Mfw1,2,2014,2
,69,Mfw1,2,2014,2
,60,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,30,Mfw1,2,2014,2
,60,Mfw1,2,2014,2
,85,Mfw1,2,2014,2
,71,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,52,Mfw1,2,2014,2
,44,Mfw1,2,2014,2
,36,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,32,Mfw1,2,2014,2
,37,Mfw1,2,2014,2
,70,Mfw1,2,2014,2
,43,Mfw1,2,2014,2
,70,Mfw1,2,2014,2
,52,Mfw1,2,2014,2
,22,Mfw1,2,2014,2
,35,Mfw1,2,2014,2
,41,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,51,Mfw1,2,2014,2
,59,Mfw1,2,2014,2
,71,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,74,Mfw1,2,2014,2
,55,Mfw1,2,2014,2
,41,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,26,Mfw1,2,2014,2
,46,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,19,Mfw1,2,2014,2
,70,Mfw1,2,2014,2
,98,Mfw1,2,2014,2
,75,Mfw1,2,2014,2
,70,Mfw1,2,2014,2
,79,Mfw1,2,2014,2
,84,Mfw1,2,2014,2
,52,Mfw1,2,2014,2
,31,Mfw1,2,2014,2
,54,Mfw1,2,2014,2
,55,Mfw1,2,2014,2
,58,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,67,Mfw1,2,2014,2
,44,Mfw1,2,2014,2
,63,Mfw1,2,2014,2
,69,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,39,Mfw1,2,2014,2
,81,Mfw1,2,2014,2
,61,Mfw1,2,2014,2
,73,Mfw1,2,2014,2
,73,Mfw1,2,2014,2
,33,Mfw1,2,2014,2
,83,Mfw1,2,2014,2
,32,Mfw1,2,2014,2
,29,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,58,Mfw1,2,2014,2
,51,Mfw1,2,2014,2
,42,Mfw1,2,2014,2
,74,Mfw1,2,2014,2
,51,Mfw1,2,2014,2
,70,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,43,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,55,Mfw1,2,2014,2
,99,Mfw1,2,2014,2
,39,Mfw1,2,2014,2
,77,Mfw1,2,2014,2
,51,Mfw1,2,2014,2
,74,Srk1,2,2014,2
,50,Mfw1,2,2014,2
,33,Mfw1,2,2014,2
,82,Mfw1,2,2014,2
,57,Mfw1,2,2014,2
,79,Mfw1,2,2014,2
,59,Mfw1,2,2014,2
,71,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,58,Mfw1,2,2014,2
,42,Mfw1,2,2014,2
,58,Mfw1,2,2014,2
,46,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,53,Mfw1,2,2014,2
,30,Mfw1,2,2014,2
,67,Mfw1,2,2014,2
,21,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,29,Mfw1,2,2014,2
,42,Mfw1,2,2014,2
,39,Mfw1,2,2014,2
,64,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,51,Mfw1,2,2014,2
,41,Mfw1,2,2014,2
,28,Mfw1,2,2014,2
,57,Mfw1,2,2014,2
,87,Mfw1,2,2014,2
,72,Mfw1,2,2014,2
,61,Mfw1,2,2014,2
,71,Mfw1,2,2014,2
,45,Mfw1,2,2014,2
,120,Mfw1,2,2014,2
,45,Mfw1,2,2014,2
,39,Mfw1,2,2014,2
,163,Mfw1,2,2014,2
,51,Mfw1,2,2014,2
,53,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,61,Mfw1,2,2014,2
,48,Mfw1,2,2014,2
,30,Mfw1,2,2014,2
,48,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,35,Mfw1,2,2014,2
,32,Mfw1,2,2014,2
,60,Mfw1,2,2014,2
,44,Srk1,2,2014,2
,29,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,31,Mfw1,2,2014,2
,48,Mfw1,2,2014,2
,36,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,20,Mfw1,2,2014,2
,63,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,76,Mfw1,2,2014,2
,80,Mfw1,2,2014,2
,18,Mfw1,2,2014,2
,51,Mfw1,2,2014,2
,77,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,59,Mfw1,2,2014,2
,46,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,55,Mfw1,2,2014,2
,23,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,60,Mfw1,2,2014,2
,42,Mfw1,2,2014,2
,60,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,26,Mfw1,2,2014,2
,29,Mfw1,2,2014,2
,59,Mfw1,2,2014,2
,52,Mfw1,2,2014,2
,36,Mfw1,2,2014,2
,46,Mfw1,2,2014,2
,36,Mfw1,2,2014,2
,64,Mfw1,2,2014,2
,66,Mfw1,2,2014,2
,69,Mfw1,2,2014,2
,85,Mfw1,2,2014,2
,70,Mfw1,2,2014,2
,25,Mfw1,2,2014,2
,53,Mfw1,2,2014,2
,32,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,60,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,34,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,34,Mfw1,2,2014,2
,23,Mfw1,2,2014,2
,58,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,47,Mfw1,2,2014,2
,52,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,47,Mfw1,2,2014,2
,58,Mfw1,2,2014,2
,55,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,66,Mfw1,2,2014,2
,35,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,79,Mfw1,2,2014,2
,29,Mfw1,2,2014,2
,77,Mfw1,2,2014,2
,52,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,78,Mfw1,2,2014,2
,46,Mfw1,2,2014,2
,44,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,70,Mfw1,2,2014,2
,84,Mfw1,2,2014,2
,110,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,41,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,21,Mfw1,2,2014,2
,63,Mfw1,2,2014,2
,44,Mfw1,2,2014,2
,66,Mfw1,2,2014,2
,47,Mfw1,2,2014,2
,69,Mfw1,2,2014,2
,68,Mfw1,2,2014,2
,117,Mfw1,2,2014,2
,22,Mfw1,2,2014,2
,28,Mfw1,2,2014,2
,70,Mfw1,2,2014,2
,34,Mfw1,2,2014,2
,47,Mfw1,2,2014,2
,61,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,46,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,30,Mfw1,2,2014,2
,63,Mfw1,2,2014,2
,60,Mfw1,2,2014,2
,79,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,27,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,28,Mfw1,2,2014,2
,48,Mfw1,2,2014,2
,47,Mfw1,2,2014,2
,35,Mfw1,2,2014,2
,28,Mfw1,2,2014,2
,50,Mfw1,2,2014,2
,42,Mfw1,2,2014,2
,30,Mfw1,2,2014,2
,44,Mfw1,2,2014,2
,56,Mfw1,2,2014,2
,72,Mfw1,2,2014,2
,35,Mfw1,2,2014,2
,42,Mfw1,2,2014,2
,70,Mfw1,2,2014,2
,53,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,79,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,40,Mfw1,2,2014,2
,77,Mfw1,2,2014,2
,66,Mfw1,2,2014,2
,59,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,54,Mfw1,2,2014,2
,58,Mfw1,2,2014,2
,49,Mfw1,2,2014,2
,67,Mfw1,2,2014,2
,62,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,38,Mfw1,2,2014,2
,29,Mfw1,2,2014,2
,71,Mfw1,2,2014,2
,52,Mfw1,2,2014,2
,20,Mfw1,2,2014,2
,35,Mfw1,2,2014,2
,72,Mfw1,2,2014,2
,32,Mfw1,2,2014,2
,57,Mfw1,2,2014,2
,28,Mfw1,2,2014,2
,18,Mfw1,2,2014,2
,57,Mfw1,2,2014,2
,20,Mfw1,2,2014,2
,22,Mfw1,2,2014,2
,35,Mfw1,2,2014,2
,57,Mfw1,2,2014,2
,25,Mfw1,2,2014,2
,78,Mfw1,2,2014,2
,65,Mfw1,2,2014,2
,62,Mfw1,2,2014,2
,30,Mfw1,2,2014,2
,37,Mfw1,2,2014,2
,35,Mfw1,3,2014,2
,71,Mfw1,3,2014,2
,52,Mfw1,3,2014,2
,78,Mfw1,3,2014,2
,73,Mfw1,3,2014,2
,32,Mfw1,3,2014,2
,28,Mfw1,3,2014,2
,32,Mfw1,3,2014,2
,32,Mfw1,3,2014,2
,25,Mfw1,3,2014,2
,64,Mfw1,3,2014,2
,43,Mfw1,3,2014,2
,40,Mfw1,3,2014,2
,58,Mfw1,3,2014,2
,24,Mfw1,3,2014,2
,67,Mfw1,3,2014,2
,53,Mfw1,3,2014,2
,26,Mfw1,3,2014,2
,54,Mfw1,3,2014,2
,62,Mfw1,3,2014,2
,70,Mfw1,3,2014,2
,151,Mfw1,3,2014,2
,63,Mfw1,3,2014,2
,78,Mfw1,3,2014,2
,22,Mfw1,3,2014,2
,32,Mfw1,3,2014,2
,69,Mfw1,3,2014,2
,135,Mfw1,3,2014,2
,80,Mfw1,3,2014,2
,18,Mfw1,3,2014,2
,44,Mfw1,3,2014,2
,38,Mfw1,3,2014,2
,20,Mfw1,3,2014,2
,24,Mfw1,3,2014,2
,42,Mfw1,3,2014,2
,31,Mfw1,3,2014,2
,25,Mfw1,3,2014,2
,31,Mfw1,3,2014,2
,35,Mfw1,3,2014,2
,49,Mfw1,3,2014,2
,72,Mfw1,3,2014,2
,34,Mfw1,3,2014,2
,45,Mfw1,3,2014,2
,96,Mfw1,3,2014,2
,28,Mfw1,3,2014,2
,41,Mfw1,3,2014,2
,67,Mfw1,3,2014,2
,34,Mfw1,3,2014,2
,40,Mfw1,3,2014,2
,30,Mfw1,3,2014,2
,35,Mfw1,3,2014,2
,40,Mfw1,3,2014,2
,48,Mfw1,3,2014,2
,32,Mfw1,3,2014,2
,50,Mfw1,3,2014,2
,53,Mfw1,3,2014,2
,50,Mfw1,3,2014,2
,50,Mfw1,3,2014,2
,31,Mfw1,3,2014,2
,62,Mfw1,3,2014,2
,45,Mfw1,3,2014,2
,32,Mfw1,3,2014,2
,32,Mfw1,3,2014,2
,51,Mfw1,3,2014,2
,24,Mfw1,3,2014,2
,45,Mfw1,3,2014,2
,54,Mfw1,3,2014,2
,36,Mfw1,3,2014,2
,27,Mfw1,3,2014,2
,38,Mfw1,3,2014,2
,54,Mfw1,3,2014,2
,54,Mfw1,3,2014,2
,41,Mfw1,3,2014,2
,31,Mfw1,3,2014,2
,40,Mfw1,3,2014,2
,70,Mfw1,3,2014,2
,52,Mfw1,3,2014,2
,68,Mfw1,3,2014,2
,38,Mfw1,3,2014,2
,35,Mfw1,3,2014,2
,47,Mfw1,3,2014,2
,61,Mfw1,3,2014,2
,26,Mfw1,3,2014,2
,54,Mfw1,3,2014,2
,26,Mfw1,3,2014,2
,42,Mfw1,3,2014,2
,35,Mfw1,3,2014,2
,58,Mfw1,3,2014,2
,30,Mfw1,3,2014,2
,21,Mfw1,3,2014,2
,41,Mfw1,3,2014,2
,36,Mfw1,3,2014,2
,33,Mfw1,3,2014,2
,43,Mfw1,3,2014,2
,25,Mfw1,3,2014,2
,35,Mfw1,3,2014,2
,38,Mfw1,3,2014,2
,23,Mfw1,3,2014,2
,36,Mfw1,3,2014,2
,29,Mfw1,3,2014,2
,40,Mfw1,3,2014,2
,22,Mfw1,3,2014,2
,25,Mfw1,3,2014,2
,27,Mfw1,3,2014,2
,30,Mfw1,3,2014,2
,41,Mfw1,3,2014,2
,64,Mfw1,3,2014,2
,50,Mfw1,3,2014,2
,31,Mfw1,3,2014,2
,32,Mfw1,3,2014,2
,20,Mfw1,3,2014,2
,42,Mfw1,3,2014,2
,19,Mfw1,3,2014,2
,27,Mfw1,3,2014,2
,46,Mfw1,3,2014,2
,29,Mfw1,3,2014,2
,40,Mfw1,3,2014,2
,46,Mfw1,3,2014,2
,18,Mfw1,3,2014,2
,45,Mfw1,3,2014,2
,41,Mfw1,3,2014,2
,38,Mfw1,3,2014,2
,39,Mfw1,3,2014,2
,55,Mfw1,3,2014,2
,25,Mfw1,3,2014,2
,34,Mfw1,3,2014,2
,41,Mfw1,3,2014,2
,63,Mfw1,3,2014,2
,25,Mfw1,3,2014,2
,56,Mfw1,3,2014,2
,41,Mfw1,3,2014,2
,32,Mfw1,3,2014,2
,32,Mfw1,3,2014,2
,36,Mfw1,3,2014,2
,41,Mfw1,3,2014,2
,22,Mfw1,3,2014,2
,28,Mfw1,3,2014,2
,76,Mfw1,3,2014,2
,59,Mfw1,3,2014,2
,27,Mfw1,3,2014,2
,24,Mfw1,3,2014,2
,15,Mfw1,3,2014,2
,35,Mfw1,3,2014,2
,29,Mfw1,3,2014,2
,23,Mfw1,3,2014,2
,55,Mfw1,3,2014,2
,35,Mfw1,3,2014,2
,48,Mfw1,3,2014,2
,25,Mfw1,3,2014,2
,52,Mfw1,3,2014,2
,24,Mfw1,3,2014,2
,30,Mfw1,3,2014,2
,35,Mfw1,3,2014,2
,13,Mfw1,3,2014,2
,25,Mfw1,3,2014,2
,20,Mfw1,3,2014,2
,60,Mfw1,3,2014,2
,35,Mfw1,3,2014,2
,40,Kibuku 3,4,2014,2
,42,Kibuku 4,4,2014,2
,20,Kibuku 4,4,2014,2
,52,Kibuku 3,4,2014,2
,30,Kibuku 3,4,2014,2
,26,Kibuku 3,4,2014,2
,25,Kibuku 3,4,2014,2
,45,Kibuku 2,4,2014,2
,21,Kibuku 3,4,2014,2
,45,Kibuku 3,4,2014,2
,69,Kibuku 3,4,2014,2
,28,Kibuku 3,4,2014,2
,31,Kibuku 3,4,2014,2
,28,Kibuku 3,4,2014,2
,28,Kibuku 3,4,2014,2
,37,Kibuku 3,4,2014,2
,50,Kibuku 3,4,2014,2
,51,Kibuku 3,4,2014,2
,20,Kibuku 3,4,2014,2
,30,Kibuku 3,4,2014,2
,29,Kibuku 3,4,2014,2
,27,Kibuku 3,4,2014,2
,28,Kibuku 3,4,2014,2
,25,Kibuku 3,4,2014,2
,31,Kibuku 4,4,2014,2
,56,Kibuku 3,4,2014,2
,43,Kibuku 3,4,2014,2
,21,Kibuku 3,4,2014,2
,46,Kibuku 4,4,2014,2
,26,Kibuku 3,4,2014,2
,31,Kibuku 3,4,2014,2
,37,Kibuku 3,4,2014,2
,53,Kibuku 3,4,2014,2
,37,Kibuku 4,4,2014,2
,33,Kibuku 3,4,2014,2
,23,Kibuku 4,4,2014,2
,33,Kibuku 4,4,2014,2
,24,Kibuku 3,4,2014,2
,28,Kibuku 3,4,2014,2
,52,Kibuku 3,4,2014,2
,23,Kibuku 3,4,2014,2
,32,Kibuku 3,4,2014,2
,23,Kibuku 3,4,2014,2
,46,Kibuku 3,4,2014,2
,32,Kibuku 4,4,2014,2
,28,Kibuku 3,4,2014,2
,21,Kibuku 4,4,2014,2
,49,Kibuku 3,4,2014,2
,23,Kibuku 4,4,2014,2
,25,Kibuku 4,4,2014,2
,18,Kibuku 3,4,2014,2
,40,Kibuku 3,4,2014,2
,40,Kibuku 4,4,2014,2
,45,Kibuku 4,4,2014,2
,57,Kibuku 3,4,2014,2
,28,Kibuku 3,4,2014,2
,20,Kibuku 4,4,2014,2
,42,Kibuku 3,4,2014,2
,21,Kibuku 3,4,2014,2
,28,Kibuku 4,4,2014,2
,48,Kibuku 4,4,2014,2
,42,Kibuku 3,4,2014,2
,26,Kibuku 4,4,2014,2
,26,Kibuku 4,4,2014,2
,28,Kibuku 4,4,2014,2
,21,Kibuku 4,4,2014,2
,25,Kibuku 4,4,2014,2
,26,Kibuku 4,4,2014,2
,64,Kibuku 4,4,2014,2
,19,Kibuku 4,4,2014,2
,15,Kibuku 4,4,2014,2
,35,Kibuku 4,4,2014,2
,46,Kibuku 4,4,2014,2
,31,Kibuku 4,4,2014,2
,62,Kibuku 4,4,2014,2
,21,Kibuku 3,4,2014,2
,23,Kibuku 4,4,2014,2
,33,Kibuku 3,4,2014,2
,25,Kibuku 4,4,2014,2
,13,Kibuku 4,4,2014,2
,59,Kibuku 3,4,2014,2
,17,Kibuku 4,4,2014,2
,34,Kibuku 4,4,2014,2
,24,Kibuku 3,4,2014,2
,20,Kibuku 4,4,2014,2
,26,Kibuku 4,4,2014,2
,35,Kibuku 4,4,2014,2
,38,Kibuku 4,4,2014,2
,37,Kibuku 4,4,2014,2
,45,Kibuku 4,4,2014,2
,46,Kibuku 4,4,2014,2
,23,Kibuku 4,4,2014,2
,23,Kibuku 4,4,2014,2
,41,Kibuku 4,4,2014,2
,33,Kibuku 4,4,2014,2
,38,Kibuku 4,4,2014,2
,25,Kibuku 4,4,2014,2
,40,Kibuku 4,4,2014,2
,19,Kibuku 4,4,2014,2
,40,Kibuku 4,4,2014,2
,18,Kibuku 4,4,2014,2
,20,Kibuku 4,4,2014,2
,17,Kibuku 4,4,2014,2
,28,Kibuku 4,4,2014,2
,20,Kibuku 4,4,2014,2
,31,Kibuku 4,4,2014,2
,22,Kibuku 2,4,2014,2
,36,Kibuku 2,4,2014,2
,36,Kibuku 4,4,2014,2
,19,Kibuku 4,4,2014,2
,25,Kibuku 4,4,2014,2
,24,Kibuku 4,4,2014,2
,33,Kibuku 3,6,2014,2
,32,Kibuku 3,6,2014,2
,64,PLS,6,2015,2
,22,Mbl1,8,2014,2
,34,Mbl1,8,2014,2
,31,Mbl1,8,2014,2
,41,Mbl1,8,2014,2
,29,Mbl1,8,2014,2
,36,Mbl1,8,2014,2
,37,Srk1,8,2014,2
,29,Mbl1,8,2014,2
,45,Mbl1,8,2014,2
,21,Mbl1,8,2014,2
,28,Srk1,8,2014,2
,53,Mbl1,8,2014,2
,41,Srk1,8,2014,2
,28,Mbl1,8,2014,2
,28,Mbl1,8,2014,2
,33,Srk1,8,2014,2
,37,Mbl1,8,2014,2
,30,Mbl1,8,2014,2
,35,Srk1,8,2014,2
,10,Mbl1,8,2014,2
,34,Mbl1,8,2014,2
,36,Mbl1,8,2014,2
,37,Mbl1,8,2014,2
,41,Srk1,8,2014,2
,30,Mbl1,8,2014,2
,40,Mbl1,8,2014,2
,49,Mbl1,8,2014,2
,30,Mbl1,8,2014,2
,18,Srk1,8,2014,2
,38,Srk1,8,2014,2
,56,Mbl1,8,2014,2
,24,Srk1,8,2014,2
,39,Srk1,8,2014,2
,31,Mbl1,8,2014,2
,33,Mbl1,8,2014,2
,21,Srk1,8,2014,2
,43,Srk1,8,2014,2
,44,Mbl1,8,2014,2
,28,Srk1,8,2014,2
,25,Mbl1,8,2014,2
,48,Mbl1,8,2014,2
,27,Mbl1,8,2014,2
,68,Srk1,8,2014,2
,31,Mbl1,8,2014,2
,33,Srk1,8,2014,2
,26,Mbl1,8,2014,2
,34,Srk1,8,2014,2
,20,Srk1,8,2014,2
,61,Mbl1,8,2014,2
,36,Mbl1,8,2014,2
,30,Mbl1,8,2014,2
,30,Mbl1,8,2014,2
,40,Mbl1,8,2014,2
,30,Mbl1,8,2014,2
