id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,KKM2,10350536,3,98,3.266667,0.9183673,4.591836,4,8,06-Jan-15,19-Jan-16,1,2016,1
,KKM2,10350537,5,161,5.366667,0.931677,4.658385,5,10,02-Des-14,19-Jan-16,1,2016,1
,KKM2,10350543,2,62,2.066667,0.967742,4.83871,3,5,05-Jul-15,12-Okt-15,10,2015,1
,KKM2,10350545,5,160,5.333333,0.9375,4.6875,4,8,05-Jul-15,19-Jan-16,1,2016,1
,KKM2,10350546,5,160,5.333333,0.9375,4.6875,4,8,05-Jul-15,19-Jan-16,1,2016,1
,KKM2,10350547,2,61,2.033333,0.9836066,4.918033,3,5,05-Jul-15,12-Okt-15,10,2015,1
,KKM2,10350550,3,99,3.3,0.9090909,4.545455,4,8,05-Des-14,19-Jan-16,1,2016,1
,KKM2,10350551,5,161,5.366667,0.931677,4.658385,5,10,05-Des-14,19-Jan-16,1,2016,1
,KKM2,10350552,4,161,5.366667,0.7453416,3.726708,5,9,04-Des-14,19-Jan-16,1,2016,1
,KKM2,10350555,2,77,2.566667,0.7792208,3.896104,4,7,24-Nov-14,04-Nov-15,11,2015,1
,KKM2,10350557,2,76,2.533333,0.7894737,3.947369,2,5,18-Aug-15,02-Nov-15,11,2015,1
,KKM2,10350558,2,161,5.366667,0.3726708,1.863354,3,5,05-Jul-15,26-Jan-16,1,2016,1
,KKM2,10350559,4.5,204,6.8,0.6617647,3.308823,5,9,24-Nov-14,26-Jan-16,1,2016,1
,KKM2,10350560,5,160,5.333333,0.9375,4.6875,5,10,24-Nov-14,26-Jan-16,1,2016,1
,KKM2,10350561,2,78,2.6,0.7692308,3.846154,3,5,06-Jul-15,05-Nov-15,11,2015,1
,KKM2,10350562,2,75,2.5,0.8,4,4,7,25-Nov-14,02-Nov-15,11,2015,1
,KKM2,10350566,5,161,5.366667,0.931677,4.658385,5,10,25-Nov-14,26-Jan-16,1,2016,1
,KKM2,10350567,5,161,5.366667,0.931677,4.658385,4,8,05-Jul-15,26-Jan-16,1,2016,1
,KKM2,10350568,5,161,5.366667,0.931677,4.658385,5,10,25-Nov-14,26-Jan-16,1,2016,1
,KKM2,10350569,6,343,11.43333,0.5247813,2.623907,4,8,18-Nov-14,27-Okt-15,10,2015,1
,KKM2,10350570,6,343,11.43333,0.5247813,2.623907,4,8,18-Nov-14,27-Okt-15,10,2015,1
,KKM2,10350571,4,103,3.433333,1.165048,5.825243,3,6,16-Jul-15,27-Okt-15,10,2015,1
,KKM2,10350572,2,64,2.133333,0.9374999,4.6875,3,4,16-Jul-15,27-Okt-15,10,2015,1
