ID,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country
,63,Mfw,10,2014,2
,24,Srk,10,2014,2
,18,Srk,10,2014,2
,22,Srk,10,2014,2
,40,Mfw,10,2014,2
,25,Srk,10,2014,2
,69,Mfw,10,2014,2
,61,Mfw,10,2014,2
,125,Mfw,10,2014,2
,64,Mfw,10,2014,2
,46,Mfw,10,2014,2
,45,Mfw,10,2014,2
,19,Srk,10,2014,2
,40,Srk,10,2014,2
,26,Mfw,10,2014,2
,40,Srk,10,2014,2
,63,Srk,10,2014,2
,26,Mbl1,10,2014,2
,32,Mbl1,10,2014,2
,33,Srk,10,2014,2
,69,Mfw,10,2014,2
,45,Mbl1,10,2014,2
,49,Mfw,10,2014,2
,50,Srk,10,2014,2
,63,Srk,10,2014,2
,21,Srk,10,2014,2
,49,Mfw,10,2014,2
,69,Mfw,10,2014,2
,67,Mfw,10,2014,2
,80,Mfw,10,2014,2
,60,Mbl1,10,2014,2
,38,Mfw,10,2014,2
,36,Srk,10,2014,2
,47,Mfw,10,2014,2
,46,Mfw,10,2014,2
,37,Srk,10,2014,2
,40,Mfw,10,2014,2
,32,Srk,10,2014,2
,20,Srk,10,2014,2
,27,Srk,10,2014,2
,50,Mbl1,10,2014,2
,53,Mfw,10,2014,2
,45,Mfw,10,2014,2
,54,Mbl1,10,2014,2
,23,Srk,10,2014,2
,35,Srk,10,2014,2
,42,Mbl1,10,2014,2
,30,Srk,10,2014,2
,57,Mfw,10,2014,2
,52,Mfw,10,2014,2
,47,Mfw,10,2014,2
,45,Mfw,10,2014,2
,68,Mfw,10,2014,2
,50,Srk,10,2014,2
,48,Srk,10,2014,2
,29,Srk,10,2014,2
,35,Mbl1,10,2014,2
,31,Mbl1,10,2014,2
,33,Srk,10,2014,2
,147,Srk,10,2014,2
,45,Mbl1,10,2014,2
,42,Mfw,10,2014,2
,37,Mbl1,10,2014,2
,94,Mfw,10,2014,2
,70,Mfw,10,2014,2
,63,Mfw,10,2014,2
,43,Mfw,10,2014,2
,51,Mbl1,10,2014,2
,34,Mfw,10,2014,2
,80,Mfw,10,2014,2
,38,Srk,10,2014,2
,48,Mfw,10,2014,2
,100,Mfw,10,2014,2
,44,Mfw,10,2014,2
,35,Mbl1,10,2014,2
,27,Srk,10,2014,2
,71,Mfw,10,2014,2
,31,Mbl1,10,2014,2
,86,Mfw,10,2014,2
,61,Mfw,10,2014,2
,68,Mfw,10,2014,2
,70,Mfw,10,2014,2
,52,Mfw,10,2014,2
,41,Mfw,10,2014,2
,30,Mbl1,10,2014,2
,26,Mfw,10,2014,2
,45,Mfw,10,2014,2
,27,Srk,10,2014,2
,47,Srk,10,2014,2
,41,Srk,10,2014,2
,29,Srk,10,2014,2
,98,Mfw,10,2014,2
,81,Mfw,10,2014,2
,48,Mfw,10,2014,2
,31,Srk,10,2014,2
,30,Srk,10,2014,2
,33,Mfw,10,2014,2
,94,Mfw,10,2014,2
,29,Mbl1,10,2014,2
,82,Mfw,10,2014,2
,102,Mfw,10,2014,2
,43,Mbl1,10,2014,2
,50,Mbl1,10,2014,2
,62,Mfw,10,2014,2
,26,Mbl1,10,2014,2
,47,Srk,10,2014,2
,79,Mfw,10,2014,2
,39,Mfw,10,2014,2
,29,Srk,10,2014,2
,31,Srk,10,2014,2
,35,Mbl1,10,2014,2
,43,Mbl1,10,2014,2
,41,Mfw,10,2014,2
,25,Srk,10,2014,2
,63,Mbl1,10,2014,2
,98,Srk,10,2014,2
,42,Mfw,10,2014,2
,19,Srk,10,2014,2
,66,Srk,10,2014,2
,40,Srk,10,2014,2
,83,Mfw,10,2014,2
,68,Mfw,10,2014,2
,57,Srk,10,2014,2
,39,Srk,10,2014,2
,38,Mfw,10,2014,2
