id,cem102_wpt_id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year,cem005_today
,10240838,Siaya,25,1,11,2013,05-Nov-13
,10230955,Vihiga,14,1,11,2013,05-Nov-13
,10240810,Siaya,18,1,11,2013,05-Nov-13
,10240836,Siaya,26,1,11,2013,05-Nov-13
,10240365,Siaya,98,1,11,2013,05-Nov-13
,10241094,Siaya,21,1,11,2013,05-Nov-13
,10240811,Siaya,16,1,11,2013,05-Nov-13
,10240345,Siaya,21,1,11,2013,05-Nov-13
,10240369,Siaya,31,1,11,2013,05-Nov-13
,10240149,Siaya,15,1,11,2013,05-Nov-13
,10230926,Vihiga,12,1,11,2013,05-Nov-13
,10241110,Siaya,10,1,11,2013,05-Nov-13
,10241097,Siaya,19,1,11,2013,05-Nov-13
,10241093,Siaya,33,1,11,2013,05-Nov-13
,10240320,Siaya,24,1,11,2013,05-Nov-13
,10240146,Siaya,14,1,11,2013,05-Nov-13
,10240135,Siaya,16,1,11,2013,05-Nov-13
,10230928,Vihiga,13,1,11,2013,05-Nov-13
,10240995,Siaya,20,1,11,2013,05-Nov-13
,10230929,Vihiga,21,1,11,2013,05-Nov-13
,10240344,Siaya,26,1,11,2013,05-Nov-13
,10240748,Siaya,25,1,11,2013,05-Nov-13
,10230944,Vihiga,15,1,11,2013,06-Nov-13
,10241061,Siaya,30,1,11,2013,06-Nov-13
,10230942,Vihiga,12,1,11,2013,06-Nov-13
,10240145,Siaya,25,1,11,2013,06-Nov-13
,10240169,Siaya,20,1,11,2013,06-Nov-13
,10230931,Vihiga,12,1,11,2013,06-Nov-13
,10230943,Vihiga,24,1,11,2013,06-Nov-13
,10240754,Siaya,16,1,11,2013,06-Nov-13
,10230911,Vihiga,18,1,11,2013,06-Nov-13
,10230925,Vihiga,20,1,11,2013,06-Nov-13
,10240168,Siaya,13,1,11,2013,06-Nov-13
,10240274,Siaya,13,1,11,2013,06-Nov-13
,10241099,Siaya,20,1,11,2013,06-Nov-13
,10240808,Siaya,17,1,11,2013,06-Nov-13
,10240377,Siaya,20,1,11,2013,06-Nov-13
,10240749,Siaya,18,1,11,2013,06-Nov-13
,10240379,Siaya,17,1,11,2013,06-Nov-13
,10230913,Vihiga,23,1,11,2013,06-Nov-13
,10230956,Vihiga,20,1,11,2013,06-Nov-13
,10240755,Siaya,13,1,11,2013,06-Nov-13
,10240336,Siaya,18,1,11,2013,06-Nov-13
,10240355,Siaya,20,1,11,2013,06-Nov-13
,10240833,Siaya,14,1,11,2013,06-Nov-13
,10230947,Vihiga,26,1,11,2013,06-Nov-13
,10240790,Siaya,16,1,11,2013,06-Nov-13
,10240753,Siaya,27,1,11,2013,06-Nov-13
,10240750,Siaya,11,1,11,2013,06-Nov-13
,10230962,Vihiga,17,1,11,2013,06-Nov-13
,10240824,Siaya,15,1,11,2013,06-Nov-13
,10241062,Siaya,32,1,11,2013,06-Nov-13
,10240335,Siaya,22,1,11,2013,06-Nov-13
,10230908,Vihiga,14,1,11,2013,06-Nov-13
,10230935,Vihiga,12,1,11,2013,06-Nov-13
,10240354,Siaya,23,1,11,2013,06-Nov-13
,10230945,Vihiga,16,1,11,2013,06-Nov-13
,10240822,Siaya,16,1,11,2013,07-Nov-13
,10240827,Siaya,12,1,11,2013,07-Nov-13
,10241067,Siaya,25,1,11,2013,07-Nov-13
,10240362,Siaya,18,1,11,2013,07-Nov-13
,10240829,Siaya,16,1,11,2013,07-Nov-13
,10240323,Siaya,26,1,11,2013,07-Nov-13
,10230958,Vihiga,20,1,11,2013,07-Nov-13
,10240830,Siaya,16,1,11,2013,07-Nov-13
,10240667,Siaya,13,1,11,2013,07-Nov-13
,10240358,Siaya,30,1,11,2013,07-Nov-13
,10240341,Siaya,19,1,11,2013,07-Nov-13
,10240170,Siaya,21,1,11,2013,07-Nov-13
,10240328,Siaya,17,1,11,2013,07-Nov-13
,10240994,Siaya,13,1,11,2013,07-Nov-13
,10240757,Siaya,16,1,11,2013,07-Nov-13
,10240363,Siaya,16,1,11,2013,07-Nov-13
,10240823,Siaya,10,1,11,2013,07-Nov-13
,10240828,Siaya,17,1,11,2013,07-Nov-13
,10240760,Siaya,14,1,11,2013,07-Nov-13
,10240330,Siaya,23,1,11,2013,07-Nov-13
,10230920,Vihiga,12,1,11,2013,07-Nov-13
,10240356,Siaya,12,1,11,2013,07-Nov-13
,10240021,Siaya,33,1,11,2013,07-Nov-13
,10240172,Siaya,12,1,11,2013,07-Nov-13
,10240361,Siaya,17,1,11,2013,07-Nov-13
,10241133,Siaya,15,1,11,2013,07-Nov-13
,10240756,Siaya,15,1,11,2013,07-Nov-13
,10240378,Siaya,18,1,11,2013,07-Nov-13
,10240173,Siaya,13,1,11,2013,07-Nov-13
,10240759,Siaya,20,1,11,2013,07-Nov-13
,10240758,Siaya,65,1,11,2013,07-Nov-13
,10240119,Siaya,20,1,11,2013,07-Nov-13
,10240339,Siaya,16,1,11,2013,07-Nov-13
,10241156,Siaya,17,1,11,2013,08-Nov-13
,10240480,Siaya,13,1,11,2013,08-Nov-13
,10240676,Siaya,16,1,11,2013,08-Nov-13
,10240326,Siaya,17,1,11,2013,08-Nov-13
,10240325,Siaya,20,1,11,2013,08-Nov-13
,10241092,Siaya,31,1,11,2013,08-Nov-13
,10241122,Siaya,19,1,11,2013,08-Nov-13
,10240477,Siaya,13,1,11,2013,08-Nov-13
,10240741,Siaya,17,1,11,2013,08-Nov-13
,10240668,Siaya,16,1,11,2013,08-Nov-13
,10240740,Siaya,19,1,11,2013,08-Nov-13
,10240045,Siaya,19,1,11,2013,09-Nov-13
,10240413,Siaya,22,1,11,2013,09-Nov-13
,10240411,Siaya,28,1,11,2013,09-Nov-13
,10240821,Siaya,24,1,11,2013,09-Nov-13
,10240699,Siaya,39,1,11,2013,09-Nov-13
,10240478,Siaya,18,1,11,2013,09-Nov-13
,10240680,Siaya,30,1,11,2013,09-Nov-13
,10240332,Siaya,43,1,11,2013,09-Nov-13
,10240035,Siaya,12,1,11,2013,09-Nov-13
,10240343,Siaya,22,1,11,2013,10-Nov-13
,10240368,Siaya,30,1,11,2013,10-Nov-13
,10240462,Siaya,12,1,11,2013,10-Nov-13
,10241115,Siaya,38,1,11,2013,10-Nov-13
,10240374,Siaya,14,1,11,2013,10-Nov-13
,10240137,Siaya,25,1,11,2013,10-Nov-13
,10240340,Siaya,32,1,11,2013,10-Nov-13
,10240167,Siaya,21,1,11,2013,10-Nov-13
,10240834,Siaya,15,1,11,2013,10-Nov-13
,10240131,Siaya,33,1,11,2013,10-Nov-13
,10240634,Siaya,22,1,11,2013,11-Nov-13
,10240081,Siaya,17,1,11,2013,11-Nov-13
,10240141,Siaya,23,1,11,2013,11-Nov-13
,10240321,Siaya,55,1,11,2013,11-Nov-13
,10240078,Siaya,22,1,11,2013,11-Nov-13
,10240412,Siaya,24,1,11,2013,11-Nov-13
,10240079,Siaya,16,1,11,2013,11-Nov-13
,10240489,Siaya,13,1,11,2013,11-Nov-13
,10240410,Siaya,25,1,11,2013,11-Nov-13
,10240329,Siaya,91,1,11,2013,11-Nov-13
,10240163,Siaya,19,1,11,2013,11-Nov-13
,10240665,Siaya,27,1,11,2013,11-Nov-13
,10240484,Siaya,18,1,11,2013,11-Nov-13
,10240295,Siaya,16,1,11,2013,11-Nov-13
,10240674,Siaya,20,1,11,2013,11-Nov-13
,10240140,Siaya,19,1,11,2013,11-Nov-13
,10240637,Siaya,11,1,11,2013,11-Nov-13
,10240482,Siaya,15,1,11,2013,11-Nov-13
,10241116,Siaya,38,1,11,2013,11-Nov-13
,10241114,Siaya,44,1,11,2013,11-Nov-13
,10240635,Siaya,31,1,11,2013,11-Nov-13
,10240743,Siaya,15,1,11,2013,11-Nov-13
,10240406,Siaya,18,1,11,2013,11-Nov-13
,10240663,Siaya,24,1,11,2013,11-Nov-13
,10240148,Siaya,18,1,11,2013,11-Nov-13
,10240678,Siaya,13,1,11,2013,11-Nov-13
,10240126,Siaya,31,1,11,2013,11-Nov-13
,10240742,Siaya,30,1,11,2013,11-Nov-13
,10240307,Siaya,27,1,11,2013,11-Nov-13
,10240042,Siaya,34,1,11,2013,11-Nov-13
,10240479,Siaya,26,1,11,2013,11-Nov-13
,10240677,Siaya,15,1,11,2013,11-Nov-13
,10240664,Siaya,18,1,11,2013,12-Nov-13
,10240347,Siaya,28,1,11,2013,12-Nov-13
,10240049,Siaya,24,1,11,2013,12-Nov-13
,10240669,Siaya,20,1,11,2013,12-Nov-13
,10240317,Siaya,17,1,11,2013,12-Nov-13
,10240296,Siaya,16,1,11,2013,12-Nov-13
,10241146,Siaya,22,1,11,2013,12-Nov-13
,10240351,Siaya,25,1,11,2013,12-Nov-13
,10240348,Siaya,15,1,11,2013,12-Nov-13
,10240044,Siaya,18,1,11,2013,12-Nov-13
,10240302,Siaya,24,1,11,2013,12-Nov-13
,10241095,Siaya,18,1,11,2013,12-Nov-13
,10240387,Siaya,23,1,11,2013,12-Nov-13
,10240388,Siaya,28,1,11,2013,12-Nov-13
,10240289,Siaya,43,1,11,2013,12-Nov-13
,10241096,Siaya,19,1,11,2013,12-Nov-13
,10240366,Siaya,85,1,11,2013,12-Nov-13
,10240352,Siaya,34,1,11,2013,12-Nov-13
,10240305,Siaya,14,1,11,2013,13-Nov-13
,10240658,Siaya,17,1,11,2013,13-Nov-13
,10240414,Siaya,47,1,11,2013,13-Nov-13
,10240304,Siaya,20,1,11,2013,13-Nov-13
,10240415,Siaya,26,1,11,2013,13-Nov-13
,10240647,Siaya,25,1,11,2013,13-Nov-13
,10240486,Siaya,19,1,11,2013,13-Nov-13
,10240364,Siaya,16,1,11,2013,13-Nov-13
,10240653,Siaya,15,1,11,2013,12-Nov-13
,10240638,Siaya,17,1,11,2013,13-Nov-13
,10240071,Siaya,44,1,11,2013,13-Nov-13
,10240400,Siaya,31,1,11,2013,13-Nov-13
,10240418,Siaya,26,1,11,2013,13-Nov-13
,10240642,Siaya,25,1,11,2013,13-Nov-13
,10240644,Siaya,17,1,11,2013,13-Nov-13
,10240636,Siaya,15,1,11,2013,13-Nov-13
,10240659,Siaya,20,1,11,2013,13-Nov-13
,10240072,Siaya,18,1,11,2013,13-Nov-13
,10241150,Siaya,12,1,11,2013,13-Nov-13
,10240417,Siaya,23,1,11,2013,13-Nov-13
,10240643,Siaya,20,1,11,2013,13-Nov-13
,10240310,Siaya,23,1,11,2013,13-Nov-13
,10240176,Siaya,35,1,11,2013,13-Nov-13
,10240175,Siaya,23,1,11,2013,13-Nov-13
,10240179,Siaya,49,1,11,2013,14-Nov-13
,10240065,Siaya,18,1,11,2013,14-Nov-13
,10240641,Siaya,21,1,11,2013,14-Nov-13
,10240973,Siaya,17,1,11,2013,14-Nov-13
,10240396,Siaya,27,1,11,2013,14-Nov-13
,10240068,Siaya,22,1,11,2013,14-Nov-13
,10240661,Siaya,10,1,11,2013,14-Nov-13
,10240298,Siaya,30,1,11,2013,14-Nov-13
,10240646,Siaya,21,1,11,2013,14-Nov-13
,10240397,Siaya,26,1,11,2013,14-Nov-13
,10240070,Siaya,44,1,11,2013,14-Nov-13
,10240655,Siaya,40,1,11,2013,14-Nov-13
,10240048,Siaya,17,1,11,2013,14-Nov-13
,10240182,Siaya,27,1,11,2013,14-Nov-13
,10240656,Siaya,20,1,11,2013,14-Nov-13
,10241171,Siaya,11,1,11,2013,14-Nov-13
,10240047,Siaya,27,1,11,2013,14-Nov-13
,10240181,Siaya,28,1,11,2013,14-Nov-13
,10240386,Siaya,16,1,11,2013,14-Nov-13
,10240180,Siaya,27,1,11,2013,14-Nov-13
,10240980,Siaya,38,1,11,2013,14-Nov-13
,10240350,Siaya,22,1,11,2013,14-Nov-13
,10240359,Siaya,19,1,11,2013,14-Nov-13
,10240069,Siaya,28,1,11,2013,14-Nov-13
,10240660,Siaya,14,1,11,2013,14-Nov-13
,10240313,Siaya,17,1,11,2013,15-Nov-13
,10240312,Siaya,20,1,11,2013,15-Nov-13
,10240986,Siaya,15,1,11,2013,15-Nov-13
,10240394,Siaya,29,1,11,2013,15-Nov-13
,10240219,Siaya,15,1,11,2013,15-Nov-13
,10240735,Siaya,25,1,11,2013,15-Nov-13
,10240315,Siaya,13,1,11,2013,15-Nov-13
,10240392,Siaya,14,1,11,2013,15-Nov-13
,10240056,Siaya,22,1,11,2013,15-Nov-13
,10240218,Siaya,9,1,11,2013,15-Nov-13
,10240651,Siaya,17,1,11,2013,15-Nov-13
,10240314,Siaya,15,1,11,2013,15-Nov-13
,10240972,Siaya,16,1,11,2013,15-Nov-13
,10240666,Siaya,26,1,11,2013,15-Nov-13
,10240360,Siaya,23,1,11,2013,15-Nov-13
,10240734,Siaya,29,1,11,2013,15-Nov-13
,10240309,Siaya,18,1,11,2013,16-Nov-13
,10241145,Siaya,16,1,11,2013,16-Nov-13
,10240649,Siaya,15,1,11,2013,16-Nov-13
,10240401,Siaya,16,1,11,2013,16-Nov-13
,10240730,Siaya,11,1,11,2013,16-Nov-13
,10240639,Siaya,16,1,11,2013,16-Nov-13
,10240662,Siaya,29,1,11,2013,16-Nov-13
,10240648,Siaya,26,1,11,2013,16-Nov-13
,10240736,Siaya,26,1,11,2013,16-Nov-13
,10240220,Siaya,22,1,11,2013,17-Nov-13
,10240222,Siaya,16,1,11,2013,17-Nov-13
,10241141,Siaya,27,1,11,2013,17-Nov-13
,10240727,Siaya,20,1,11,2013,18-Nov-13
,10240975,Siaya,31,1,11,2013,18-Nov-13
,10240982,Siaya,21,1,11,2013,18-Nov-13
,10240729,Siaya,16,1,11,2013,18-Nov-13
,10240493,Siaya,16,1,11,2013,18-Nov-13
,10240212,Siaya,14,1,11,2013,18-Nov-13
,10240731,Siaya,20,1,11,2013,18-Nov-13
,10240989,Siaya,14,1,11,2013,18-Nov-13
,10240337,Siaya,40,1,11,2013,18-Nov-13
,10240977,Siaya,20,1,11,2013,18-Nov-13
,10240185,Siaya,22,1,11,2013,18-Nov-13
,10240987,Siaya,21,1,11,2013,18-Nov-13
,10240485,Siaya,12,1,11,2013,18-Nov-13
,10240225,Siaya,54,1,11,2013,18-Nov-13
,10240297,Siaya,49,1,11,2013,18-Nov-13
,10240978,Siaya,24,1,11,2013,18-Nov-13
,10240725,Siaya,21,1,11,2013,18-Nov-13
,10240357,Siaya,16,1,11,2013,18-Nov-13
,10240728,Siaya,42,1,11,2013,18-Nov-13
,10240211,Siaya,22,1,11,2013,18-Nov-13
,10240491,Siaya,37,1,11,2013,18-Nov-13
,10241004,Siaya,40,1,11,2013,18-Nov-13
,10240178,Siaya,74,1,11,2013,18-Nov-13
,10240416,Siaya,24,1,11,2013,18-Nov-13
,10240390,Siaya,14,1,11,2013,18-Nov-13
,10240066,Siaya,20,1,11,2013,19-Nov-13
,10240058,Siaya,14,1,11,2013,19-Nov-13
,10240723,Siaya,14,1,11,2013,19-Nov-13
,10240440,Siaya,26,1,11,2013,19-Nov-13
,10240871,Siaya,24,1,11,2013,19-Nov-13
,10240333,Siaya,84,1,11,2013,19-Nov-13
,10240432,Siaya,28,1,11,2013,19-Nov-13
,10240724,Siaya,16,1,11,2013,19-Nov-13
,10240423,Siaya,45,1,11,2013,19-Nov-13
,10240976,Siaya,35,1,11,2013,19-Nov-13
,10240880,Siaya,17,1,11,2013,19-Nov-13
,10240722,Siaya,16,1,11,2013,19-Nov-13
,10240715,Siaya,23,1,11,2013,19-Nov-13
,10240434,Siaya,15,1,11,2013,19-Nov-13
,10240721,Siaya,13,1,11,2013,19-Nov-13
,10241164,Siaya,16,1,11,2013,19-Nov-13
,10240868,Siaya,36,1,11,2013,19-Nov-13
,10240435,Siaya,42,1,11,2013,19-Nov-13
,10240873,Siaya,18,1,11,2013,19-Nov-13
,10240037,Siaya,12,1,11,2013,19-Nov-13
,10240067,Siaya,22,1,11,2013,19-Nov-13
,10240431,Siaya,28,1,11,2013,19-Nov-13
,10240719,Siaya,15,1,11,2013,19-Nov-13
,10240720,Siaya,21,1,11,2013,19-Nov-13
,10240038,Siaya,12,1,11,2013,19-Nov-13
,10240120,Siaya,18,1,11,2013,19-Nov-13
,10240051,Siaya,18,1,11,2013,19-Nov-13
,10240174,Siaya,15,1,11,2013,20-Nov-13
,10240060,Siaya,15,1,11,2013,20-Nov-13
,10240864,Siaya,11,1,11,2013,20-Nov-13
,10240714,Siaya,24,1,11,2013,20-Nov-13
,10241169,Siaya,15,1,11,2013,20-Nov-13
,10240061,Siaya,14,1,11,2013,20-Nov-13
,10240216,Siaya,16,1,11,2013,20-Nov-13
,10241001,Siaya,18,1,11,2013,20-Nov-13
,10230770,Vihiga,26,1,11,2013,15-Aug-13
,10240733,Siaya,13,1,11,2013,20-Nov-13
,10241003,Siaya,30,1,11,2013,20-Nov-13
,10240863,Siaya,11,1,11,2013,20-Nov-13
,10241002,Siaya,35,1,11,2013,20-Nov-13
,10241123,Siaya,18,1,11,2013,20-Nov-13
,10240458,Siaya,24,1,11,2013,20-Nov-13
,10240040,Siaya,30,1,11,2013,21-Nov-13
,10240877,Siaya,15,1,11,2013,21-Nov-13
,10240429,Siaya,15,1,11,2013,21-Nov-13
,10240713,Siaya,12,1,11,2013,21-Nov-13
,10240190,Siaya,9,1,11,2013,21-Nov-13
,10240716,Siaya,20,1,11,2013,21-Nov-13
,10240202,Siaya,18,1,11,2013,21-Nov-13
,10241167,Siaya,12,1,11,2013,21-Nov-13
,10241011,Siaya,31,1,11,2013,21-Nov-13
,10240521,Siaya,20,1,11,2013,21-Nov-13
,10240226,Siaya,67,1,11,2013,21-Nov-13
,10240717,Siaya,13,1,11,2013,21-Nov-13
,10240177,Siaya,39,1,11,2013,21-Nov-13
,10240859,Siaya,15,1,11,2013,21-Nov-13
,10240492,Siaya,38,1,11,2013,21-Nov-13
,10240200,Siaya,20,1,11,2013,21-Nov-13
,10240073,Siaya,17,1,11,2013,21-Nov-13
,10241012,Siaya,15,1,11,2013,21-Nov-13
,10240718,Siaya,26,1,11,2013,21-Nov-13
,10240981,Siaya,35,1,11,2013,21-Nov-13
,10240074,Siaya,15,1,11,2013,21-Nov-13
,10240428,Siaya,28,1,11,2013,21-Nov-13
,10240039,Siaya,13,1,11,2013,21-Nov-13
,10240187,Siaya,22,1,11,2013,21-Nov-13
,10240732,Siaya,12,1,11,2013,21-Nov-13
,10240999,Siaya,30,1,11,2013,21-Nov-13
,10241117,Siaya,16,1,11,2013,22-Nov-13
,10240761,Siaya,14,1,11,2013,22-Nov-13
,10240938,Siaya,31,1,11,2013,22-Nov-13
,10240712,Siaya,24,1,11,2013,22-Nov-13
,10240711,Siaya,33,1,11,2013,22-Nov-13
,10240490,Siaya,36,1,11,2013,22-Nov-13
,10240768,Siaya,15,1,11,2013,22-Nov-13
,10240937,Siaya,32,1,11,2013,22-Nov-13
,10240192,Siaya,38,1,11,2013,23-Nov-13
,10240442,Siaya,20,1,11,2013,23-Nov-13
,10240984,Siaya,20,1,11,2013,23-Nov-13
,10240191,Siaya,67,1,11,2013,23-Nov-13
,10240988,Siaya,17,1,11,2013,23-Nov-13
,10241165,Siaya,13,1,11,2013,23-Nov-13
,10241005,Siaya,17,1,11,2013,23-Nov-13
,10241166,Siaya,16,1,11,2013,23-Nov-13
,10240184,Siaya,20,1,11,2013,24-Nov-13
,10240433,Siaya,20,1,11,2013,24-Nov-13
,10240430,Siaya,22,1,11,2013,24-Nov-13
,10240183,Siaya,41,1,11,2013,24-Nov-13
,10241015,Siaya,27,1,11,2013,24-Nov-13
,10240441,Siaya,17,1,11,2013,24-Nov-13
,10241007,Siaya,43,1,11,2013,24-Nov-13
,10241006,Siaya,30,1,11,2013,24-Nov-13
,10241014,Siaya,32,1,11,2013,24-Nov-13
,10240992,Siaya,20,1,11,2013,24-Nov-13
,10240645,Siaya,13,1,11,2013,24-Nov-13
,10240450,Siaya,13,1,11,2013,24-Nov-13
,10241153,Siaya,28,1,11,2013,24-Nov-13
,10240518,Siaya,28,1,11,2013,24-Nov-13
,10240654,Siaya,26,1,11,2013,24-Nov-13
,10240476,Siaya,12,1,11,2013,24-Nov-13
,10240991,Siaya,13,1,11,2013,24-Nov-13
,10240186,Siaya,19,1,11,2013,24-Nov-13
,10240862,Siaya,28,1,11,2013,25-Nov-13
,10240867,Siaya,11,1,11,2013,25-Nov-13
,10240426,Siaya,30,1,11,2013,25-Nov-13
,10240443,Siaya,39,1,11,2013,25-Nov-13
,10241038,Siaya,33,1,11,2013,25-Nov-13
,10240117,Siaya,34,1,11,2013,25-Nov-13
,10240449,Siaya,15,1,11,2013,25-Nov-13
,10241047,Siaya,24,1,11,2013,25-Nov-13
,10240692,Siaya,32,1,11,2013,25-Nov-13
,10240852,Siaya,15,1,11,2013,25-Nov-13
,10240116,Siaya,15,1,11,2013,25-Nov-13
,10240425,Siaya,40,1,11,2013,25-Nov-13
,10241037,Siaya,32,1,11,2013,25-Nov-13
,10240705,Siaya,25,1,11,2013,25-Nov-13
,10240197,Siaya,22,1,11,2013,25-Nov-13
,10241042,Siaya,15,1,11,2013,25-Nov-13
,10240210,Siaya,25,1,11,2013,25-Nov-13
,10240299,Siaya,16,1,11,2013,26-Nov-13
,10240098,Siaya,16,1,11,2013,26-Nov-13
,10240217,Siaya,24,1,11,2013,26-Nov-13
,10230553,Vihiga,11,1,11,2013,07oct2013
,10240257,Siaya,28,1,11,2013,26-Nov-13
,10240112,Siaya,24,1,11,2013,26-Nov-13
,10240118,Siaya,23,1,11,2013,26-Nov-13
,10240851,Siaya,25,1,11,2013,26-Nov-13
,10240215,Siaya,16,1,11,2013,26-Nov-13
,10241018,Siaya,27,1,11,2013,26-Nov-13
,10240259,Siaya,13,1,11,2013,26-Nov-13
,10240108,Siaya,15,1,11,2013,26-Nov-13
,10240267,Siaya,33,1,11,2013,26-Nov-13
,10240103,Siaya,17,1,11,2013,26-Nov-13
,10240097,Siaya,23,1,11,2013,26-Nov-13
,10240974,Siaya,26,1,11,2013,26-Nov-13
,10240099,Siaya,15,1,11,2013,26-Nov-13
,10241019,Siaya,34,1,11,2013,26-Nov-13
,10240224,Siaya,20,1,11,2013,26-Nov-13
,10240111,Siaya,45,1,11,2013,26-Nov-13
,10240114,Siaya,20,1,11,2013,26-Nov-13
,10240261,Siaya,34,1,11,2013,26-Nov-13
,10240842,Siaya,17,1,11,2013,26-Nov-13
,10240100,Siaya,43,1,11,2013,26-Nov-13
,10240266,Siaya,16,1,11,2013,26-Nov-13
,10240487,Siaya,17,1,11,2013,26-Nov-13
,10240910,Siaya,27,1,11,2013,27-Nov-13
,10240446,Siaya,34,1,11,2013,27-Nov-13
,10240250,Siaya,19,1,11,2013,27-Nov-13
,10241044,Siaya,40,1,11,2013,27-Nov-13
,10240102,Siaya,25,1,11,2013,27-Nov-13
,10241052,Siaya,40,1,11,2013,27-Nov-13
,10240105,Siaya,23,1,11,2013,27-Nov-13
,10240860,Siaya,14,1,11,2013,27-Nov-13
,10240204,Siaya,14,1,11,2013,27-Nov-13
,10241148,Siaya,20,1,11,2013,27-Nov-13
,10240914,Siaya,35,1,11,2013,27-Nov-13
,10240912,Siaya,23,1,11,2013,27-Nov-13
,10240421,Siaya,15,1,11,2013,27-Nov-13
,10240251,Siaya,13,1,11,2013,27-Nov-13
,10240254,Siaya,14,1,11,2013,27-Nov-13
,10240201,Siaya,14,1,11,2013,27-Nov-13
,10240101,Siaya,27,1,11,2013,27-Nov-13
,10240835,Siaya,18,1,11,2013,27-Nov-13
,10241048,Siaya,36,1,11,2013,27-Nov-13
,10240772,Siaya,22,1,11,2013,28-Nov-13
,10240087,Siaya,45,1,11,2013,28-Nov-13
,10240088,Siaya,45,1,11,2013,28-Nov-13
,10240915,Siaya,37,1,11,2013,28-Nov-13
,10240906,Siaya,13,1,11,2013,28-Nov-13
,10240905,Siaya,32,1,11,2013,28-Nov-13
,10240198,Siaya,13,1,11,2013,28-Nov-13
,10240085,Siaya,30,1,11,2013,28-Nov-13
,10240196,Siaya,19,1,11,2013,28-Nov-13
,10240209,Siaya,27,1,11,2013,28-Nov-13
,10241147,Siaya,25,1,11,2013,28-Nov-13
,10240883,Siaya,15,1,11,2013,28-Nov-13
,10240886,Siaya,26,1,11,2013,28-Nov-13
,10240903,Siaya,30,1,11,2013,28-Nov-13
,10240964,Siaya,13,1,11,2013,28-Nov-13
,10240086,Siaya,25,1,11,2013,28-Nov-13
,10240094,Siaya,39,1,11,2013,28-Nov-13
,10240207,Siaya,31,1,11,2013,28-Nov-13
,10240896,Siaya,34,1,11,2013,28-Nov-13
,10240963,Siaya,25,1,11,2013,28-Nov-13
,10240891,Siaya,21,1,11,2013,28-Nov-13
,10240093,Siaya,35,1,11,2013,28-Nov-13
,10240960,Siaya,29,1,11,2013,28-Nov-13
,10240909,Siaya,12,1,11,2013,28-Nov-13
,10241149,Siaya,22,1,11,2013,28-Nov-13
,10240916,Siaya,24,1,11,2013,28-Nov-13
,10240913,Siaya,19,1,11,2013,28-Nov-13
,10240075,Siaya,17,1,11,2013,29-Nov-13
,10241131,Siaya,16,1,11,2013,29-Nov-13
,10241032,Siaya,56,1,11,2013,29-Nov-13
,10241132,Siaya,18,1,11,2013,29-Nov-13
,10240089,Siaya,29,1,11,2013,29-Nov-13
,10240951,Siaya,15,1,11,2013,29-Nov-13
,10240234,Siaya,11,1,11,2013,29-Nov-13
,10240263,Siaya,15,1,11,2013,29-Nov-13
,10241161,Siaya,12,1,11,2013,29-Nov-13
,10240767,Siaya,23,1,11,2013,29-Nov-13
,10241054,Siaya,20,1,11,2013,29-Nov-13
,10240063,Siaya,14,1,11,2013,29-Nov-13
,10241041,Siaya,26,1,11,2013,29-Nov-13
,10241017,Siaya,22,1,11,2013,29-Nov-13
,10241130,Siaya,10,1,11,2013,29-Nov-13
,10240113,Siaya,32,1,11,2013,29-Nov-13
,10240850,Siaya,26,1,11,2013,29-Nov-13
,10240236,Siaya,11,1,11,2013,29-Nov-13
,10240252,Siaya,12,1,11,2013,29-Nov-13
,10240917,Siaya,20,1,11,2013,30-Nov-13
,10240953,Siaya,17,1,11,2013,30-Nov-13
,10240946,Siaya,49,1,11,2013,30-Nov-13
,10240942,Siaya,44,1,11,2013,30-Nov-13
,10240954,Siaya,23,1,12,2013,01dec2013
,10240956,Siaya,63,1,12,2013,01dec2013
,10240306,Siaya,20,1,12,2013,02dec2013
,10240242,Siaya,13,1,12,2013,02dec2013
,10240096,Siaya,21,1,12,2013,02dec2013
,10240349,Siaya,20,1,12,2013,02dec2013
,10240949,Siaya,23,1,12,2013,02dec2013
,10240290,Siaya,31,1,12,2013,02dec2013
,10240983,Siaya,18,1,12,2013,02dec2013
,10240436,Siaya,28,1,12,2013,02dec2013
,10240952,Siaya,16,1,12,2013,02dec2013
,10240420,Siaya,21,1,12,2013,02dec2013
,10240439,Siaya,21,1,12,2013,02dec2013
,10240090,Siaya,21,1,12,2013,02dec2013
,10240311,Siaya,25,1,12,2013,02dec2013
,10240958,Siaya,10,1,12,2013,02dec2013
,10240153,Siaya,23,1,12,2013,02dec2013
,10240235,Siaya,14,1,12,2013,02dec2013
,10240971,Siaya,17,1,12,2013,02dec2013
,10240293,Siaya,16,1,12,2013,02dec2013
,10240154,Siaya,17,1,12,2013,02dec2013
,10241035,Siaya,22,1,12,2013,03dec2013
,10241030,Siaya,17,1,12,2013,03dec2013
,10240901,Siaya,25,1,12,2013,03dec2013
,10241036,Siaya,25,1,12,2013,03dec2013
,10240899,Siaya,32,1,12,2013,03dec2013
,10240782,Siaya,21,1,12,2013,04dec2013
,10240115,Siaya,15,1,12,2013,04dec2013
,10240205,Siaya,18,1,12,2013,04dec2013
,10240199,Siaya,24,1,12,2013,04dec2013
,10241040,Siaya,24,1,12,2013,04dec2013
,10241034,Siaya,20,1,12,2013,04dec2013
