id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,month,year,t005_today
,Zomba 5,,,,0,,1,,3,3,,91.66666667,1,3,3,2015,30mar2015
,Zomba 5,,,,0,,1,,3,3,,140,1,3,3,2015,03mar2015
,Zomba 5,,,,1,1,1,,3,3,,300,1,3,3,2015,29mar2015
,Zomba 5,,,,0,,1,,3,3,,62,1,3,3,2015,02mar2015
,Zomba 5,,,1,,,1,,3,3,,150,1,3,3,2015,27mar2015
,Zomba 5,,,,0,,1,,3,3,,80,1,3,3,2015,03mar2015
,Zomba 5,,,,1,1,1,,3,3,,320,1,3,3,2015,24mar2015
,Zomba 5,,,,1,1,1,,3,3,,111.6666667,1,3,3,2015,27mar2015
,Zomba 5,,,,1,1,1,,3,3,,68.33333333,1,3,3,2015,22mar2015
,Zomba 5,,,,1,1,1,,3,3,,100,1,3,3,2015,30mar2015
,Zomba 5,,,,0,,1,,3,3,,36.66666667,1,3,3,2015,24mar2015
,Zomba 5,,,,0,,1,,3,3,,17,1,3,3,2015,02mar2015
,Zomba 5,,,,0,,1,,3,3,,77.33333333,1,3,3,2015,27mar2015
,Zomba 5,,,,0,,1,,3,3,,85,1,3,3,2015,21mar2015
,Zomba 5,,,,1,1,1,,3,3,,36,1,3,3,2015,24mar2015
,Zomba 5,,,,0,,1,,3,3,,64,1,3,3,2015,23mar2015
,Zomba 5,,,,0,,1,,3,3,,38,1,3,3,2015,02mar2015
,Zomba 5,,,,1,1,1,,3,3,,80,1,3,3,2015,27mar2015
,Zomba 5,,,,0,,1,,3,3,,200,1,3,3,2015,27mar2015
,Zomba 5,,,,0,,1,,3,3,,21.66666667,1,3,3,2015,23mar2015
,Zomba 5,,,,,,1,,3,3,,,1,3,3,2015,01mar2015
,Zomba 5,,,,1,1,1,,3,3,,35.66666667,1,3,3,2015,30mar2015
,Zomba 5,,,,1,1,1,,3,3,,260,1,3,3,2015,27mar2015
,Zomba 5,,,,1,1,1,,3,3,,24,1,3,3,2015,27mar2015
,Zomba 5,,,,1,1,1,,3,3,,41.08333333,1,3,3,2015,27mar2015
,Zomba 5,,1,,1,1,1,,3,3,,140,1,3,3,2015,24mar2015
,Zomba 5,,,,1,1,1,,3,3,,44.16666667,1,3,3,2015,29mar2015
,Zomba 5,,,1,,,1,,3,3,,85,1,3,3,2015,27mar2015
,Zomba 5,,,,1,1,1,,3,3,,106.6666667,1,3,3,2015,27mar2015
,Zomba 5,,,,1,1,1,,3,3,,450,1,3,3,2015,26mar2015
,Zomba 5,,,,1,1,1,,3,3,10,170,1,3,3,2015,31mar2015
,Zomba 5,,,,1,1,1,,3,3,,16.66666667,1,3,3,2015,26mar2015
,Zomba 5,,,,1,1,1,,3,3,,38,1,3,3,2015,29mar2015
,Zomba 5,,,,1,1,1,,3,3,,46.66666667,1,3,3,2015,31mar2015
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,3,2015,28mar2015
,Zomba 5,,,,1,1,1,,3,3,,38.33333333,1,3,3,2015,22mar2015
,Zomba 5,,,,1,1,1,,3,3,,120,1,3,3,2015,30mar2015
,Zomba 5,,1,,1,1,1,,3,3,,94.16666667,1,3,3,2015,21mar2015
,Zomba 5,,,,0,,1,,3,3,,50,1,3,3,2015,30mar2015
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,3,2015,25mar2015
,Zomba 5,,,,1,1,1,,3,3,,62,1,3,3,2015,24mar2015
,Zomba 5,,,,1,1,1,,3,3,,66.66666667,1,3,3,2015,30mar2015
,Zomba 5,,,,,,1,,3,3,,,1,3,3,2015,02mar2015
,Zomba 5,,,,1,1,1,,3,3,,69,1,3,3,2015,29mar2015
,Zomba 5,,,,1,1,1,,3,3,,81,1,3,3,2015,24mar2015
,Zomba 5,,,,1,1,1,,3,3,,56.66666667,1,3,3,2015,27mar2015
,Zomba 5,,,,0,,1,,3,3,,46,1,3,3,2015,24mar2015
,Zomba 5,,,,1,1,1,,3,3,,310,1,3,3,2015,24mar2015
,Zomba 5,,,,1,1,1,,3,3,,53.33333333,1,3,3,2015,20mar2015
,Zomba 5,,,1,,,1,,3,3,,40,1,3,3,2015,27mar2015
,Zomba 5,,,,1,1,1,,3,3,,21,1,3,3,2015,24mar2015
,Zomba 5,,,,0,,1,,3,3,,43.33333333,1,3,3,2015,24mar2015
,Zomba 5,,,,0,,1,,3,3,,30,1,3,4,2015,04-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,83.33333333,1,3,4,2015,06-Apr-15
,Zomba 5,,,,0,,1,,3,3,,46,1,3,4,2015,27-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,15,1,3,4,2015,17-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,63,1,3,4,2015,19-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,35,1,3,4,2015,18-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,42.5,1,3,4,2015,02-Apr-15
,Zomba 5,,,1,,,1,,3,3,,11.25,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,95,1,3,4,2015,19-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,250,1,3,4,2015,03-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,25,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,100,1,3,4,2015,23-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,300,1,3,4,2015,24-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,28.66666667,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,173.3333333,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,34.16666667,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,41.66666667,1,3,4,2015,20-Apr-15
,Zomba 5,,1,,1,1,1,,3,3,,45,1,3,4,2015,21-Apr-15
,Zomba 5,,,,0,,1,,3,3,,26.33333333,1,3,4,2015,15-Apr-15
,Zomba 5,,,1,,,1,,3,3,,20,1,3,4,2015,06-Apr-15
,Zomba 5,,,,0,,1,,3,3,,35.83333333,1,3,4,2015,18-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,73.33333333,1,3,4,2015,17-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,67.5,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015,02-Apr-15
,Zomba 5,,1,,1,1,1,,3,3,,60,1,3,4,2015,21-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,57,1,3,4,2015,16-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,20,1,3,4,2015,15-Apr-15
,Zomba 5,,1,,1,1,1,,3,3,,38.25,1,3,4,2015,02-Apr-15
,Zomba 5,,,1,,,1,,3,3,,43.33333333,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,62,1,3,4,2015,21-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015,23-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,20,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,66.66666667,1,3,4,2015,24-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,216.5,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,20,1,3,4,2015,18-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,4,2015,04-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,72,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,95.33333333,1,3,4,2015,26-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,4,2015,18-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,39.33333333,1,3,4,2015,02-Apr-15
,Zomba 5,,1,,1,1,1,,3,3,,100,1,3,4,2015,24-Apr-15
,Zomba 5,,,,0,,1,,3,3,,120,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,90,1,3,4,2015,19-Apr-15
,Zomba 5,,1,,1,1,1,,3,3,,120,1,3,4,2015,22-Apr-15
,Zomba 5,,,,0,,1,,3,3,,45.83333333,1,3,4,2015,16-Apr-15
,Zomba 5,,,,0,,1,,3,3,,200,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,4,2015,19-Apr-15
,Zomba 5,,,1,,,1,,3,3,,16,1,3,4,2015,01-Apr-15
,Zomba 5,,,1,,,1,,3,3,,22.66666667,1,3,4,2015,23-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,88,1,3,4,2015,02-Apr-15
,Zomba 5,,,1,,,1,,3,3,,14,1,3,4,2015,01-Apr-15
,Zomba 5,,,1,,,1,,3,3,,30,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,210,1,3,4,2015,03-Apr-15
,Zomba 5,,,1,,,1,,3,3,,30,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,82,1,3,4,2015,20-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,183.3333333,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,121.6666667,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,25,1,3,4,2015,21-Apr-15
,Zomba 5,,,,0,,1,,3,3,,70,1,3,4,2015,25-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,4,2015,04-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,120,1,3,4,2015,11-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,4,2015,21-Apr-15
,Zomba 5,,,1,,,1,,3,3,,32.33333333,0,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,4,2015,01-Apr-15
,Zomba 5,0,,,1,1,1,,3,3,,4.5,,3,4,2015,24-Apr-15
,Zomba 5,,,1,,,1,,3,3,,15,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,70,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,70.66666667,1,3,4,2015,01-Apr-15
,Zomba 5,1,1,,0,,1,,3,3,5,.,,3,4,2015,24-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,90.33333333,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,100,1,3,4,2015,22-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,23.66666667,1,3,4,2015,04-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,87,1,3,4,2015,18-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015,14-Apr-15
,Zomba 5,,,1,,,1,,3,3,,22.5,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,67.91666667,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,183.3333333,1,3,4,2015,16-Apr-15
,Zomba 5,,,,1,1,1,,3,3,9,20,1,3,4,2015,06-Apr-15
,Zomba 5,,,,,,1,,3,3,,71.66666667,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,60,1,3,4,2015,24-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,35,1,3,4,2015,26-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,28.75,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,81.25,1,3,4,2015,02-Apr-15
,Zomba 5,,1,,0,,1,,3,3,10,56,1,3,4,2015,24-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,41.66666667,1,3,4,2015,23-Apr-15
,Zomba 5,,,,0,,1,,3,3,,13,1,3,4,2015,03-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,57.91666667,1,3,4,2015,17-Apr-15
,Zomba 5,,,1,,,1,,2,2,10,20,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,106.6666667,1,3,4,2015,01-Apr-15
,Zomba 5,,1,,1,1,1,,3,3,,60,1,3,4,2015,22-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,4,2015,18-Apr-15
,Zomba 5,,,1,,,1,,3,3,11,37.5,1,3,4,2015,05-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015,02-Apr-15
,Zomba 5,,,,0,,1,,3,3,,158.3333333,1,3,4,2015,16-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,332.5,1,3,4,2015,15-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,71,1,3,4,2015,17-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,4,2015,01-Apr-15
,Zomba 5,,,1,,,1,,3,3,10,30,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,76.66666667,1,3,4,2015,06-Apr-15
,Zomba 5,,,1,,,1,,3,3,,35,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,77.5,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,16.5,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,82,1,3,4,2015,15-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,100,1,3,4,2015,04-Apr-15
,Zomba 5,,,1,,,1,,3,3,,13,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,4,2015,11-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,300,1,3,4,2015,03-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,25,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,147,1,3,4,2015,22-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,160,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,112.0833333,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,26.66666667,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,40,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,60,1,3,4,2015,17-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,70,1,3,4,2015,04-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,26.66666667,1,3,4,2015,09-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,94.33333333,1,3,4,2015,26-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,68.33333333,1,3,4,2015,26-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,48,1,3,4,2015,23-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,83.33333333,1,3,4,2015,24-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,64.58333333,1,3,4,2015,18-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,4,2015,21-Apr-15
,Zomba 5,,,1,,,1,,2,3,,11.5,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,16.33333333,1,3,4,2015,02-Apr-15
,Zomba 5,,,1,,,1,,3,3,,32,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,70,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,130,1,3,4,2015,19-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,4,2015,04-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,76.66666667,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,83,1,3,4,2015,19-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,80,1,3,4,2015,23-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,225,1,3,4,2015,02-Apr-15
,Zomba 5,,,,0,,1,,3,3,,158.3333333,1,3,4,2015,16-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,150,1,3,4,2015,11-Apr-15
,Zomba 5,0,,,1,1,1,,3,3,,3,,3,4,2015,24-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015,09-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,67,1,3,4,2015,16-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,113.3333333,1,3,4,2015,03-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,109,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,26,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,46.66666667,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,35,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,203.3333333,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,190,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,50,1,3,4,2015,18-Apr-15
,Zomba 5,,,,0,,1,,3,3,,80,1,3,4,2015,25-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,90,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,56.66666667,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,150,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,11.5,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,55,1,3,4,2015,17-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,44,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,37.83333333,1,3,4,2015,23-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,70,1,3,4,2015,17-Apr-15
,Zomba 5,,,1,,,1,,2,3,10,12,1,3,4,2015,06-Apr-15
,Zomba 5,,,1,,,1,,3,3,,20,1,3,4,2015,01-Apr-15
,Zomba 5,,,1,,,1,,3,3,,12.66666667,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,170,1,3,4,2015,06-Apr-15
,Zomba 5,,1,,1,1,1,,3,3,,99.33333333,1,3,4,2015,15-Apr-15
,Zomba 5,,,,0,,1,,3,3,,41.66666667,1,3,4,2015,04-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,51,1,3,4,2015,16-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,44,1,3,4,2015,23-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,70,1,3,4,2015,04-Apr-15
,Zomba 5,,,1,,,1,,3,3,,13.33333333,1,3,4,2015,01-Apr-15
,Zomba 5,,1,,1,1,1,,3,3,,20,1,3,4,2015,16-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,19.16666667,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,61,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,30,1,3,4,2015,11-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,66.5,1,3,4,2015,04-Apr-15
,Zomba 5,,,,0,,1,,3,3,,51.66666667,1,3,4,2015,18-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,45.83333333,1,3,4,2015,07-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,98,1,3,4,2015,17-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,93.33333333,1,3,4,2015,24-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,4,2015,16-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,34,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,68,1,3,4,2015,18-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,102,1,3,4,2015,21-Apr-15
,Zomba 5,,,1,,,1,,3,3,10,40,1,3,4,2015,04-Apr-15
,Zomba 5,,,,,,1,,3,3,,150,1,3,4,2015,01-Apr-15
,Zomba 5,,,1,,,1,,3,3,10,39,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,55.83333333,1,3,4,2015,16-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,33.66666667,1,3,4,2015,04-Apr-15
,Zomba 5,,1,,0,,1,,3,3,,40,1,3,4,2015,24-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,26,1,3,4,2015,17-Apr-15
,Zomba 5,,,1,,,1,,3,3,,30,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,43,1,3,4,2015,17-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,75,1,3,4,2015,22-Apr-15
,Zomba 5,,,,0,,1,,3,3,,120,1,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,100,1,3,4,2015,18-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,84,1,3,4,2015,19-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,65,1,3,4,2015,03-Apr-15
,Zomba 5,,,1,,,1,,3,3,,10,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,75,1,3,4,2015,18-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,37,1,3,4,2015,02-Apr-15
,Zomba 5,,,,0,,1,,3,3,,458.3333333,1,3,4,2015,03-Apr-15
,Zomba 5,,,,0,,1,,3,3,,95,1,3,4,2015,25-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,100,1,3,4,2015,01-Apr-15
,Zomba 5,,,,0,,1,,3,3,,102.0833333,1,3,4,2015,16-Apr-15
,Zomba 5,,1,,1,1,1,,3,2,10,53.66666667,1,3,4,2015,15-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,32.91666667,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,45.83333333,1,3,4,2015,23-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,62,1,3,4,2015,16-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,45,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,325,1,3,4,2015,04-Apr-15
,Zomba 5,,,,0,,1,,3,3,,163.3333333,1,3,4,2015,19-Apr-15
,Zomba 5,,,1,,,1,,3,3,,65,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,32,1,3,4,2015,16-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,54,1,3,4,2015,17-Apr-15
,Zomba 5,,,,0,,1,,3,3,,25,1,3,4,2015,20-Apr-15
,Zomba 5,,,,0,,1,,3,3,,46.33333333,1,3,4,2015,19-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,100,1,3,4,2015,01-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,46.66666667,1,3,4,2015,02-Apr-15
,Zomba 5,1,,1,,,1,,3,3,,9,,3,4,2015,23-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,72,1,3,4,2015,02-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,53.33333333,1,3,4,2015,26-Apr-15
,Zomba 5,0,,1,,,1,,3,3,,6,,3,4,2015,06-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,35.83333333,1,3,4,2015,18-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,63,1,3,4,2015,23-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,72.5,1,3,4,2015,01-Apr-15
,Zomba 5,,,,0,,1,,3,3,,70,1,3,4,2015,04-Apr-15
,Zomba 5,,,,1,1,1,,3,3,,160,1,3,4,2015,05-Apr-15
,Zomba 5,,,1,,,1,,2,3,,12.5,1,3,4,2015,06-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,1,2013,11-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,1,2013,10-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,1,2013,11-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2013,01-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,1,2013,06-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,1,2013,10-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2013,01-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,10,,1,3,1,2013,07-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,1,2013,06-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2013,01-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,1,2013,10-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,1,2013,07-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2013,02-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,1,2013,11-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2013,01-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2013,01-Jan-13
,Zomba 6,,1,,1,1,1,,3,3,11,,1,3,1,2013,10-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2014,01-Jan-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2014,01-Jan-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2014,01-Jan-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2014,01-Jan-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2014,01-Jan-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2014,07-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2014,22-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2014,07-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2014,22-Apr-14
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2014,23-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2014,22-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2014,07-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2014,07-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2014,21-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,8,2014,23-Aug-14
,Zomba 6,,,,1,1,1,,3,3,,,1,3,1,2015,08-Jan-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,2,2015,28-Feb-15
,Zomba 6,,,,1,1,1,,3,3,11,,1,3,4,2015,28-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,10,,1,3,4,2015,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,26-Apr-15
,Zomba 6,,,1,,,1,,3,3,,,1,3,4,2015,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,17-Apr-15
,Zomba 6,,1,,1,1,1,,2,3,9,,1,3,4,2015,29-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,,1,3,4,2015,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,,1,3,4,2015,02-Apr-15
,Zomba 6,,,,0,,1,,3,3,,,1,3,4,2015,22-Apr-15
