id,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country
,85,ZMB6,6,2015,3
,66,ZMB6,6,2015,3
,32,ZMB7,9,2015,3
,52,ZMB7,9,2015,3
,33,ZMB7,9,2015,3
,66,ZMB7,9,2015,3
,26,ZMB6,5,2015,3
,35,ZMB6,5,2015,3
,20,ZMB6,9,2015,3
,120,ZMB7,9,2015,3
,228,ZMB7,9,2015,3
,40,ZMB5,5,2015,3
,100,ZMB5,5,2015,3
,80,ZMB5,5,2015,3
,133,ZMB8,10,2015,3
,38,ZMB4,2,2015,3
,60,ZMB4,2,2015,3
,28,ZMB4,2,2015,3
,90,ZMB6,5,2015,3
,50,ZMB6,11,2015,3
,100,ZMB6,5,2015,3
,200,ZMB6,5,2015,3
,80,ZMB6,5,2015,3
,50,ZMB6,6,2015,3
,83,ZMB6,6,2015,3
,40,ZMB6,6,2015,3
,305,ZMB3,11,2014,3
,1224,ZMB3,11,2014,3
,108,ZMB3,11,2014,3
,206,ZMB7,9,2015,3
,82,ZMB7,9,2015,3
,47,ZMB1,2,2014,3
,44,ZMB8,10,2015,3
,78,ZMB8,10,2015,3
,87,ZMB3,11,2014,3
,97,ZMB3,11,2014,3
,66,ZMB3,11,2014,3
,112,ZMB3,11,2014,3
,52,ZMB3,11,2014,3
,84,ZMB6,5,2015,3
,87,ZMB4,2,2015,3
,255,ZMB5,6,2015,3
,131,ZMB5,6,2015,3
,241,ZMB5,6,2015,3
,117,ZMB4,10,2014,3
,195,ZMB4,10,2014,3
,700,ZMB3,10,2014,3
,1011,ZMB3,10,2014,3
,505,ZMB3,10,2014,3
,35,ZMB3,11,2014,3
,52,ZMB3,11,2014,3
,14,ZMB3,11,2014,3
,68,ZMB3,11,2014,3
,278,ZMB5,10,2015,3
,275,ZMB5,4,2015,3
,234,ZMB5,10,2015,3
,190,ZMB5,5,2015,3
,400,ZMB5,4,2015,3
,187,ZMB6,5,2015,3
,84,ZMB6,5,2015,3
,158,ZMB6,5,2015,3
,76,ZMB6,5,2015,3
,32,ZMB5,5,2015,3
,17,ZMB5,4,2015,3
,11,ZMB5,10,2015,3
,230,ZMB7,9,2015,3
,310,ZMB7,9,2015,3
,250,ZMB7,9,2015,3
,97,ZMB7,9,2015,3
,120,ZMB7,9,2015,3
,200,ZMB5,6,2015,3
,205,ZMB5,6,2015,3
,339,ZMB5,6,2015,3
,151,ZMB5,6,2015,3
,260,ZMB5,6,2015,3
,187,ZMB5,6,2015,3
,28,ZMB5,6,2015,3
,182,ZMB5,5,2015,3
,194,ZMB5,5,2015,3
,51,ZMB5,10,2015,3
,30,ZMB5,4,2015,3
,50,ZMB5,4,2015,3
,108,ZMB5,6,2015,3
,84,ZMB5,6,2015,3
,120,ZMB4,2,2015,3
,80,ZMB4,1,2015,3
,270,ZMB4,2,2015,3
,176,ZMB3,11,2014,3
,93,ZMB3,11,2014,3
,750,ZMB5,6,2015,3
,216,ZMB5,6,2015,3
,400,ZMB3,10,2014,3
,300,ZMB3,10,2014,3
,500,ZMB3,10,2014,3
,220,ZMB3,10,2014,3
,100,ZMB3,10,2014,3
,65,ZMB3,10,2014,3
,130,ZMB3,10,2014,3
,100,ZMB3,10,2014,3
,126,ZMB3,10,2014,3
,40,ZMB3,10,2014,3
,40,ZMB3,10,2014,3
,35,ZMB3,10,2014,3
,15,ZMB3,10,2014,3
,148,ZMB3,10,2014,3
,184,ZMB3,10,2014,3
,68,ZMB3,10,2014,3
,348,ZMB3,10,2014,3
,52,ZMB3,11,2014,3
,62,ZMB3,11,2014,3
,42,ZMB3,11,2014,3
,42,ZMB3,11,2014,3
,42,ZMB3,11,2014,3
,115,ZMB5,9,2015,3
,40,ZMB5,4,2015,3
,90,ZMB5,9,2015,3
,72,ZMB5,9,2015,3
,125,ZMB8,10,2015,3
,341,ZMB5,5,2015,3
,415,ZMB5,5,2015,3
,40,ZMB4,2,2015,3
,59,ZMB4,2,2015,3
,63,ZMB6,5,2015,3
,120,ZMB8,10,2015,3
,47,ZMB8,10,2015,3
,45,ZMB8,10,2015,3
,266,ZMB3,11,2014,3
,344,ZMB3,11,2014,3
,349,ZMB3,11,2014,3
,49,ZMB7,9,2015,3
,51,ZMB7,9,2015,3
,80,ZMB7,9,2015,3
,100,ZMB7,9,2015,3
,80,ZMB7,9,2015,3
,200,ZMB7,9,2015,3
,90,ZMB7,9,2015,3
,34,ZMB4,11,2014,3
,65,ZMB4,10,2014,3
,21,ZMB6,6,2015,3
,46,ZMB6,6,2015,3
,21,ZMB6,6,2015,3
,18,ZMB6,6,2015,3
,86,ZMB7,9,2015,3
,194,ZMB7,9,2015,3
,98,ZMB7,9,2015,3
,48,ZMB6,5,2015,3
,233,ZMB6,5,2015,3
,300,ZMB6,5,2015,3
,78,ZMB6,5,2015,3
,64,ZMB8,10,2015,3
,47,ZMB7,10,2015,3
,50,ZMB7,10,2015,3
,60,ZMB7,10,2015,3
,61,ZMB5,5,2015,3
,85,ZMB5,5,2015,3
,59,ZMB5,5,2015,3
,47,ZMB1,2,2014,3
,18,ZMB6,6,2015,3
,12,ZMB6,6,2015,3
,37,ZMB6,6,2015,3
,20,ZMB6,6,2015,3
,30,ZMB7,9,2015,3
,35,ZMB7,9,2015,3
,38,ZMB7,9,2015,3
,49,ZMB7,9,2015,3
,41,ZMB7,9,2015,3
,40,ZMB5,10,2015,3
,55,ZMB5,5,2015,3
,60,ZMB5,4,2015,3
,80,ZMB5,5,2015,3
,65,ZMB5,5,2015,3
,65,ZMB5,5,2015,3
,56,ZMB5,5,2015,3
,36,ZMB5,4,2015,3
,124,ZMB5,5,2015,3
,84,ZMB5,5,2015,3
,39,ZMB5,10,2015,3
,30,ZMB4,1,2015,3
,65,ZMB4,1,2015,3
,58,ZMB4,1,2015,3
,15,ZMB4,1,2015,3
,125,ZMB7,10,2015,3
,52,ZMB7,10,2015,3
,152,ZMB7,9,2015,3
,63,ZMB7,9,2015,3
,50,ZMB7,9,2015,3
,71,ZMB7,9,2015,3
,206,ZMB7,9,2015,3
,80,ZMB5,6,2015,3
,187,ZMB5,6,2015,3
,100,ZMB5,6,2015,3
,100,ZMB5,6,2015,3
,97,ZMB5,6,2015,3
,40,ZMB7,9,2015,3
,35,ZMB7,9,2015,3
,52,ZMB7,9,2015,3
,26,ZMB7,9,2015,3
,106,ZMB3,10,2014,3
,207,ZMB3,10,2014,3
,112,ZMB3,10,2014,3
,135,ZMB6,6,2015,3
,40,ZMB6,6,2015,3
,70,ZMB3,10,2014,3
,160,ZMB3,10,2014,3
,67,ZMB3,10,2014,3
,97,ZMB3,10,2014,3
,380,ZMB3,10,2014,3
,550,ZMB3,10,2014,3
,135,ZMB3,10,2014,3
,200,ZMB3,10,2014,3
,46,ZMB4,10,2014,3
,19,ZMB4,10,2014,3
,74,ZMB4,10,2014,3
,28,ZMB4,10,2014,3
,638,ZMB3,11,2014,3
,131,ZMB3,11,2014,3
,75,ZMB3,10,2014,3
,30,ZMB3,10,2014,3
,82,ZMB3,10,2014,3
,617,ZMB3,11,2014,3
,420,ZMB3,11,2014,3
,714,ZMB3,11,2014,3
,39,ZMB6,9,2015,3
,22,ZMB6,5,2015,3
,51,ZMB6,5,2015,3
,15,ZMB6,5,2015,3
,80,ZMB6,5,2015,3
,52,ZMB5,4,2015,3
,68,ZMB5,4,2015,3
,109,ZMB5,4,2015,3
,68,ZMB5,4,2015,3
,53,ZMB5,4,2015,3
,58,ZMB1,2,2014,3
,81,ZMB7,9,2015,3
,48,ZMB7,9,2015,3
,30,ZMB5,4,2015,3
,49,ZMB5,4,2015,3
,30,ZMB5,4,2015,3
,52,ZMB5,4,2015,3
,35,ZMB5,4,2015,3
,32,ZMB8,10,2015,3
,300,ZMB7,10,2015,3
,84,ZMB7,10,2015,3
,232,ZMB5,6,2015,3
,211,ZMB5,6,2015,3
,271,ZMB5,6,2015,3
,46,ZMB7,9,2015,3
,34,ZMB7,9,2015,3
,30,ZMB7,9,2015,3
,57,ZMB7,9,2015,3
,30,ZMB6,5,2015,3
,37,ZMB6,10,2015,3
,28,ZMB6,5,2015,3
,45,ZMB6,5,2015,3
,30,ZMB6,10,2015,3
,39,ZMB6,5,2015,3
,25,ZMB6,10,2015,3
,30,ZMB6,5,2015,3
,80,ZMB5,4,2015,3
,51,ZMB5,4,2015,3
,950,ZMB4,2,2015,3
,278,ZMB4,2,2015,3
,490,ZMB4,2,2015,3
,168,ZMB4,2,2015,3
,102,ZMB4,6,2016,3
,160,ZMB5,6,2015,3
,57,ZMB3,11,2014,3
,81,ZMB3,11,2014,3
,40,ZMB3,11,2014,3
,103,ZMB3,10,2014,3
,36,ZMB3,11,2014,3
,82,ZMB3,10,2014,3
,130,ZMB3,10,2014,3
,150,ZMB3,10,2014,3
,102,ZMB3,10,2014,3
,82,ZMB4,10,2014,3
,58,ZMB4,10,2014,3
,44,ZMB4,10,2014,3
,133,ZMB3,10,2014,3
,163,ZMB3,10,2014,3
,220,ZMB5,6,2015,3
,150,ZMB5,6,2015,3
,178,ZMB5,6,2015,3
,360,ZMB5,6,2015,3
,480,ZMB5,6,2015,3
,389,ZMB5,6,2015,3
,77,ZMB3,11,2014,3
,93,ZMB3,11,2014,3
,77,ZMB3,11,2014,3
,33,ZMB5,6,2015,3
,29,ZMB5,6,2015,3
,150,ZMB3,10,2014,3
,98,ZMB3,10,2014,3
,192,ZMB3,10,2014,3
,280,ZMB3,10,2014,3
,230,ZMB3,10,2014,3
,68,ZMB5,4,2015,3
,56,ZMB5,4,2015,3
,81,ZMB5,4,2015,3
,269,ZMB5,6,2015,3
,269,ZMB5,5,2015,3
,36,ZMB5,10,2015,3
,120,ZMB5,5,2015,3
,100,ZMB5,5,2015,3
,200,ZMB5,6,2015,3
,200,ZMB5,5,2015,3
,160,ZMB6,6,2015,3
