id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_wsb_talkedto,t302b_rep_wsb_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t009_country,month,year,t005_today
,ZMB3,,,,0,,1,,3,3,,60,1,3,9,2014,15-Sep-14
,ZMB3,,,,0,,1,,3,3,,20,1,3,9,2014,15-Sep-14
,ZMB3,,,,0,,1,,3,3,,120,1,3,9,2014,16-Sep-14
,ZMB3,,,,0,,1,,3,3,,110,1,3,9,2014,16-Sep-14
,ZMB3,,,,0,,1,,3,3,,30,1,3,9,2014,16-Sep-14
,ZMB3,,,,1,1,1,,3,3,,254.1667,1,3,9,2014,13-Sep-14
,ZMB3,,,,1,1,1,,3,3,,325.4167,1,3,9,2014,12-Sep-14
,ZMB3,,,,1,1,1,,3,3,,189.3333,1,3,9,2014,12-Sep-14
,ZMB3,0,0,,,,,,,,,,,3,9,2014,12-Sep-14
,ZMB3,,,,1,1,1,,3,3,12,41.83333,1,3,9,2014,12-Sep-14
,ZMB3,,,,1,1,1,,3,3,,26,1,3,9,2014,16-Sep-14
,ZMB3,,1,,1,1,1,,3,3,,58,1,3,9,2014,12-Sep-14
,ZMB3,,,,1,1,1,,3,3,,29,1,3,9,2014,17-Sep-14
,ZMB3,,,,1,1,1,,3,3,,44,1,3,9,2014,17-Sep-14
,ZMB3,,,,1,1,1,,3,3,,11,1,3,9,2014,16-Sep-14
,ZMB3,,,,1,1,1,,3,3,,34,1,3,9,2014,16-Sep-14
,ZMB3,,,,0,,1,,3,3,,38,1,3,9,2014,16-Sep-14
,ZMB3,,,,1,1,1,,3,3,,20.33333,1,3,9,2014,16-Sep-14
,ZMB3,,,,1,1,1,,3,3,,24.75,1,3,9,2014,16-Sep-14
,ZMB3,,,,1,1,1,,3,3,,85,1,3,9,2014,15-Sep-14
,ZMB3,,,,1,1,1,,3,3,,33.33333,1,3,9,2014,15-Sep-14
,ZMB3,,,,1,1,1,,3,3,,21,1,3,9,2014,15-Sep-14
,ZMB3,,,,1,1,1,,3,3,,23,1,3,9,2014,16-Sep-14
,ZMB3,,,,1,1,1,,3,3,,21,1,3,1,2012,01-Jan-12
,ZMB3,,,,1,1,1,,3,3,,13,1,3,1,2012,01-Jan-12
,ZMB3,,,,1,1,1,,3,3,,18,1,3,1,2012,01-Jan-12
,ZMB3,,,,1,1,1,,3,3,,18,1,3,1,2012,01-Jan-12
,ZMB3,,,,1,1,1,,3,3,,18,1,3,1,2012,01-Jan-12
,ZMB3,,,,1,1,1,,3,3,,49.66667,1,3,9,2014,10-Sep-14
,ZMB3,,,,1,1,1,,3,3,,10,1,3,9,2014,08-Sep-14
,ZMB3,,,,1,1,1,,3,3,,30,1,3,9,2014,08-Sep-14
,ZMB3,,1,,1,1,1,,3,3,,50,1,3,9,2014,09-Sep-14
,ZMB3,,1,,1,1,1,,3,3,,18,1,3,9,2014,09-Sep-14
,ZMB3,,,,1,1,1,,3,3,,26,1,3,9,2014,09-Sep-14
,ZMB3,,1,,1,1,1,,3,3,,24.16667,1,3,9,2014,09-Sep-14
,ZMB3,,,,1,1,1,,3,3,,23,1,3,9,2014,09-Sep-14
,ZMB3,,,,1,1,1,,3,3,,11,1,3,9,2014,10-Sep-14
,ZMB3,,,1,,,1,,3,3,,10,1,3,9,2014,10-Sep-14
,ZMB3,,,,1,1,1,,3,3,,29,1,3,9,2014,10-Sep-14
,ZMB3,,,,1,1,1,,3,3,,15,1,3,9,2014,10-Sep-14
,ZMB3,,,,1,1,1,,3,3,,17,1,3,9,2014,10-Sep-14
,ZMB3,,,,1,1,1,,3,3,,38.33333,1,3,9,2014,10-Sep-14
,ZMB3,,,,1,1,1,,3,3,,51.66667,1,3,9,2014,10-Sep-14
,ZMB3,,,,1,1,1,,3,3,,15,1,3,9,2014,11-Sep-14
,ZMB3,,,,1,1,1,,3,3,,300,0,3,9,2014,13-Sep-14
,ZMB3,,,,1,1,1,,3,3,,150,1,3,9,2014,13-Sep-14
,ZMB4,,,,1,1,1,,3,3,,18,1,3,9,2014,26-Sep-14
,ZMB4,,,,1,1,1,,3,3,,17.91667,1,3,9,2014,26-Sep-14
,ZMB4,,,,1,1,1,,3,3,,12,1,3,9,2014,24-Sep-14
,ZMB4,,,,1,1,1,,3,3,,50,1,3,9,2014,23-Sep-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,9,2014,26-Sep-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,9,2014,26-Sep-14
,ZMB4,,,,1,1,1,,3,3,,14,1,3,9,2014,26-Sep-14
,ZMB4,,,,1,1,1,,3,3,,16,1,3,9,2014,28-Sep-14
,ZMB4,,,,1,1,1,,3,3,,16,1,3,9,2014,28-Sep-14
,ZMB4,,,,1,1,1,,3,3,,22,1,3,9,2014,28-Sep-14
,ZMB4,,,,1,1,1,,3,3,,14,1,3,9,2014,28-Sep-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,9,2014,28-Sep-14
,ZMB4,,,,1,1,1,,3,3,,30,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,17,1,3,10,2014,02-Oct-14
,ZMB4,,,,0,,1,,3,3,,46.5,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,97,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,28,1,3,10,2014,02-Oct-14
,ZMB4,,,,0,,1,,3,3,,15,1,3,9,2014,26-Sep-14
,ZMB4,,1,,0,,1,,3,3,,10,1,3,9,2014,26-Sep-14
,ZMB4,,,,,,1,,3,3,,10,1,3,1,2012,01-Jan-12
,ZMB4,,,,,,1,,3,3,,10,1,3,1,2012,01-Jan-12
,ZMB4,,,,0,,1,,3,3,,25,1,3,1,2012,01-Jan-12
,ZMB4,,,,0,,1,,3,3,,10,1,3,1,2012,01-Jan-12
,ZMB4,1,,,,,1,,3,3,9,7.333333,,3,1,2012,01-Jan-12
,ZMB4,,,,0,,1,,3,3,,55,1,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,3,3,,25,1,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,3,3,,111.6667,1,3,9,2014,23-Sep-14
,ZMB4,,,,1,1,1,,2,2,,15,1,3,1,2013,05-Jan-13
,ZMB4,,1,1,,,1,,3,3,12,15,1,3,1,2013,06-Jan-13
,ZMB4,,,,1,1,1,,2,3,,17.91667,1,3,1,2013,08-Jan-13
,ZMB4,,,,1,1,1,,3,3,,20,1,3,1,2013,08-Jan-13
,ZMB4,,,,1,1,1,,3,3,,19.66667,1,3,1,2013,08-Jan-13
,ZMB4,,,1,,,1,,2,3,,13.25,1,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,2,3,,12.33333,1,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,2,3,,15.83333,1,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,3,3,,26,1,3,9,2014,26-Sep-14
,ZMB4,,,,0,,1,,2,3,,16,1,3,9,2014,26-Sep-14
,ZMB4,,,,1,1,1,,3,3,,18,1,3,9,2014,27-Sep-14
,ZMB4,0,0,,,,,,,,,,,3,9,2014,27-Sep-14
,ZMB4,,,,1,1,1,,2,3,,17,0,3,9,2014,27-Sep-14
,ZMB4,,,,1,1,1,,2,3,,26,1,3,9,2014,27-Sep-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,10,2014,03-Oct-14
,ZMB4,,,,,,1,,2,3,,18.08333,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,2,3,,22.16667,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,2,3,,21.33333,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,2,3,,32.91667,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,2,3,,12,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,3,3,,18,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,2,3,,13,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,2,3,,11,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,3,3,,32.91667,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,2,3,,30.91667,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,2,3,,16.66667,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,9,2014,25-Sep-14
,ZMB4,,,,1,1,1,,3,3,,14,1,3,9,2014,30-Sep-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,9,2014,29-Sep-14
,ZMB4,1,,,1,1,1,,3,3,,7,,3,9,2014,30-Sep-14
,ZMB4,,1,,0,,1,,3,3,,12,0,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,3,3,,37.41667,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,3,3,,25.5,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,3,3,,21.5,1,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,3,3,,50.16667,1,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,3,3,,41.91667,Don't know,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,3,2,,65.83334,1,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,3,3,,55.5,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,3,3,,42.5,1,3,9,2014,26-Sep-14
,ZMB4,,,,1,1,1,,3,3,,40,1,3,10,2014,04-Oct-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,30,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,26,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,40,1,3,10,2014,06-Oct-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,11.5,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,25,1,3,10,2014,06-Oct-14
,ZMB4,0,,,,,1,0,,,,,,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,25,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,10,2014,06-Oct-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,9,2014,29-Sep-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,9,2014,29-Sep-14
,ZMB4,,,1,,,1,,3,3,,15,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,12,1,3,10,2014,02-Oct-14
,ZMB4,,,1,,,1,,3,3,,12,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,50,1,3,10,2014,02-Oct-14
,ZMB4,,,1,,,1,,3,3,,13,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,56.66667,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,76.66666,1,3,9,2014,28-Sep-14
,ZMB4,,,,1,1,1,,3,3,,76.66666,1,3,9,2014,28-Sep-14
,ZMB4,,1,,1,1,1,,3,3,,184,1,3,1,2012,01-Jan-12
,ZMB4,,,,0,,1,,3,3,,70,1,3,1,2012,02-Jan-12
,ZMB4,,,,1,1,1,,3,3,,80,1,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,3,3,,68,1,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,3,3,,32,1,3,9,2014,30-Sep-14
,ZMB4,,,,1,1,1,,3,3,,45,1,3,9,2014,30-Sep-14
,ZMB4,,,,1,1,1,,3,3,,48.66667,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,156,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,86,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,56.66667,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,56.66667,1,3,10,2014,05-Oct-14
,ZMB4,,,,1,1,1,,3,3,,56.66667,1,3,10,2014,05-Oct-14
,ZMB4,,,,,,1,,3,3,,56.66667,1,3,10,2014,03-Oct-14
,ZMB4,,,,1,1,1,,3,3,,56.66667,1,3,9,2014,30-Sep-14
,ZMB4,,,,1,1,1,,3,3,,46.66667,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,203.3333,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,193.3333,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,51.66667,1,3,9,2014,29-Sep-14
,ZMB4,,,,1,1,1,,3,3,,78.33334,1,3,10,2014,01-Oct-14
,ZMB4,,,,1,1,1,,3,3,,86.66666,1,3,9,2014,23-Sep-14
,ZMB4,,,1,,,1,,3,3,,30,1,3,9,2014,24-Sep-14
,ZMB4,,,,1,1,1,,3,3,,93.33334,1,3,9,2014,24-Sep-14
,ZMB4,,,1,,,1,,3,3,,56.66667,1,3,9,2014,24-Sep-14
,ZMB4,,,1,,,1,,3,3,,25,1,3,9,2014,24-Sep-14
,ZMB4,,,,1,1,1,,3,3,,52,1,3,10,2014,01-Oct-14
,ZMB4,,,,1,1,1,,3,3,,84.5,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,97,1,3,10,2014,01-Oct-14
,ZMB4,,,,1,1,1,,3,3,,124,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,10,2014,01-Oct-14
,ZMB4,,,,0,,1,,3,3,,44,1,3,10,2014,01-Oct-14
,ZMB4,,,,0,,1,,3,3,,46.66667,1,3,9,2014,30-Sep-14
,ZMB4,,,,0,,1,,3,3,,46.66667,1,3,9,2014,30-Sep-14
,ZMB4,,,,0,,1,,3,3,,33.33333,1,3,9,2014,30-Sep-14
,ZMB4,,,,0,,1,,3,3,,53.33333,1,3,10,2014,01-Oct-14
,ZMB4,,,,1,1,1,,3,3,,46.66667,1,3,9,2014,22-Sep-14
,ZMB4,1,0,,,,,,,,,,,3,10,2014,01-Oct-14
,ZMB4,,,,1,1,1,,3,3,,53.33333,1,3,9,2014,28-Sep-14
,ZMB4,,,,1,1,1,,3,3,,23.66667,1,3,9,2014,11-Sep-14
,ZMB4,,,,0,,1,,3,3,,40,1,3,9,2014,11-Sep-14
,ZMB4,,,,0,,1,,3,3,,12,1,3,9,2014,11-Sep-14
,ZMB4,,,,1,1,1,,3,3,,25,1,3,9,2014,11-Sep-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,90,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,22,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,40,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,30,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,50,1,3,9,2014,16-Sep-14
,ZMB4,,,,,,1,,3,3,,20,1,3,9,2014,16-Sep-14
,ZMB4,,,,0,,1,,3,3,,45,1,3,9,2014,15-Sep-14
,ZMB4,,,,0,,1,,3,3,,36.66667,1,3,9,2014,12-Sep-14
,ZMB4,,,,0,,1,,3,3,,56.66667,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,84,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,55,1,3,9,2014,12-Sep-14
,ZMB4,1,0,,,,,,,,,,,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,45,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,36.25,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,31,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,2,3,,26.25,1,3,9,2014,15-Sep-14
,ZMB4,,,1,,,1,,2,3,,31,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,25,1,3,9,2014,15-Sep-14
,ZMB4,,1,,0,,1,,3,3,,50,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,9,2014,15-Sep-14
,ZMB4,,,,0,,1,,3,3,,150,1,3,9,2014,14-Sep-14
,ZMB4,,,,0,,1,,3,3,,40,1,3,9,2014,15-Sep-14
,ZMB4,,,,0,,1,,3,3,,25,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,9,2014,15-Sep-14
,ZMB4,,,,0,,1,,3,3,,47,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,35.66667,1,3,9,2014,11-Sep-14
,ZMB4,,,,1,1,1,,3,3,,35,1,3,9,2014,17-Sep-14
,ZMB4,,,,1,1,1,,3,3,,23,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,16,1,3,9,2014,11-Sep-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,9,2014,11-Sep-14
,ZMB4,,,,1,1,1,,3,3,,42,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,12,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,98,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,59.16667,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,38.33333,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,83.5,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,30,1,3,9,2014,11-Sep-14
,ZMB4,,,,1,1,1,,3,3,,33,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,50,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,55,1,3,9,2014,16-Sep-14
,ZMB4,,,,1,1,1,,3,3,,70,1,3,9,2014,16-Sep-14
,ZMB4,,,,1,1,1,,3,3,,50,1,3,9,2014,16-Sep-14
,ZMB4,,,,1,1,1,,3,3,,10,1,3,9,2014,11-Sep-14
,ZMB4,,,,1,1,1,,3,3,,50,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,32,1,3,9,2014,18-Sep-14
,ZMB4,,,,1,1,1,,3,3,9,32,1,3,9,2014,18-Sep-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,9,2014,18-Sep-14
,ZMB4,,,,1,1,1,,3,3,,15,1,3,9,2014,18-Sep-14
,ZMB4,,,,1,1,1,,3,3,,23,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,23,1,3,9,2014,17-Sep-14
,ZMB4,,,,1,1,1,,3,3,,27,1,3,9,2014,17-Sep-14
,ZMB4,,,,1,1,1,,3,3,,13,1,3,9,2014,17-Sep-14
,ZMB4,,,,1,1,1,,3,3,,33,1,3,9,2014,17-Sep-14
,ZMB4,,,,1,1,1,,3,3,,33.33333,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,48.33333,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,57,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,30,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,60,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,30,1,3,9,2014,15-Sep-14
,ZMB4,,,,0,,1,,3,3,,48.33333,1,3,9,2014,12-Sep-14
,ZMB4,,1,,0,,1,,3,3,,100,1,3,9,2014,12-Sep-14
,ZMB4,,,,0,,1,,3,3,,50,1,3,9,2014,12-Sep-14
,ZMB4,,,,0,,1,,3,3,,40,1,3,9,2014,12-Sep-14
,ZMB4,,,,0,,1,,3,3,,48.33333,1,3,9,2014,12-Sep-14
,ZMB4,,1,,0,,1,,3,3,,29,1,3,9,2014,12-Sep-14
,ZMB4,,,,1,1,1,,3,3,,28.33333,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,40,1,3,9,2014,16-Sep-14
,ZMB4,,,,1,1,1,,3,3,,18.33333,1,3,9,2014,16-Sep-14
,ZMB4,,,,1,1,1,,3,3,12,30,1,3,9,2014,16-Sep-14
,ZMB4,,,,1,1,1,,3,3,,30,1,3,9,2014,15-Sep-14
,ZMB4,,,,1,1,1,,3,3,,20,1,3,9,2014,16-Sep-14
,ZMB4,,1,,1,1,1,,3,3,,50.5,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,12,1,3,9,2014,29-Sep-14
,ZMB4,,,1,,,1,,3,3,,14,1,3,10,2014,01-Oct-14
,ZMB4,,,1,,,1,,3,3,,26,1,3,10,2014,01-Oct-14
,ZMB4,,,,1,1,1,,3,3,,26,1,3,10,2014,01-Oct-14
,ZMB4,,,1,,,1,,3,3,,13,1,3,10,2014,01-Oct-14
,ZMB4,,,,1,1,1,,3,3,,11,1,3,10,2014,01-Oct-14
,ZMB4,,,,1,1,1,,3,3,,60,1,3,10,2014,06-Oct-14
,ZMB4,,,,1,1,1,,3,3,,50,1,3,10,2014,06-Oct-14
,ZMB4,,,,1,1,1,,3,3,,30,1,3,10,2014,06-Oct-14
,ZMB4,,,,1,1,1,,3,3,,57.5,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,55,1,3,10,2014,10-Oct-14
,ZMB4,,,,1,1,1,,3,3,,25,1,3,10,2014,11-Oct-14
,ZMB4,,1,,0,,1,,3,3,,133.3333,1,3,10,2014,07-Oct-14
,ZMB4,,1,,0,,1,,3,3,,41.66667,1,3,10,2014,07-Oct-14
,ZMB4,,1,,0,,1,,3,3,,38.33333,1,3,10,2014,07-Oct-14
,ZMB4,,1,,0,,1,,3,3,,91.66666,1,3,10,2014,06-Oct-14
,ZMB4,,1,,0,,1,,3,3,,41.25,1,3,10,2014,08-Oct-14
,ZMB4,,1,,0,,1,,3,3,,12,1,3,10,2014,08-Oct-14
,ZMB4,,1,,0,,1,,3,3,,45,1,3,10,2014,09-Oct-14
,ZMB4,,1,,0,,1,,3,3,,48,1,3,10,2014,09-Oct-14
,ZMB4,,,,1,1,1,,3,3,,105,1,3,10,2014,08-Oct-14
,ZMB4,,,,1,1,1,,3,3,,45,1,3,10,2014,08-Oct-14
,ZMB4,,,,1,1,1,,3,3,,29,1,3,10,2014,08-Oct-14
,ZMB4,,,,1,1,1,,3,3,,50,1,3,10,2014,08-Oct-14
,ZMB4,,,,1,1,1,,3,3,,110,1,3,10,2014,08-Oct-14
,ZMB4,,,,0,,1,,3,3,,26.66667,1,3,10,2014,06-Oct-14
,ZMB4,,,,0,,1,,3,3,,23.66667,1,3,10,2014,06-Oct-14
,ZMB4,,,,0,,1,,3,3,,63.33333,1,3,10,2014,03-Oct-14
,ZMB4,,1,,0,,1,,3,3,,98,1,3,10,2014,03-Oct-14
,ZMB4,,,,0,,1,,3,3,9,28.33333,1,3,10,2014,06-Oct-14
,ZMB4,,1,,0,,1,,3,3,,64,1,3,10,2014,03-Oct-14
,ZMB4,,1,,0,,1,,3,3,,44,1,3,10,2014,03-Oct-14
,ZMB4,,1,,0,,1,,3,3,,145,1,3,10,2014,02-Oct-14
,ZMB4,,1,,0,,1,,3,3,,75,1,3,10,2014,02-Oct-14
,ZMB4,,,,0,,1,,3,3,,51.66667,1,3,10,2014,01-Oct-14
,ZMB4,,1,,0,,1,,3,3,,80,1,3,10,2014,03-Oct-14
,ZMB4,,1,,0,,1,,3,3,,45,1,3,10,2014,11-Oct-14
,ZMB4,,,,1,1,1,,3,3,,22.5,1,3,1,2012,03-Jan-12
,ZMB4,,,,1,1,1,,3,3,,58,1,3,1,2012,03-Jan-12
,ZMB4,,,1,,,1,,3,3,,20,1,3,1,2012,03-Jan-12
,ZMB4,1,,,1,1,0,,,,,,,3,1,2012,04-Jan-12
,ZMB4,,,,1,1,1,,3,3,,109,1,3,1,2012,05-Jan-12
,ZMB4,,,,1,1,1,,3,3,,80,1,3,1,2012,05-Jan-12
,ZMB4,,,,1,1,1,,3,3,,60,1,3,1,2012,05-Jan-12
,ZMB4,,,,1,1,1,,3,3,,55,1,3,1,2012,01-Jan-12
,ZMB4,,,,1,1,1,,3,3,,50,1,3,1,2012,03-Jan-12
,ZMB4,,1,,0,,1,,3,3,,42,1,3,10,2014,06-Oct-14
,ZMB4,,,,0,,1,,3,3,9,45.75,1,3,10,2014,07-Oct-14
,ZMB4,,1,,0,,1,,3,3,9,53.25,1,3,10,2014,07-Oct-14
,ZMB4,,1,,0,,1,,3,3,,100.3333,1,3,10,2014,06-Oct-14
,ZMB4,,1,,0,,1,,3,3,,80,1,3,10,2014,07-Oct-14
,ZMB4,,,,0,,1,,3,3,9,25,1,3,10,2014,09-Oct-14
,ZMB4,1,1,,0,,0,,,,,,1,3,10,2014,09-Oct-14
,ZMB4,0,0,,,,,,,,,,,3,10,2014,06-Oct-14
,ZMB4,0,0,,,,,,,,,,,3,10,2014,06-Oct-14
,ZMB4,0,0,,,,,,,,,,,3,10,2014,07-Oct-14
,ZMB4,0,0,,,,,,,,,,,3,10,2014,07-Oct-14
,ZMB4,0,0,,,,,,,,,,,3,10,2014,08-Oct-14
,ZMB4,,,,0,,1,,3,3,,51.66667,1,3,10,2014,02-Oct-14
,ZMB4,,,,0,,1,,3,3,,60,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,63.66667,1,3,10,2014,10-Oct-14
,ZMB4,,,,1,1,1,,3,3,,46,1,3,10,2014,10-Oct-14
,ZMB4,,,,1,1,1,,3,3,,96.66666,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,41.66667,1,3,10,2014,02-Oct-14
,ZMB4,,,,1,1,1,,3,3,,40,1,3,10,2014,02-Oct-14
,ZMB4,,,,0,,1,,3,3,,109.5,1,3,10,2014,17-Oct-14
,ZMB4,,,,0,,1,,3,3,,95,1,3,10,2014,17-Oct-14
