cem102_wpt_id,cem011_prgrm,cem301_attendees_total,cem009_country,month,year,cem005_today
"10240970","SYA","16","1",12,2013,05dec2013
"10240923","SYA","23","1",12,2013,05dec2013
"10240922","SYA","24","1",12,2013,05dec2013
"10240935","SYA","18","1",12,2013,05dec2013
"10241158","SYA","15","1",12,2013,05dec2013
"10241159","SYA","30","1",12,2013,05dec2013
"10241136","SYA","17","1",12,2013,05dec2013
"10241025","SYA","23","1",12,2013,05dec2013
"10240927","SYA","16","1",12,2013,05dec2013
"10240926","SYA","15","1",12,2013,05dec2013
"10241029","SYA","24","1",12,2013,05dec2013
"10240932","SYA","46","1",12,2013,05dec2013
"10240551","SYA","24","1",12,2013,05dec2013
"10241157","SYA","50","1",12,2013,05dec2013
"10240924","SYA","42","1",12,2013,05dec2013
"10240965","SYA","17","1",12,2013,05dec2013
"10240475","SYA","15","1",12,2013,06dec2013
"10241056","SYA","79","1",12,2013,06dec2013
"10240936","SYA","16","1",12,2013,06dec2013
"10240933","SYA","17","1",12,2013,06dec2013
"10240940","SYA","26","1",12,2013,06dec2013
"10240918","SYA","21","1",12,2013,06dec2013
"10240947","SYA","25","1",12,2013,06dec2013
"10240969","SYA","20","1",12,2013,06dec2013
"10240921","SYA","13","1",12,2013,06dec2013
"10220426","SYA","13","1",12,2013,06dec2013
"10240280","SYA","20","1",12,2013,06dec2013
"10240968","SYA","17","1",12,2013,06dec2013
"10241043","SYA","20","1",12,2013,06dec2013
"10240244","SYA","28","1",12,2013,07dec2013
"10241022","SYA","22","1",12,2013,07dec2013
"10240243","SYA","32","1",12,2013,07dec2013
"10220849","SYA","18","1",12,2013,07dec2013
"10240920","SYA","20","1",12,2013,07dec2013
"10220845","SYA","30","1",12,2013,07dec2013
"10241023","SYA","30","1",12,2013,07dec2013
"10240950","SYA","16","1",12,2013,07dec2013
"10240925","SYA","30","1",12,2013,07dec2013
"10240948","SYA","11","1",12,2013,07dec2013
"10240238","SYA","12","1",12,2013,07dec2013
"10241162","SYA","26","1",12,2013,07dec2013
"10240237","SYA","25","1",12,2013,07dec2013
"10240919","SYA","30","1",12,2013,07dec2013
"10241128","SYA","27","1",12,2013,16dec2013
"10240059","SYA","22","1",12,2013,16dec2013
"10240837","SYA","10","1",12,2013,17dec2013
"10240308","SYA","33","1",12,2013,17dec2013
"10220620","SYA","12","1",12,2013,03oct2013
"10240262","SYA","47","1",12,2013,20dec2013
"10240052","SYA","28","1",12,2013,20dec2013
"10221162","SYA","23","1",12,2013,03oct2013
"10241118","SYA","30","1",12,2013,21dec2013
"10240737","SYA","33","1",12,2013,21dec2013
"10240128","SYA","16","1",12,2013,21dec2013
"10240840","SYA","20","1",12,2013,21dec2013
"10240125","SYA","19","1",12,2013,22dec2013
"10250093","VHG","23","1",2,2014,03feb2014
"10250096","VHG","23","1",2,2014,03feb2014
"10250099","VHG","21","1",2,2014,03feb2014
"10250094","VHG","36","1",2,2014,03feb2014
"10250098","VHG","36","1",2,2014,03feb2014
"10250092","VHG","24","1",2,2014,03feb2014
"10250097","VHG","20","1",2,2014,03feb2014
"10250101","VHG","27","1",2,2014,04feb2014
"10250232","VHG","23","1",2,2014,04feb2014
"10250235","VHG","71","1",2,2014,04feb2014
"10250236","VHG","29","1",2,2014,04feb2014
"10250102","VHG","17","1",2,2014,04feb2014
"10250113","VHG","35","1",2,2014,04feb2014
"10250114","VHG","34","1",2,2014,04feb2014
"10250112","VHG","19","1",2,2014,04feb2014
"10250109","VHG","18","1",2,2014,04feb2014
"10250106","VHG","25","1",2,2014,04feb2014
"10250234","VHG","42","1",2,2014,04feb2014
"10250111","VHG","19","1",2,2014,04feb2014
"10250095","VHG","20","1",2,2014,04feb2014
"10250110","VHG","78","1",2,2014,04feb2014
"10250103","VHG","21","1",2,2014,05feb2014
"10250230","VHG","22","1",2,2014,05feb2014
"10250220","VHG","33","1",2,2014,05feb2014
"10250224","VHG","60","1",2,2014,05feb2014
"10250225","VHG","61","1",2,2014,05feb2014
"10250229","VHG","21","1",2,2014,05feb2014
"10250228","VHG","40","1",2,2014,05feb2014
"10250231","VHG","38","1",2,2014,05feb2014
"10250233","VHG","16","1",2,2014,05feb2014
"10250104","VHG","15","1",2,2014,05feb2014
"10250226","VHG","33","1",2,2014,05feb2014
"10250227","VHG","13","1",2,2014,05feb2014
"10250219","VHG","24","1",2,2014,05feb2014
"10250223","VHG","25","1",2,2014,06feb2014
"10250281","VHG","74","1",2,2014,06feb2014
"10250282","VHG","23","1",2,2014,06feb2014
"10250278","VHG","28","1",2,2014,06feb2014
"10250283","VHG","12","1",2,2014,06feb2014
"10250276","VHG","32","1",2,2014,06feb2014
"10250275","VHG","36","1",2,2014,06feb2014
"10250279","VHG","40","1",2,2014,06feb2014
"10250100","VHG","24","1",2,2014,06feb2014
"10250222","VHG","28","1",2,2014,06feb2014
"10240895","SYA","50","1",2,2014,06feb2014
"10250108","VHG","19","1",2,2014,06feb2014
"10250280","VHG","70","1",2,2014,06feb2014
"10250314","VHG","22","1",2,2014,07feb2014
"10250254","VHG","25","1",2,2014,07feb2014
"10250189","VHG","15","1",2,2014,04feb2014
"10250267","VHG","38","1",2,2014,07feb2014
"10250315","VHG","23","1",2,2014,07feb2014
"10250312","VHG","15","1",2,2014,07feb2014
"10250221","VHG","39","1",2,2014,07feb2014
"10250263","VHG","28","1",2,2014,07feb2014
"10250107","VHG","13","1",2,2014,07feb2014
"10250255","VHG","394","1",2,2014,07feb2014
"10250261","VHG","33","1",2,2014,07feb2014
"10250272","VHG","44","1",2,2014,08feb2014
"10250253","VHG","30","1",2,2014,08feb2014
"10250258","VHG","34","1",2,2014,08feb2014
"10250260","VHG","49","1",2,2014,08feb2014
"10250306","VHG","36","1",2,2014,08feb2014
"10250284","VHG","57","1",2,2014,08feb2014
"10250269","VHG","32","1",2,2014,10feb2014
"10250256","VHG","18","1",2,2014,10feb2014
"10250188","VHG","24","1",2,2014,10feb2014
"10250313","VHG","53","1",2,2014,10feb2014
"10250271","VHG","30","1",2,2014,10feb2014
"10250307","VHG","20","1",2,2014,10feb2014
"10250194","VHG","26","1",2,2014,10feb2014
"10250262","VHG","45","1",2,2014,10feb2014
"10250270","VHG","25","1",2,2014,10feb2014
"10250286","VHG","26","1",2,2014,11feb2014
"10250079","VHG","22","1",2,2014,11feb2014
"10250197","VHG","31","1",2,2014,11feb2014
"10250285","VHG","25","1",2,2014,11feb2014
"10250082","VHG","18","1",2,2014,11feb2014
"10250193","VHG","30","1",2,2014,11feb2014
"10250191","VHG","9","1",2,2014,11feb2014
"10250081","VHG","41","1",2,2014,11feb2014
"10250192","VHG","25","1",2,2014,11feb2014
"10250190","VHG","42","1",2,2014,11feb2014
"10250273","VHG","98","1",2,2014,11feb2014
"10250077","VHG","49","1",2,2014,11feb2014
"10250157","VHG","26","1",2,2014,12feb2014
"10250160","VHG","79","1",2,2014,12feb2014
"10250196","VHG","33","1",2,2014,12feb2014
"10250198","VHG","45","1",2,2014,12feb2014
"10250159","VHG","42","1",2,2014,12feb2014
"10250153","VHG","52","1",2,2014,12feb2014
"10250154","VHG","32","1",2,2014,12feb2014
"10250265","VHG","15","1",2,2014,12feb2014
"10250161","VHG","36","1",2,2014,12feb2014
"10250199","VHG","25","1",2,2014,12feb2014
"10250308","VHG","42","1",2,2014,13feb2014
"10250073","VHG","41","1",2,2014,13feb2014
"10250076","VHG","20","1",2,2014,13feb2014
"10250063","VHG","35","1",2,2014,13feb2014
"10250162","VHG","22","1",2,2014,13feb2014
"10250080","VHG","21","1",2,2014,13feb2014
"10250074","VHG","43","1",2,2014,13feb2014
"10250072","VHG","21","1",2,2014,13feb2014
"10250071","VHG","18","1",2,2014,13feb2014
"10250075","VHG","29","1",2,2014,13feb2014
"10250064","VHG","34","1",2,2014,13feb2014
"10250158","VHG","43","1",2,2014,13feb2014
"10250068","VHG","24","1",2,2014,13feb2014
"10250039","VHG","24","1",2,2014,14feb2014
"10250047","VHG","21","1",2,2014,14feb2014
"10250042","VHG","24","1",2,2014,14feb2014
"10250163","VHG","15","1",2,2014,14feb2014
"10250040","VHG","34","1",2,2014,14feb2014
"10250037","VHG","32","1",2,2014,14feb2014
"10250030","VHG","29","1",2,2014,14feb2014
"10250155","VHG","34","1",2,2014,14feb2014
"10250041","VHG","28","1",2,2014,14feb2014
"10250257","VHG","23","1",2,2014,14feb2014
"10250259","VHG","28","1",2,2014,14feb2014
"10250164","VHG","21","1",2,2014,14feb2014
"10250046","VHG","21","1",2,2014,14feb2014
"10250144","VHG","21","1",2,2014,15feb2014
"10250148","VHG","42","1",2,2014,15feb2014
"10250066","VHG","76","1",2,2014,15feb2014
"10250131","VHG","46","1",2,2014,15feb2014
"10250130","VHG","44","1",2,2014,15feb2014
"10250143","VHG","35","1",2,2014,15feb2014
"10250015","VHG","22","1",2,2014,17feb2014
"10250012","VHG","32","1",2,2014,17feb2014
"10250033","VHG","31","1",2,2014,17feb2014
"10250029","VHG","30","1",2,2014,17feb2014
"10250014","VHG","17","1",2,2014,17feb2014
"10250045","VHG","31","1",2,2014,17feb2014
"10250038","VHG","21","1",2,2014,17feb2014
"10250031","VHG","34","1",2,2014,17feb2014
"10250044","VHG","32","1",2,2014,17feb2014
"10250139","VHG","26","1",2,2014,17feb2014
"10250034","VHG","14","1",2,2014,17feb2014
"10250018","VHG","30","1",2,2014,17feb2014
"10250128","VHG","38","1",2,2014,17feb2014
"10250043","VHG","32","1",2,2014,17feb2014
"10250016","VHG","16","1",2,2014,17feb2014
"10250032","VHG","39","1",2,2014,18feb2014
"10250025","VHG","29","1",2,2014,18feb2014
"10250138","VHG","10","1",2,2014,18feb2014
"10250001","VHG","24","1",2,2014,18feb2014
"10250027","VHG","23","1",2,2014,18feb2014
"10250137","VHG","32","1",2,2014,18feb2014
"10250026","VHG","27","1",2,2014,18feb2014
"10250009","VHG","24","1",2,2014,18feb2014
"10250078","VHG","24","1",2,2014,18feb2014
"10250024","VHG","15","1",2,2014,18feb2014
"10250010","VHG","20","1",2,2014,19feb2014
"10250118","VHG","22","1",2,2014,19feb2014
"10250021","VHG","30","1",2,2014,19feb2014
"10250117","VHG","24","1",2,2014,19feb2014
"10250022","VHG","21","1",2,2014,19feb2014
"10250028","VHG","17","1",2,2014,19feb2014
"10250020","VHG","31","1",2,2014,19feb2014
"10250115","VHG","42","1",2,2014,19feb2014
"10250023","VHG","33","1",2,2014,19feb2014
"10250008","VHG","22","1",2,2014,20feb2014
"10250175","VHG","11","1",2,2014,20feb2014
"10250017","VHG","32","1",2,2014,20feb2014
"10250052","VHG","14","1",2,2014,20feb2014
"10250140","VHG","34","1",2,2014,20feb2014
"10250056","VHG","23","1",2,2014,20feb2014
"10250048","VHG","45","1",2,2014,20feb2014
"10250141","VHG","17","1",2,2014,20feb2014
"10250184","VHG","17","1",2,2014,20feb2014
"10250055","VHG","26","1",2,2014,20feb2014
"10250186","VHG","13","1",2,2014,20feb2014
"10250185","VHG","17","1",2,2014,20feb2014
"10250050","VHG","16","1",2,2014,20feb2014
"10250051","VHG","19","1",2,2014,20feb2014
"10250049","VHG","34","1",2,2014,20feb2014
"10250013","VHG","21","1",2,2014,20feb2014
"10250180","VHG","16","1",2,2014,21feb2014
"10250173","VHG","15","1",2,2014,21feb2014
"10250060","VHG","25","1",2,2014,21feb2014
"10250183","VHG","29","1",2,2014,21feb2014
"10250177","VHG","22","1",2,2014,21feb2014
"10250062","VHG","18","1",2,2014,21feb2014
"10250181","VHG","29","1",2,2014,21feb2014
"10250058","VHG","53","1",2,2014,21feb2014
"10250053","VHG","18","1",2,2014,21feb2014
"10250179","VHG","39","1",2,2014,21feb2014
"10250057","VHG","32","1",2,2014,21feb2014
"10250165","VHG","31","1",2,2014,21feb2014
"10250182","VHG","30","1",2,2014,21feb2014
"10250002","VHG","28","1",2,2014,21feb2014
"10250059","VHG","19","1",2,2014,21feb2014
"10250019","VHG","26","1",2,2014,21feb2014
"10250061","VHG","29","1",2,2014,22feb2014
"10250167","VHG","12","1",2,2014,22feb2014
"10250054","VHG","31","1",2,2014,22feb2014
"10250134","VHG","36","1",2,2014,22feb2014
"10250142","VHG","18","1",2,2014,22feb2014
"10250124","VHG","14","1",2,2014,22feb2014
"10250152","VHG","42","1",2,2014,22feb2014
"10250171","VHG","45","1",2,2014,22feb2014
"10250166","VHG","30","1",2,2014,22feb2014
"10250122","VHG","56","1",2,2014,22feb2014
"10250089","VHG","65","1",2,2014,23feb2014
"10250240","VHG","18","1",2,2014,24feb2014
"10250133","VHG","35","1",2,2014,24feb2014
"10250246","VHG","20","1",2,2014,24feb2014
"10250250","VHG","17","1",2,2014,24feb2014
"10250086","VHG","15","1",2,2014,24feb2014
"10250088","VHG","33","1",2,2014,24feb2014
"10250085","VHG","10","1",2,2014,24feb2014
"10250238","VHG","18","1",2,2014,24feb2014
"10250248","VHG","14","1",2,2014,24feb2014
"10250239","VHG","15","1",2,2014,24feb2014
"10250065","VHG","26","1",2,2014,24feb2014
"10250244","VHG","18","1",2,2014,24feb2014
"10250083","VHG","26","1",2,2014,24feb2014
"10250251","VHG","32","1",2,2014,24feb2014
"10250241","VHG","14","1",2,2014,24feb2014
"10250168","VHG","26","1",2,2014,25feb2014
"10260405","LGR","21","1",2,2014,25feb2014
"10250178","VHG","14","1",2,2014,25feb2014
"10250242","VHG","24","1",2,2014,25feb2014
"10260101","LGR","32","1",2,2014,25feb2014
"10260385","LGR","51","1",2,2014,25feb2014
"10260403","LGR","22","1",2,2014,25feb2014
"10260404","LGR","27","1",2,2014,25feb2014
"10250174","VHG","12","1",2,2014,25feb2014
"10260411","LGR","24","1",2,2014,25feb2014
"10260386","LGR","57","1",2,2014,25feb2014
"10250187","VHG","19","1",2,2014,25feb2014
"10260364","LGR","22","1",2,2014,25feb2014
"10260124","LGR","32","1",2,2014,25feb2014
"10250247","VHG","14","1",2,2014,25feb2014
"10250172","VHG","19","1",2,2014,25feb2014
"10250243","VHG","36","1",2,2014,25feb2014
"10260365","LGR","18","1",2,2014,25feb2014
"10260410","LGR","16","1",2,2014,25feb2014
"10250249","VHG","21","1",2,2014,25feb2014
"10260418","LGR","47","1",2,2014,26feb2014
"10260100","LGR","36","1",2,2014,26feb2014
"10260368","LGR","35","1",2,2014,26feb2014
"10250091","VHG","18","1",2,2014,26feb2014
"10260387","LGR","35","1",2,2014,26feb2014
"10250090","VHG","22","1",2,2014,26feb2014
"10260392","LGR","48","1",2,2014,26feb2014
"10250169","VHG","14","1",2,2014,26feb2014
"10260417","LGR","25","1",2,2014,26feb2014
"10260388","LGR","35","1",2,2014,26feb2014
"10260112","LGR","25","1",2,2014,26feb2014
"10260113","LGR","18","1",2,2014,26feb2014
"10260121","LGR","25","1",2,2014,26feb2014
"10260325","LGR","21","1",2,2014,26feb2014
"10260390","LGR","51","1",2,2014,26feb2014
"10260077","LGR","24","1",2,2014,26feb2014
"10260106","LGR","37","1",2,2014,26feb2014
"10260103","LGR","23","1",2,2014,26feb2014
"10250210","VHG","27","1",2,2014,27feb2014
"10250206","VHG","23","1",2,2014,27feb2014
"10250291","VHG","33","1",2,2014,27feb2014
"10260369","LGR","23","1",2,2014,27feb2014
"10260371","LGR","30","1",2,2014,27feb2014
"10250290","VHG","12","1",2,2014,27feb2014
"10260422","LGR","22","1",2,2014,27feb2014
"10260114","LGR","42","1",2,2014,27feb2014
"10260150","LGR","12","1",2,2014,27feb2014
"10260372","LGR","33","1",2,2014,27feb2014
"10250200","VHG","13","1",2,2014,27feb2014
"10250201","VHG","20","1",2,2014,27feb2014
"10260064","LGR","20","1",2,2014,27feb2014
"10250205","VHG","38","1",2,2014,27feb2014
"10260419","LGR","23","1",2,2014,27feb2014
"10260151","LGR","15","1",2,2014,27feb2014
"10250211","VHG","29","1",2,2014,27feb2014
"10250301","VHG","14","1",2,2014,27feb2014
"10260420","LGR","15","1",2,2014,27feb2014
"10260149","LGR","11","1",2,2014,27feb2014
"10260068","LGR","29","1",2,2014,27feb2014
"10250202","VHG","22","1",2,2014,27feb2014
"10250303","VHG","13","1",2,2014,27feb2014
"10260373","LGR","53","1",2,2014,27feb2014
"10250293","VHG","12","1",2,2014,27feb2014
"10260361","LGR","33","1",2,2014,27feb2014
"10260066","LGR","35","1",2,2014,27feb2014
"10260154","LGR","16","1",2,2014,27feb2014
"10250302","VHG","24","1",2,2014,27feb2014
"10260153","LGR","17","1",2,2014,27feb2014
"10260421","LGR","13","1",2,2014,27feb2014
"10250203","VHG","16","1",2,2014,27feb2014
"10260370","LGR","26","1",2,2014,27feb2014
"10260067","LGR","42","1",2,2014,27feb2014
"10260123","LGR","28","1",2,2014,27feb2014
"10250213","VHG","21","1",2,2014,28feb2014
"10260380","LGR","12","1",2,2014,28feb2014
"10250287","VHG","29","1",2,2014,28feb2014
"10250292","VHG","37","1",2,2014,28feb2014
"10250212","VHG","21","1",2,2014,28feb2014
"10250300","VHG","18","1",2,2014,28feb2014
"10260423","LGR","23","1",2,2014,28feb2014
"10260379","LGR","15","1",2,2014,28feb2014
"10260070","LGR","30","1",2,2014,28feb2014
"10260146","LGR","37","1",2,2014,28feb2014
"10260413","LGR","23","1",2,2014,28feb2014
"10250294","VHG","18","1",2,2014,28feb2014
"10250215","VHG","37","1",2,2014,28feb2014
"10260069","LGR","17","1",2,2014,28feb2014
"10260072","LGR","35","1",2,2014,28feb2014
"10260415","LGR","16","1",2,2014,28feb2014
"10250299","VHG","25","1",2,2014,28feb2014
"10260381","LGR","34","1",2,2014,28feb2014
"10260071","LGR","17","1",2,2014,28feb2014
"10260099","LGR","18","1",2,2014,28feb2014
"10250295","VHG","17","1",2,2014,28feb2014
"10250216","VHG","44","1",2,2014,28feb2014
"10250218","VHG","27","1",2,2014,28feb2014
"10250217","VHG","24","1",2,2014,28feb2014
"10250214","VHG","34","1",2,2014,28feb2014
"10260382","LGR","20","1",2,2014,28feb2014
"10250288","VHG","22","1",2,2014,28feb2014
"10250209","VHG","29","1",3,2014,01mar2014
"10260032","LGR","20","1",3,2014,01mar2014
"10250310","VHG","27","1",3,2014,01mar2014
"10250005","VHG","23","1",3,2014,01mar2014
"10260076","LGR","32","1",3,2014,01mar2014
"10250132","VHG","31","1",3,2014,01mar2014
"10260402","LGR","26","1",3,2014,01mar2014
"10250289","VHG","36","1",3,2014,01mar2014
"10260416","LGR","15","1",3,2014,01mar2014
"10250004","VHG","19","1",3,2014,01mar2014
"10250006","VHG","18","1",3,2014,01mar2014
"10250207","VHG","32","1",3,2014,01mar2014
"10260030","LGR","24","1",3,2014,01mar2014
"10260031","LGR","23","1",3,2014,01mar2014
"10260118","LGR","38","1",3,2014,02mar2014
"10250311","VHG","54","1",3,2014,02mar2014
"10250170","VHG","24","1",3,2014,22feb2014
"10260080","LGR","42","1",3,2014,03mar2014
"10260041","LGR","32","1",3,2014,03mar2014
"10260037","LGR","13","1",3,2014,03mar2014
"10250298","VHG","17","1",3,2014,28feb2014
"10250149","VHG","12","1",3,2014,18feb2014
"10260323","LGR","35","1",3,2014,03mar2014
"10250120","VHG","12","1",3,2014,21feb2014
"10250129","VHG","28","1",3,2014,15feb2014
"10260395","LGR","18","1",3,2014,03mar2014
"10260125","LGR","40","1",3,2014,03mar2014
"10250296","VHG","23","1",3,2014,03mar2014
"10250147","VHG","32","1",3,2014,15feb2014
"10260135","LGR","11","1",3,2014,03mar2014
"10260407","LGR","25","1",3,2014,03mar2014
"10250136","VHG","18","1",3,2014,18feb2014
"10250151","VHG","21","1",3,2014,19feb2014
"10250123","VHG","40","1",3,2014,19feb2014
"10260152","LGR","23","1",3,2014,03mar2014
"10250176","VHG","19","1",3,2014,20feb2014
"10250208","VHG","24","1",3,2014,03mar2014
"10250135","VHG","54","1",3,2014,19feb2014
"10250146","VHG","26","1",3,2014,17feb2014
"10250145","VHG","21","1",3,2014,18feb2014
"10260017","LGR","20","1",3,2014,03mar2014
"10250127","VHG","35","1",3,2014,15feb2014
"10250126","VHG","25","1",3,2014,03mar2014
"10260038","LGR","43","1",3,2014,03mar2014
"10260083","LGR","31","1",3,2014,03mar2014
"10260033","LGR","46","1",3,2014,03mar2014
"10260021","LGR","22","1",3,2014,03mar2014
"10260394","LGR","17","1",3,2014,03mar2014
"10250119","VHG","16","1",3,2014,19feb2014
"10250266","VHG","21","1",3,2014,07feb2014
"10250304","VHG","30","1",3,2014,03mar2014
"10250150","VHG","24","1",3,2014,19feb2014
"10260079","LGR","34","1",3,2014,03mar2014
"10250245","VHG","21","1",3,2014,24feb2014
"10260027","LGR","17","1",3,2014,03mar2014
"10250125","VHG","24","1",3,2014,03mar2014
"10260036","LGR","20","1",3,2014,03mar2014
"10260022","LGR","15","1",3,2014,03mar2014
"10250305","VHG","30","1",3,2014,03mar2014
"10250116","VHG","19","1",3,2014,19feb2014
"10260082","LGR","29","1",3,2014,04mar2014
"10260081","LGR","37","1",3,2014,04mar2014
"10260131","LGR","22","1",3,2014,04mar2014
"10260084","LGR","24","1",3,2014,04mar2014
"10260377","LGR","26","1",3,2014,04mar2014
"10260001","LGR","23","1",3,2014,04mar2014
"10260393","LGR","16","1",3,2014,04mar2014
"10260133","LGR","13","1",3,2014,04mar2014
"10260363","LGR","50","1",3,2014,04mar2014
"10260400","LGR","16","1",3,2014,04mar2014
"10260139","LGR","24","1",3,2014,04mar2014
"10260138","LGR","21","1",3,2014,04mar2014
"10260016","LGR","22","1",3,2014,04mar2014
"10260023","LGR","30","1",3,2014,04mar2014
"10260085","LGR","12","1",3,2014,04mar2014
"10260048","LGR","24","1",3,2014,04mar2014
"10260034","LGR","17","1",3,2014,04mar2014
"10260025","LGR","19","1",3,2014,04mar2014
"10260035","LGR","51","1",3,2014,04mar2014
"10260137","LGR","26","1",3,2014,04mar2014
"10260029","LGR","27","1",3,2014,05mar2014
"10260358","LGR","16","1",3,2014,05mar2014
"10260054","LGR","13","1",3,2014,05mar2014
"10260397","LGR","23","1",3,2014,05mar2014
"10260051","LGR","23","1",3,2014,05mar2014
"10260073","LGR","21","1",3,2014,05mar2014
"10260333","LGR","12","1",3,2014,05mar2014
"10260119","LGR","32","1",3,2014,05mar2014
"10260116","LGR","30","1",3,2014,05mar2014
"10260398","LGR","15","1",3,2014,05mar2014
"10260024","LGR","43","1",3,2014,05mar2014
"10260140","LGR","21","1",3,2014,05mar2014
"10260132","LGR","17","1",3,2014,05mar2014
"10260360","LGR","15","1",3,2014,05mar2014
"10260010","LGR","22","1",3,2014,05mar2014
"10260359","LGR","17","1",3,2014,05mar2014
"10260078","LGR","41","1",3,2014,05mar2014
"10260408","LGR","12","1",3,2014,05mar2014
"10260095","LGR","35","1",3,2014,05mar2014
"10260049","LGR","37","1",3,2014,05mar2014
"10260008","LGR","17","1",3,2014,05mar2014
"10260028","LGR","20","1",3,2014,05mar2014
"10260047","LGR","19","1",3,2014,06mar2014
"10260334","LGR","25","1",3,2014,06mar2014
"10260350","LGR","16","1",3,2014,06mar2014
"10260347","LGR","30","1",3,2014,06mar2014
"10260013","LGR","29","1",3,2014,06mar2014
"10260087","LGR","21","1",3,2014,06mar2014
"10260046","LGR","21","1",3,2014,06mar2014
"10260353","LGR","13","1",3,2014,06mar2014
"10260367","LGR","23","1",3,2014,06mar2014
"10250424","LGR","18","1",3,2014,06mar2014
"10260088","LGR","23","1",3,2014,06mar2014
"10260043","LGR","13","1",3,2014,06mar2014
"10260040","LGR","10","1",3,2014,06mar2014
"10260086","LGR","32","1",3,2014,06mar2014
"10260094","LGR","28","1",3,2014,06mar2014
"10260002","LGR","20","1",3,2014,06mar2014
"10260105","LGR","17","1",3,2014,06mar2014
"10260351","LGR","14","1",3,2014,06mar2014
"10260044","LGR","19","1",3,2014,06mar2014
"10260349","LGR","15","1",3,2014,06mar2014
"10260039","LGR","13","1",3,2014,06mar2014
"10260376","LGR","19","1",3,2014,06mar2014
"10260104","LGR","16","1",3,2014,07mar2014
"10260074","LGR","42","1",3,2014,07mar2014
"10260129","LGR","15","1",3,2014,07mar2014
"10260098","LGR","18","1",3,2014,07mar2014
"10260366","LGR","23","1",3,2014,07mar2014
"10260399","LGR","32","1",3,2014,07mar2014
"10260007","LGR","20","1",3,2014,07mar2014
"10260096","LGR","26","1",3,2014,07mar2014
"10260337","LGR","17","1",3,2014,07mar2014
"10260055","LGR","20","1",3,2014,07mar2014
"10260426","LGR","11","1",3,2014,07mar2014
"10260056","LGR","16","1",3,2014,07mar2014
"10260338","LGR","30","1",3,2014,07mar2014
"10260354","LGR","11","1",3,2014,07mar2014
"10260130","LGR","11","1",3,2014,07mar2014
"10260375","LGR","29","1",3,2014,07mar2014
"10260346","LGR","21","1",3,2014,07mar2014
"10260335","LGR","20","1",3,2014,07mar2014
"10260061","LGR","53","1",3,2014,07mar2014
"10260272","LGR","16","1",3,2014,07mar2014
"10260145","LGR","22","1",3,2014,07mar2014
"10260062","LGR","50","1",3,2014,07mar2014
"10260108","LGR","21","1",3,2014,07mar2014
"10260136","LGR","25","1",3,2014,07mar2014
"10260075","LGR","61","1",3,2014,07mar2014
"10260383","LGR","23","1",3,2014,07mar2014
"10260089","LGR","31","1",3,2014,07mar2014
"10260355","LGR","24","1",3,2014,08mar2014
"10260091","LGR","30","1",3,2014,08mar2014
"10260277","LGR","28","1",3,2014,08mar2014
"10260326","LGR","57","1",3,2014,08mar2014
"10260276","LGR","60","1",3,2014,08mar2014
"10260275","LGR","42","1",3,2014,08mar2014
"10260330","LGR","22","1",3,2014,08mar2014
"10260339","LGR","21","1",3,2014,08mar2014
"10260270","LGR","44","1",3,2014,08mar2014
"10260093","LGR","21","1",3,2014,08mar2014
"10260059","LGR","17","1",3,2014,08mar2014
"10260269","LGR","34","1",3,2014,08mar2014
"10260142","LGR","25","1",3,2014,09mar2014
"10260345","LGR","17","1",3,2014,09mar2014
"10260109","LGR","50","1",3,2014,09mar2014
"10260336","LGR","11","1",3,2014,09mar2014
"10260285","LGR","30","1",3,2014,09mar2014
"10260274","LGR","38","1",3,2014,10mar2014
"10260284","LGR","24","1",3,2014,10mar2014
"10260301","LGR","97","1",3,2014,10mar2014
"10260288","LGR","103","1",3,2014,10mar2014
"10260324","LGR","22","1",3,2014,03mar2014
"10260283","LGR","54","1",3,2014,10mar2014
"10260343","LGR","40","1",3,2014,10mar2014
"10260342","LGR","25","1",3,2014,10mar2014
"10260299","LGR","24","1",3,2014,10mar2014
"10260300","LGR","21","1",3,2014,10mar2014
"10260281","LGR","15","1",3,2014,10mar2014
"10260312","LGR","23","1",3,2014,10mar2014
"10260291","LGR","12","1",3,2014,11mar2014
"10260297","LGR","38","1",3,2014,11mar2014
"10260267","LGR","15","1",3,2014,11mar2014
"10260303","LGR","10","1",3,2014,11mar2014
"10260289","LGR","21","1",3,2014,11mar2014
"10260282","LGR","33","1",3,2014,11mar2014
"10260295","LGR","16","1",3,2014,11mar2014
"10260268","LGR","20","1",3,2014,11mar2014
"10260053","LGR","23","1",3,2014,11mar2014
"10260321","LGR","18","1",3,2014,11mar2014
"10260292","LGR","28","1",3,2014,11mar2014
"10260278","LGR","29","1",3,2014,11mar2014
"10260298","LGR","18","1",3,2014,11mar2014
"10260322","LGR","27","1",3,2014,11mar2014
"10260279","LGR","14","1",3,2014,11mar2014
"10260340","LGR","21","1",3,2014,11mar2014
"10260315","LGR","13","1",3,2014,11mar2014
"10260296","LGR","13","1",3,2014,11mar2014
"10260317","LGR","38","1",3,2014,12mar2014
"10260111","LGR","15","1",3,2014,12mar2014
"10260271","LGR","22","1",3,2014,12mar2014
"10260314","LGR","24","1",3,2014,12mar2014
"10260110","LGR","15","1",3,2014,12mar2014
"10260307","LGR","21","1",3,2014,12mar2014
"10260293","LGR","20","1",3,2014,12mar2014
"10260290","LGR","23","1",3,2014,12mar2014
