id,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country
,27,Busia,5,2015,1
,52,Busia,9,2014,1
,41,Busia,5,2015,1
,29,Busia,5,2015,1
,29,Busia,4,2015,1
,25,Busia,9,2014,1
,30,Busia,4,2015,1
,26,Busia,4,2015,1
,35,Busia,4,2015,1
,39,Busia,9,2014,1
,32,Busia,9,2014,1
,34,Busia,5,2015,1
,53,Busia,4,2015,1
,29,Busia,5,2015,1
,47,Busia,5,2015,1
,32,Busia,5,2015,1
,38,Busia,9,2014,1
,35,Busia,5,2015,1
,39,Busia,9,2014,1
,41,Busia,9,2014,1
,27,Busia,5,2015,1
,31,Busia,4,2015,1
,44,Busia,9,2014,1
,39,Busia,4,2015,1
,29,Busia,9,2014,1
,35,Busia,9,2014,1
,27,Busia,5,2015,1
,35,Busia,6,2015,1
,36,Busia,9,2014,1
,49,Busia,5,2015,1
,28,Busia,5,2015,1
,70,Busia,5,2015,1
,59,Busia,5,2015,1
,42,Busia,4,2015,1
,42,Busia,5,2015,1
,20,Busia,4,2015,1
,33,Busia,5,2015,1
,51,Busia,4,2015,1
,25,Busia,4,2015,1
,42,Busia,4,2015,1
,40,Busia,4,2015,1
,43,Busia,4,2015,1
,27,Busia,9,2014,1
,46,Busia,5,2015,1
,24,Busia,5,2015,1
,40,Busia,9,2014,1
,24,Busia,9,2014,1
,71,Busia,9,2014,1
,32,Busia,4,2015,1
,38,Busia,5,2015,1
,46,Busia,9,2014,1
,32,Busia,9,2014,1
,35,Busia,9,2014,1
,43,Busia,5,2015,1
,27,Busia,4,2015,1
,37,Busia,9,2014,1
,34,Busia,5,2015,1
,30,Busia,9,2014,1
,25,Busia,5,2015,1
,31,Busia,9,2014,1
,66,Busia,4,2015,1
,25,Busia,9,2014,1
,43,Busia,4,2015,1
,73,Busia,5,2015,1
,31,Busia,6,2015,1
,26,Busia,9,2014,1
,49,Busia,9,2014,1
,56,Busia,5,2015,1
,35,Busia,9,2014,1
,80,Busia,9,2014,1
,26,Busia,5,2015,1
,29,Busia,4,2015,1
,38,Busia,9,2014,1
,21,Busia,9,2014,1
,25,Busia,5,2015,1
,55,Busia,5,2015,1
,41,Busia,9,2014,1
,31,Busia,9,2014,1
,31,Busia,9,2014,1
,30,Busia,5,2015,1
,29,Busia,5,2015,1
,21,Busia,9,2014,1
,63,Busia,5,2015,1
,39,Busia,5,2015,1
,82,Busia,9,2014,1
,67,Busia,9,2014,1
,51,Busia,9,2014,1
,57,Busia,5,2015,1
,34,Busia,4,2015,1
,67,Busia,9,2014,1
,25,Busia,4,2015,1
,60,Busia,9,2014,1
,63,Busia,5,2015,1
,46,Busia,9,2014,1
,71,Busia,5,2015,1
,41,Busia,4,2015,1
,30,Busia,9,2014,1
,40,Busia,9,2014,1
,26,Busia,9,2014,1
,34,Busia,5,2015,1
,51,Busia,9,2014,1
,41,Busia,9,2014,1
,23,Busia,9,2014,1
,39,Busia,9,2014,1
,31,Busia,4,2015,1
,30,Busia,5,2015,1
,28,Busia,9,2014,1
,49,Busia,4,2015,1
,32,Busia,9,2014,1
,31,Busia,4,2015,1
,27,Busia,4,2015,1
,49,Busia,4,2015,1
,74,Busia,5,2015,1
,28,Busia,4,2015,1
,31,Busia,4,2015,1
,33,Busia,4,2015,1
,25,Busia,9,2014,1
,34,Busia,9,2014,1
,26,Busia,9,2014,1
,20,Busia,5,2015,1
,24,Busia,9,2014,1
,20,Busia,9,2014,1
,45,Busia,5,2015,1
,37,Busia,4,2015,1
,32,Busia,4,2015,1
,42,Busia,9,2014,1
,46,Busia,5,2015,1
,37,Busia,5,2015,1
,32,Busia,4,2015,1
,22,Busia,5,2015,1
,46,Busia,9,2014,1
,32,Busia,4,2015,1
,49,Busia,6,2015,1
,32,Busia,9,2014,1
,33,Busia,5,2015,1
,24,Busia,4,2015,1
,28,Busia,9,2014,1
,33,Busia,4,2015,1
,39,Busia,4,2015,1
,34,Busia,5,2015,1
,31,Busia,9,2014,1
,40,Busia,9,2014,1
,56,Busia,5,2015,1
,24,Busia,4,2015,1
,80,Busia,5,2015,1
,31,Busia,9,2014,1
,37,Busia,5,2015,1
,42,Busia,9,2014,1
,24,Busia,9,2014,1
,45,Busia,5,2015,1
,40,Busia,4,2015,1
,48,Busia,5,2015,1
,40,Busia,5,2015,1
,25,Busia,5,2015,1
,32,Busia,9,2014,1
,36,Busia,5,2015,1
,27,Busia,4,2015,1
,24,Busia,5,2015,1
,45,Busia,9,2014,1
,37,Busia,9,2014,1
,31,Busia,9,2014,1
,46,Busia,4,2015,1
,50,Busia,4,2015,1
,34,Busia,4,2015,1
,32,Busia,4,2015,1
,41,Busia,4,2015,1
,31,Busia,9,2014,1
,25,Busia,4,2015,1
,26,Busia,9,2014,1
,56,Busia,9,2014,1
,41,Busia,9,2014,1
,30,Busia,5,2015,1
,44,Busia,9,2014,1
,45,Busia,4,2015,1
,41,Busia,4,2015,1
,43,Busia,9,2014,1
,66,Busia,4,2015,1
,24,Busia,5,2015,1
,56,Busia,9,2014,1
,49,Busia,9,2014,1
,51,Busia,9,2014,1
,40,Busia,4,2015,1
,40,Busia,9,2014,1
,24,Busia,9,2014,1
,30,Busia,4,2015,1
,33,Busia,5,2015,1
,33,Busia,9,2014,1
,35,Busia,5,2015,1
,45,Busia,4,2015,1
,35,Busia,9,2014,1
,45,Busia,4,2015,1
,23,Busia,4,2015,1
,40,Busia,5,2015,1
,23,Busia,4,2015,1
,39,Busia,5,2015,1
,50,Busia,9,2014,1
,40,Busia,5,2015,1
,49,Busia,4,2015,1
,30,Busia,5,2015,1
,83,Busia,4,2015,1
,43,Busia,5,2015,1
,24,Busia,5,2015,1
,31,Busia,5,2015,1
,41,Busia,9,2014,1
,40,Busia,5,2015,1
,35,Busia,5,2015,1
,31,Busia,9,2014,1
,50,Busia,5,2015,1
,30,Busia,5,2015,1
,48,Busia,4,2015,1
,34,Busia,4,2015,1
,50,Busia,4,2015,1
,53,Busia,5,2015,1
,50,Busia,5,2015,1
,45,Busia,9,2014,1
,38,Busia,9,2014,1
,38,Busia,5,2015,1
,52,Busia,5,2015,1
,30,Busia,4,2015,1
,31,Busia,9,2014,1
,34,Busia,5,2015,1
,31,Busia,5,2015,1
,47,Busia,4,2015,1
,35,Busia,5,2015,1
,40,Busia,4,2015,1
,32,Busia,5,2015,1
,53,Busia,4,2015,1
,34,Busia,5,2015,1
,33,Busia,9,2014,1
,62,Busia,9,2014,1
,56,Busia,4,2015,1
,52,Busia,5,2015,1
,61,Busia,5,2015,1
,65,Busia,9,2014,1
,31,Busia,9,2014,1
,33,Busia,4,2015,1
,24,Busia,4,2015,1
,24,Busia,7,2015,1
,57,Busia,9,2014,1
,30,Busia,5,2015,1
,62,Busia,4,2015,1
,30,Busia,9,2014,1
,35,Busia,9,2014,1
,45,Busia,5,2015,1
,31,Busia,9,2014,1
,39,Busia,9,2014,1
,53,Busia,9,2014,1
,39,Busia,9,2014,1
,30,Busia,9,2014,1
,27,Busia,4,2015,1
,29,Busia,9,2014,1
,41,Busia,4,2015,1
,28,Busia,9,2014,1
,42,Busia,5,2015,1
,29,Busia,5,2015,1
,98,Busia,4,2015,1
,28,Busia,9,2014,1
,32,Busia,9,2014,1
,30,Busia,4,2015,1
,33,Busia,4,2015,1
,32,Busia,4,2015,1
,36,Busia,9,2014,1
,30,Busia,5,2015,1
,26,Busia,5,2015,1
,33,Busia,9,2014,1
,26,Busia,5,2015,1
,53,Busia,9,2014,1
,22,Busia,9,2014,1
,42,Busia,9,2014,1
,35,Busia,5,2015,1
,34,Busia,9,2014,1
,64,Busia,9,2014,1
,65,Busia,5,2015,1
,39,Busia,5,2015,1
,34,Busia,4,2015,1
,53,Busia,5,2015,1
,27,Busia,4,2015,1
,39,Busia,9,2014,1
,43,Busia,9,2014,1
,29,Busia,9,2014,1
,44,Busia,9,2014,1
,44,Busia,9,2014,1
,45,Busia,9,2014,1
,28,Busia,9,2014,1
,26,Busia,4,2015,1
,52,Busia,9,2014,1
,56,Busia,9,2014,1
,25,Busia,4,2015,1
,20,Busia,4,2015,1
,49,Busia,9,2014,1
,32,Busia,4,2015,1
,29,Busia,4,2015,1
,52,Busia,9,2014,1
,56,Busia,4,2015,1
,33,Busia,4,2015,1
,52,Busia,9,2014,1
,41,Busia,9,2014,1
,33,Busia,4,2015,1
,36,Busia,4,2015,1
,39,Busia,4,2015,1
,42,Busia,5,2015,1
,29,Busia,4,2015,1
,22,Busia,9,2014,1
,74,Busia,9,2014,1
,36,Busia,9,2014,1
,53,Busia,5,2015,1
,44,Busia,5,2015,1
,34,Busia,9,2014,1
,40,Busia,4,2015,1
,37,Busia,4,2015,1
,42,Busia,4,2015,1
,26,Busia,5,2015,1
,68,Busia,5,2015,1
,24,Busia,5,2015,1
,48,Busia,9,2014,1
,46,Busia,4,2015,1
,25,Busia,5,2015,1
,40,Busia,9,2014,1
,25,Busia,9,2014,1
,49,Busia,9,2014,1
,40,Busia,4,2015,1
,58,Busia,5,2015,1
,45,Busia,5,2015,1
,49,Busia,4,2015,1
,52,Busia,9,2014,1
,27,Busia,5,2015,1
,27,Busia,9,2014,1
,29,Busia,4,2015,1
,50,Busia,5,2015,1
,30,Busia,9,2014,1
,37,Busia,4,2015,1
,40,Busia,4,2015,1
,61,Busia,4,2015,1
,34,Busia,4,2015,1
,25,Busia,4,2015,1
,40,Busia,5,2015,1
,34,Busia,9,2014,1
,44,Busia,5,2015,1
,47,Busia,9,2014,1
,30,Busia,5,2015,1
,56,Busia,4,2015,1
,31,Busia,9,2014,1
,38,Busia,5,2015,1
,25,Busia,9,2014,1
,35,Busia,5,2015,1
,26,Busia,5,2015,1
,41,Busia,9,2014,1
,39,Busia,9,2014,1
,31,Busia,5,2015,1
,41,Busia,5,2015,1
,49,Busia,4,2015,1
,44,Busia,9,2014,1
,47,Busia,9,2014,1
,49,Busia,4,2015,1
,37,Busia,4,2015,1
,41,Busia,9,2014,1
,29,Busia,9,2014,1
,17,Busia,5,2015,1
,31,Busia,9,2014,1
,42,Busia,5,2015,1
,42,Busia,4,2015,1
,21,Busia,5,2015,1
,67,Busia,5,2015,1
,25,Busia,9,2014,1
,38,Busia,5,2015,1
,27,Busia,9,2014,1
,83,Busia,4,2015,1
,34,Busia,9,2014,1
,31,Busia,9,2014,1
,35,Busia,5,2015,1
,28,Busia,4,2015,1
,32,Busia,4,2015,1
,46,Busia,5,2015,1
,31,Busia,4,2015,1
,50,Busia,5,2015,1
,37,Busia,9,2014,1
,35,Busia,5,2015,1
,32,Busia,9,2014,1
,36,Busia,9,2014,1
,38,Busia,5,2015,1
,27,Busia,9,2014,1
,78,Busia,9,2014,1
,34,Busia,4,2015,1
,32,Busia,5,2015,1
,49,Busia,9,2014,1
,36,Busia,5,2015,1
,38,Busia,4,2015,1
,33,Busia,9,2014,1
,44,Busia,5,2015,1
,57,Busia,9,2014,1
,43,Busia,9,2014,1
,21,Busia,9,2014,1
,49,Busia,5,2015,1
,16,Busia,4,2015,1
,29,Busia,4,2015,1
,32,Busia,5,2015,1
,76,Busia,5,2015,1
,56,Busia,9,2014,1
,35,Busia,5,2015,1
,16,Busia,4,2015,1
,34,Busia,9,2014,1
,20,Busia,4,2015,1
,22,Busia,4,2015,1
,22,Busia,5,2015,1
,30,Busia,9,2014,1
,21,Busia,4,2015,1
,31,Busia,4,2015,1
,25,Busia,4,2015,1
,63,Busia,9,2014,1
,43,Busia,5,2015,1
,34,Busia,9,2014,1
,27,Busia,6,2015,1
,41,Busia,5,2015,1
,42,Busia,9,2014,1
,50,Busia,9,2014,1
,35,Busia,9,2014,1
,28,Busia,9,2014,1
,73,Busia,9,2014,1
,41,Busia,4,2015,1
,51,Busia,5,2015,1
,35,Busia,4,2015,1
,30,Busia,5,2015,1
,23,Busia,9,2014,1
,29,Busia,9,2014,1
,25,Busia,5,2015,1
,39,Busia,4,2015,1
,27,Busia,9,2014,1
,38,Busia,9,2014,1
,38,Busia,9,2014,1
,40,Busia,9,2014,1
,41,Busia,4,2015,1
,45,Busia,9,2014,1
,20,Busia,5,2015,1
,41,Busia,5,2015,1
,50,Busia,9,2014,1
,27,Busia,5,2015,1
,40,Busia,9,2014,1
,53,Busia,5,2015,1
,40,Busia,5,2015,1
,43,Busia,9,2014,1
,27,Busia,5,2015,1
,36,Busia,4,2015,1
,35,Busia,4,2015,1
,40,Busia,5,2015,1
,37,Busia,5,2015,1
,38,Busia,5,2015,1
,36,Busia,9,2014,1
,47,Busia,5,2015,1
,49,Busia,4,2015,1
,28,Busia,5,2015,1
,47,Busia,5,2015,1
,30,Busia,5,2015,1
,42,Busia,5,2015,1
,46,Busia,4,2015,1
,58,Busia,4,2015,1
,41,Busia,5,2015,1
,56,Busia,9,2014,1
,42,Busia,4,2015,1
,34,Busia,9,2014,1
,30,Busia,5,2015,1
,52,Busia,4,2015,1
,48,Busia,5,2015,1
,76,Busia,9,2014,1
,38,Busia,4,2015,1
,22,Busia,9,2014,1
,17,Busia,5,2015,1
,47,Busia,4,2015,1
,52,Busia,9,2014,1
,16,Busia,4,2015,1
,32,Busia,5,2015,1
,37,Busia,5,2015,1
,29,Busia,5,2015,1
,21,Busia,9,2014,1
,35,Busia,5,2015,1
,34,Busia,9,2014,1
,46,Kakamega,10,2014,1
,42,Kakamega,10,2014,1
,45,Kakamega,10,2014,1
,58,Kakamega,10,2014,1
,40,Kakamega,10,2014,1
,80,Kakamega,10,2014,1
,55,Kakamega,10,2014,1
,39,Kakamega,10,2014,1
,82,Kakamega,10,2014,1
,54,Kakamega,10,2014,1
,41,Kakamega,10,2014,1
,38,Kakamega,10,2014,1
,52,Kakamega,10,2014,1
,82,Kakamega,10,2014,1
,35,Kakamega,10,2014,1
,49,Kakamega,10,2014,1
,40,Kakamega,10,2014,1
,36,Kakamega,10,2014,1
,44,Kakamega,10,2014,1
,84,Kakamega,10,2014,1
,27,Kakamega,10,2014,1
,35,Kakamega,10,2014,1
,32,Kakamega,10,2014,1
,21,Kakamega,10,2014,1
,57,Kakamega,10,2014,1
,44,Kakamega,10,2014,1
,49,Kakamega,10,2014,1
,37,Kakamega,10,2014,1
,35,Kakamega,10,2014,1
,53,Kakamega,10,2014,1
,35,Kakamega,10,2014,1
,44,Kakamega,10,2014,1
,43,Kakamega,10,2014,1
,55,Kakamega,10,2014,1
,36,Kakamega,10,2014,1
,28,Kakamega,10,2014,1
,51,Kakamega,10,2014,1
,17,Kakamega,10,2014,1
,42,Kakamega,10,2014,1
,16,Kakamega,10,2014,1
,20,Kakamega,10,2014,1
,32,Kakamega,10,2014,1
,40,Kakamega,10,2014,1
,41,Kakamega,10,2014,1
,38,Kakamega,10,2014,1
,32,Kakamega,10,2014,1
,43,Kakamega,10,2014,1
,41,Kakamega,10,2014,1
,39,Kakamega,10,2014,1
,38,Kakamega,10,2014,1
,155,Kakamega,10,2014,1
,42,Kakamega,10,2014,1
,43,Kakamega,10,2014,1
,57,Kakamega,10,2014,1
,52,Kakamega,10,2014,1
,39,Kakamega,10,2014,1
,35,Kakamega,10,2014,1
,36,Kakamega,10,2014,1
,51,Kakamega,10,2014,1
,82,Kakamega,10,2014,1
,36,Kakamega,10,2014,1
,32,Kakamega,10,2014,1
,45,Kakamega,10,2014,1
,31,Kakamega,10,2014,1
,41,Kakamega,10,2014,1
,43,Kakamega,10,2014,1
,31,Kakamega,10,2014,1
,56,Kakamega,10,2014,1
,60,Kakamega,10,2014,1
,34,Kakamega,10,2014,1
,36,Kakamega,10,2014,1
,37,Kakamega,10,2014,1
,37,Kakamega,10,2014,1
,35,Kakamega,10,2014,1
,56,Kakamega,10,2014,1
,54,Kakamega,10,2014,1
,61,Kakamega,10,2014,1
,29,Kakamega,10,2014,1
,54,Kakamega,10,2014,1
,34,Kakamega,10,2014,1
,54,Kakamega,10,2014,1
,60,Kakamega,10,2014,1
,45,Kakamega,10,2014,1
,38,Kakamega,10,2014,1
,42,Kakamega,10,2014,1
,56,Kakamega,10,2014,1
,48,Kakamega,10,2014,1
,32,Kakamega,10,2014,1
,77,Kakamega,10,2014,1
,47,Kakamega,10,2014,1
,43,Kakamega,10,2014,1
,38,Kakamega,10,2014,1
,32,Kakamega,10,2014,1
,43,Kakamega,10,2014,1
,31,Kakamega,10,2014,1
,34,Kakamega,10,2014,1
,36,Kakamega,10,2014,1
,40,Kakamega,10,2014,1
,50,Kakamega,10,2014,1
,41,Kakamega,10,2014,1
,50,Kakamega,10,2014,1
,33,Kakamega,10,2014,1
,44,Kakamega,10,2014,1
,49,Kakamega,10,2014,1
,84,Kakamega,10,2014,1
,30,Kakamega,10,2014,1
,28,Kakamega,10,2014,1
,62,Kakamega,10,2014,1
,45,Kakamega,10,2014,1
,42,Kakamega,10,2014,1
,34,Kakamega,10,2014,1
,64,Kakamega,10,2014,1
,35,Kakamega,10,2014,1
,54,Kakamega,10,2014,1
,38,Kakamega,10,2014,1
,42,Kakamega,10,2014,1
,36,Kakamega,10,2014,1
,48,Kakamega,10,2014,1
,40,Kakamega,10,2014,1
,52,Kakamega,10,2014,1
,31,Kakamega,10,2014,1
,48,Kakamega,10,2014,1
,41,Kakamega,10,2014,1
,54,Kakamega,10,2014,1
,42,Kakamega,10,2014,1
,57,Kakamega,10,2014,1
,42,Kakamega,10,2014,1
,32,Kakamega,10,2014,1
,46,Kakamega,10,2014,1
,51,Kakamega,10,2014,1
,40,Kakamega,10,2014,1
,59,Kakamega,10,2014,1
,40,Yala,9,2014,1
,41,Yala,9,2014,1
,35,Yala,10,2014,1
,61,Yala,10,2014,1
,39,Yala,9,2014,1
,30,Yala,10,2014,1
,51,Yala,10,2014,1
,41,Yala,9,2014,1
,37,Yala,9,2014,1
,49,Yala,10,2014,1
,40,Yala,10,2014,1
,35,Yala,9,2014,1
,52,Yala,9,2014,1
,32,Yala,9,2014,1
,31,Yala,10,2014,1
,45,Yala,9,2014,1
,58,Yala,10,2014,1
,52,Yala,10,2014,1
,51,Yala,9,2014,1
,35,Yala,10,2014,1
,35,Yala,10,2014,1
,26,Yala,10,2014,1
,67,Yala,10,2014,1
,47,Yala,10,2014,1
,56,Yala,10,2014,1
,30,Yala,9,2014,1
,65,Yala,9,2014,1
,42,Yala,10,2014,1
,45,Yala,10,2014,1
,50,Yala,10,2014,1
,50,Yala,9,2014,1
,37,Yala,10,2014,1
,70,Yala,10,2014,1
,50,Yala,10,2014,1
,42,Yala,9,2014,1
,46,Yala,10,2014,1
,58,Yala,9,2014,1
,55,Yala,9,2014,1
,31,Yala,10,2014,1
,43,Yala,9,2014,1
,55,Yala,9,2014,1
,55,Yala,10,2014,1
,53,Yala,9,2014,1
,36,Yala,9,2014,1
,44,Yala,9,2014,1
,50,Yala,9,2014,1
,43,Yala,10,2014,1
,44,Yala,9,2014,1
,50,Yala,9,2014,1
,52,Yala,10,2014,1
,40,Yala,10,2014,1
,32,Yala,10,2014,1
,44,Yala,9,2014,1
,40,Yala,9,2014,1
,40,Yala,10,2014,1
,50,Yala,10,2014,1
,49,Yala,9,2014,1
,37,Yala,10,2014,1
,30,Yala,10,2014,1
,50,Yala,10,2014,1
,37,Yala,10,2014,1
,39,Yala,10,2014,1
,22,Yala,10,2014,1
,28,Yala,10,2014,1
,52,Yala,10,2014,1
,51,Yala,9,2014,1
,36,Yala,10,2014,1
,41,Yala,10,2014,1
,42,Yala,9,2014,1
,32,Yala,9,2014,1
,52,Yala,10,2014,1
,53,Yala,10,2014,1
,45,Yala,10,2014,1
,35,Yala,10,2014,1
,46,Yala,10,2014,1
,39,Yala,10,2014,1
,41,Yala,9,2014,1
,32,Yala,10,2014,1
,32,Yala,9,2014,1
,57,Yala,10,2014,1
,38,Yala,10,2014,1
,43,Yala,9,2014,1
,49,Yala,10,2014,1
,41,Yala,10,2014,1
,55,Yala,10,2014,1
,42,Yala,10,2014,1
,61,Yala,10,2014,1
,58,Yala,9,2014,1
,44,Yala,10,2014,1
,59,Yala,10,2014,1
,45,Yala,9,2014,1
,25,Yala,10,2014,1
,43,Yala,9,2014,1
,64,Yala,9,2014,1
,56,Yala,9,2014,1
,51,Yala,10,2014,1
,37,Yala,10,2014,1
,24,Yala,10,2014,1
,46,Yala,10,2014,1
,40,Yala,10,2014,1
,37,Yala,9,2014,1
,32,Yala,9,2014,1
,40,Yala,10,2014,1
,41,Yala,10,2014,1
,46,Yala,10,2014,1
,37,Yala,9,2014,1
,39,Yala,9,2014,1
,42,Yala,9,2014,1
,37,Yala,10,2014,1
,41,Yala,9,2014,1
,40,Yala,9,2014,1
,40,Yala,10,2014,1
,41,Yala,10,2014,1
,35,Yala,10,2014,1
,43,Yala,10,2014,1
,45,Yala,9,2014,1
,43,Yala,10,2014,1
,57,Yala,10,2014,1
,46,Yala,9,2014,1
,41,Yala,10,2014,1
,43,Yala,10,2014,1
,52,Yala,9,2014,1
,48,Yala,10,2014,1
,60,Yala,10,2014,1
,41,Yala,10,2014,1
,57,Yala,9,2014,1
,50,Yala,9,2014,1
,75,Yala,10,2014,1
,51,Yala,9,2014,1
,56,Yala,10,2014,1
,36,Yala,10,2014,1
,56,Yala,10,2014,1
,40,Yala,10,2014,1
,45,Yala,9,2014,1
,37,Yala,10,2014,1
,56,Yala,10,2014,1
,40,Yala,10,2014,1
,38,Yala,10,2014,1
,43,Yala,10,2014,1
,37,Yala,10,2014,1
,74,Yala,10,2014,1
,33,Yala,9,2014,1
,40,Yala,10,2014,1
,53,Yala,10,2014,1
,49,Yala,9,2014,1
,62,Yala,10,2014,1
,40,Yala,10,2014,1
,33,Yala,9,2014,1
,67,Yala,9,2014,1
,49,Yala,9,2014,1
,48,Yala,9,2014,1
,69,Yala,10,2014,1
,35,Yala,10,2014,1
,37,Yala,9,2014,1
,41,Yala,10,2014,1
,49,Yala,9,2014,1
,27,Yala,9,2014,1
,42,Yala,9,2014,1
,39,Yala,9,2014,1
,43,Yala,10,2014,1
,46,Yala,10,2014,1
,42,Yala,10,2014,1
,53,Yala,9,2014,1
,45,Yala,9,2014,1
,48,Yala,9,2014,1
,47,Yala,10,2014,1
,52,Yala,9,2014,1
,52,Yala,9,2014,1
,35,Yala,10,2014,1
,41,Yala,10,2014,1
,105,Yala,10,2014,1
,45,Yala,10,2014,1
,43,Yala,10,2014,1
,31,Yala,10,2014,1
,49,Yala,9,2014,1
,52,Yala,10,2014,1
,40,Yala,10,2014,1
,35,Yala,9,2014,1
,40,Yala,10,2014,1
,41,Yala,9,2014,1
,34,Yala,10,2014,1
,51,Yala,10,2014,1
,40,Yala,10,2014,1
,36,Yala,10,2014,1
,32,Yala,10,2014,1
,45,Yala,9,2014,1
,37,Yala,9,2014,1
,62,Yala,10,2014,1
,37,Yala,10,2014,1
,74,Yala,9,2014,1
,37,Yala,9,2014,1
,36,Yala,10,2014,1
,51,Yala,10,2014,1
,55,Yala,10,2014,1
,39,Yala,10,2014,1
,52,Yala,9,2014,1
,38,Yala,10,2014,1
,43,Yala,9,2014,1
,41,Yala,9,2014,1
,23,Yala,10,2014,1
,53,Yala,9,2014,1
,55,Yala,10,2014,1
,31,Yala,9,2014,1
,43,Yala,9,2014,1
,48,Yala,10,2014,1
,40,Yala,9,2014,1
,34,Yala,9,2014,1
,38,Yala,10,2014,1
,42,Yala,10,2014,1
,50,Yala,10,2014,1
,42,Yala,10,2014,1
,44,Yala,9,2014,1
,31,Yala,9,2014,1
,49,Yala,9,2014,1
,49,Yala,10,2014,1
,44,Yala,9,2014,1
,43,Yala,10,2014,1
,168,Yala,10,2014,1
,40,Yala,9,2014,1
,30,Yala,10,2014,1
,43,Yala,10,2014,1
,43,Yala,10,2014,1
,68,Yala,10,2014,1
,42,Yala,10,2014,1
,40,Yala,10,2014,1
,52,Yala,9,2014,1
,50,Yala,10,2014,1
,54,Yala,9,2014,1
,34,Yala,9,2014,1
,47,Yala,10,2014,1
,42,Yala,10,2014,1
,49,Yala,10,2014,1
,47,Yala,10,2014,1
,46,Yala,10,2014,1
,60,Yala,9,2014,1
,60,Yala,9,2014,1
,46,Yala,10,2014,1
,46,Yala,9,2014,1
,68,Yala,10,2014,1
,53,Yala,10,2014,1
,31,Yala,9,2014,1
,37,Yala,9,2014,1
,33,Yala,10,2014,1
,65,Yala,9,2014,1
,46,Yala,10,2014,1
,38,Yala,10,2014,1
,31,Yala,9,2014,1
,55,Yala,10,2014,1
,45,Yala,10,2014,1
,55,Kilifi,3,2014,1
,63,Kilifi,3,2014,1
,63,Kilifi,3,2014,1
,60,Kilifi,3,2014,1
,53,Kilifi,4,2014,1
,74,Kilifi,3,2014,1
,45,Kilifi,4,2014,1
,75,Kilifi,3,2014,1
,78,Kilifi,3,2014,1
,50,Kilifi,4,2014,1
,78,Kilifi,3,2014,1
,45,Kilifi,3,2014,1
,76,Kilifi,3,2014,1
,116,Kilifi,3,2014,1
,75,Kilifi,3,2014,1
,52,Kilifi,4,2014,1
,68,Kilifi,3,2014,1
,42,Kilifi,3,2014,1
,60,Kilifi,3,2014,1
,61,Kilifi,3,2014,1
,52,Kilifi,3,2014,1
,117,Kilifi,3,2014,1
,75,Kilifi,3,2014,1
,80,Kilifi,3,2014,1
,84,Kilifi,3,2014,1
,74,Kilifi,3,2014,1
,52,Kilifi,3,2014,1
,53,Kilifi,3,2014,1
,60,Kilifi,3,2014,1
,42,Kilifi,3,2014,1
,47,Kilifi,4,2014,1
,24,Kilifi,3,2014,1
,24,Kilifi,3,2014,1
,62,Kilifi,3,2014,1
,40,Kilifi,3,2014,1
,85,Kilifi,3,2014,1
,47,Kilifi,4,2014,1
,82,Kilifi,3,2014,1
,28,Kuria,9,2014,1
,36,Kuria,10,2014,1
,31,Kuria,10,2014,1
,38,Kuria,10,2014,1
,32,Kuria,9,2014,1
,24,Kuria,10,2014,1
,35,Kuria,10,2014,1
,36,Kuria,10,2014,1
,56,Kuria,9,2014,1
,38,Kuria,10,2014,1
,39,Kuria,10,2014,1
,29,Kuria,10,2014,1
,31,Kuria,9,2014,1
,25,Kuria,10,2014,1
,22,Kuria,9,2014,1
,43,Kuria,10,2014,1
,20,Kuria,10,2014,1
,31,Kuria,9,2014,1
,33,Kuria,9,2014,1
,47,Kuria,10,2014,1
,36,Kuria,10,2014,1
,21,Kuria,10,2014,1
,33,Kuria,10,2014,1
,24,Kuria,10,2014,1
,20,Kuria,10,2014,1
,47,Kuria,10,2014,1
,23,Kuria,10,2014,1
,20,Kuria,10,2014,1
,39,Kuria,9,2014,1
,45,Kuria,10,2014,1
,28,Kuria,9,2014,1
,31,Kuria,10,2014,1
,25,Kuria,9,2014,1
,31,Kuria,10,2014,1
,21,Kuria,9,2014,1
,31,Kuria,10,2014,1
,24,Kuria,9,2014,1
,61,Kuria,10,2014,1
,30,Kuria,10,2014,1
,27,Kuria,10,2014,1
,54,Kuria,10,2014,1
,24,Kuria,10,2014,1
,38,Kuria,10,2014,1
,31,Kuria,10,2014,1
,20,Kuria,10,2014,1
,29,Kuria,10,2014,1
,40,Kuria,10,2014,1
,26,Kuria,9,2014,1
,26,Kuria,9,2014,1
,26,Kuria,10,2014,1
,26,Kuria,10,2014,1
,37,Kuria,10,2014,1
,42,Kuria,10,2014,1
,27,Kuria,9,2014,1
,30,Kuria,10,2014,1
,32,Kuria,10,2014,1
,19,Kuria,9,2014,1
,53,Kuria,10,2014,1
,32,Kuria,10,2014,1
,56,Kuria,10,2014,1
,25,Kuria,10,2014,1
,49,Kuria,10,2014,1
,27,Kuria,10,2014,1
,40,Kuria,9,2014,1
,30,Kuria,10,2014,1
,44,Kuria,10,2014,1
,18,Kuria,9,2014,1
,28,Kuria,10,2014,1
,32,Kuria,10,2014,1
,29,Kuria,9,2014,1
,33,Kuria,9,2014,1
,44,Kuria,9,2014,1
,20,Kuria,10,2014,1
,16,Kuria,10,2014,1
