id,cem301_attendees_total,cem011_prgrm,month,year,cem009_country,cem005_today
,23,Siaya,10,2013,1,11oct2013
,15,Siaya,10,2013,1,14oct2013
,20,Siaya,10,2013,1,30-Sep-13
,23,Siaya,10,2013,1,30-Sep-13
,16,Siaya,10,2013,1,02oct2013
,23,Siaya,10,2013,1,02oct2013
,24,Siaya,10,2013,1,02oct2013
,17,Siaya,10,2013,1,08oct2013
,21,Siaya,10,2013,1,02oct2013
,20,Siaya,10,2013,1,07oct2013
,29,Siaya,9,2013,1,25-Sep-13
,24,Siaya,10,2013,1,08oct2013
,44,Siaya,9,2013,1,20-Sep-13
,25,Siaya,9,2013,1,22-Sep-13
,21,Siaya,9,2013,1,21-Sep-13
,25,Siaya,9,2013,1,21-Sep-13
,28,Siaya,9,2013,1,22-Sep-13
,28,Siaya,9,2013,1,21-Sep-13
,19,Siaya,9,2013,1,21-Sep-13
,22,Siaya,9,2013,1,24-Sep-13
,19,Siaya,9,2013,1,23-Sep-13
,25,Siaya,9,2013,1,23-Sep-13
,27,Siaya,9,2013,1,23-Sep-13
,21,Siaya,9,2013,1,26-Sep-13
,16,Siaya,9,2013,1,25-Sep-13
,20,Siaya,9,2013,1,24-Sep-13
,22,Siaya,9,2013,1,24-Sep-13
,16,Siaya,9,2013,1,25-Sep-13
,25,Siaya,9,2013,1,24-Sep-13
,20,Siaya,9,2013,1,14oct2013
,22,Siaya,9,2013,1,24-Sep-13
,19,Siaya,9,2013,1,24-Sep-13
,30,Siaya,9,2013,1,24-Sep-13
,26,Siaya,9,2013,1,24-Sep-13
,17,Siaya,9,2013,1,24-Sep-13
,20,Siaya,9,2013,1,26-Sep-13
,15,Siaya,9,2013,1,25-Sep-13
,31,Siaya,9,2013,1,26-Sep-13
,15,Siaya,9,2013,1,25-Sep-13
,12,Siaya,9,2013,1,25-Sep-13
,17,Siaya,9,2013,1,25-Sep-13
,27,Siaya,9,2013,1,26-Sep-13
,16,Siaya,9,2013,1,26-Sep-13
,17,Siaya,9,2013,1,23-Sep-13
,17,Siaya,9,2013,1,24-Sep-13
,26,Siaya,9,2013,1,23-Sep-13
,25,Siaya,9,2013,1,23-Sep-13
,26,Siaya,9,2013,1,26-Sep-13
,24,Siaya,9,2013,1,26-Sep-13
,30,Siaya,9,2013,1,09oct2013
,14,Siaya,10,2013,1,07oct2013
,27,Siaya,10,2013,1,07oct2013
,12,Siaya,10,2013,1,07oct2013
,16,Siaya,10,2013,1,07oct2013
,17,Siaya,10,2013,1,08oct2013
,21,Siaya,10,2013,1,08oct2013
,15,Siaya,10,2013,1,09oct2013
,41,Siaya,10,2013,1,09oct2013
,49,Siaya,10,2013,1,09oct2013
,16,Siaya,10,2013,1,07oct2013
,16,Siaya,10,2013,1,09oct2013
,37,Siaya,10,2013,1,07oct2013
,32,Siaya,10,2013,1,08oct2013
,29,Siaya,10,2013,1,08oct2013
,15,Siaya,10,2013,1,08oct2013
,27,Siaya,10,2013,1,08oct2013
,23,Siaya,10,2013,1,04oct2013
,24,Siaya,10,2013,1,04oct2013
,14,Siaya,9,2013,1,27-Sep-13
,18,Siaya,9,2013,1,28-Sep-13
,13,Siaya,9,2013,1,01oct2013
,20,Siaya,10,2013,1,30-Sep-13
,18,Siaya,9,2013,1,28-Sep-13
,12,Siaya,9,2013,1,27-Sep-13
,15,Siaya,9,2013,1,01oct2013
,21,Siaya,9,2013,1,07oct2013
,14,Siaya,9,2013,1,28-Sep-13
,34,Siaya,10,2013,1,30-Sep-13
,22,Siaya,10,2013,1,28-Sep-13
,15,Siaya,10,2013,1,06oct2013
,27,Siaya,10,2013,1,28-Sep-13
,18,Siaya,10,2013,1,04oct2013
,12,Siaya,10,2013,1,03oct2013
,34,Siaya,10,2013,1,30-Sep-13
,20,Siaya,10,2013,1,03oct2013
,16,Siaya,9,2013,1,01oct2013
,17,Siaya,10,2013,1,30-Sep-13
,24,Siaya,10,2013,1,02oct2013
,21,Siaya,10,2013,1,12oct2013
,40,Siaya,10,2013,1,12oct2013
,21,Siaya,10,2013,1,12oct2013
,12,Siaya,10,2013,1,07oct2013
,11,Siaya,10,2013,1,04oct2013
,19,Siaya,10,2013,1,07oct2013
,26,Siaya,10,2013,1,07oct2013
,16,Siaya,10,2013,1,07oct2013
,18,Siaya,10,2013,1,07oct2013
,20,Siaya,10,2013,1,02oct2013
,16,Siaya,10,2013,1,02oct2013
,15,Siaya,10,2013,1,11oct2013
,18,Siaya,10,2013,1,08oct2013
,29,Siaya,10,2013,1,30-Sep-13
,14,Siaya,10,2013,1,03oct2013
,13,Siaya,10,2013,1,07oct2013
,25,Siaya,10,2013,1,02oct2013
,11,Siaya,10,2013,1,03oct2013
,17,Siaya,10,2013,1,03oct2013
,29,Siaya,10,2013,1,03oct2013
,11,Siaya,10,2013,1,04oct2013
,17,Siaya,10,2013,1,03oct2013
,24,Siaya,10,2013,1,10oct2013
,35,Siaya,9,2013,1,14-Sep-13
,21,Siaya,9,2013,1,14-Sep-13
,15,Siaya,9,2013,1,17-Sep-13
,20,Siaya,9,2013,1,16-Sep-13
,20,Siaya,9,2013,1,14-Sep-13
,19,Siaya,9,2013,1,16-Sep-13
,18,Siaya,9,2013,1,15-Sep-13
,15,Siaya,9,2013,1,16-Sep-13
,29,Siaya,9,2013,1,16-Sep-13
,25,Siaya,9,2013,1,17-Sep-13
,25,Siaya,9,2013,1,17-Sep-13
,21,Siaya,9,2013,1,16-Sep-13
,18,Siaya,9,2013,1,11oct2013
,15,Siaya,9,2013,1,11oct2013
,10,Siaya,10,2013,1,14-Sep-13
,21,Siaya,9,2013,1,12-Sep-13
,29,Siaya,9,2013,1,12-Sep-13
,56,Siaya,9,2013,1,14-Sep-13
,15,Siaya,9,2013,1,17-Sep-13
,30,Siaya,9,2013,1,17-Sep-13
,24,Siaya,9,2013,1,12-Sep-13
,20,Siaya,9,2013,1,17-Sep-13
,15,Siaya,9,2013,1,22-Sep-13
,10,Siaya,9,2013,1,12-Sep-13
,11,Siaya,9,2013,1,12-Sep-13
,46,Siaya,9,2013,1,14-Sep-13
,20,Siaya,9,2013,1,16-Sep-13
,15,Siaya,9,2013,1,14-Sep-13
,15,Siaya,9,2013,1,16-Sep-13
,26,Siaya,9,2013,1,12-Sep-13
,27,Siaya,9,2013,1,14-Sep-13
,22,Siaya,9,2013,1,17-Sep-13
,22,Siaya,9,2013,1,14-Sep-13
,15,Siaya,9,2013,1,09oct2013
,18,Siaya,9,2013,1,14-Sep-13
,21,Siaya,9,2013,1,18-Sep-13
,21,Siaya,9,2013,1,18-Sep-13
,20,Siaya,9,2013,1,18-Sep-13
,12,Siaya,9,2013,1,18-Sep-13
,20,Siaya,9,2013,1,20-Sep-13
,22,Siaya,9,2013,1,19-Sep-13
,14,Siaya,9,2013,1,20-Sep-13
,17,Siaya,9,2013,1,19-Sep-13
,16,Siaya,9,2013,1,19-Sep-13
,21,Siaya,9,2013,1,19-Sep-13
,37,Siaya,9,2013,1,21-Sep-13
,16,Siaya,9,2013,1,19-Sep-13
,16,Siaya,9,2013,1,19-Sep-13
,16,Siaya,9,2013,1,22-Sep-13
,17,Siaya,9,2013,1,19-Sep-13
,18,Siaya,9,2013,1,20-Sep-13
,18,Siaya,9,2013,1,20-Sep-13
,31,Siaya,9,2013,1,21-Sep-13
,29,Siaya,10,2013,1,12oct2013
,26,Siaya,9,2013,1,21-Sep-13
,35,Siaya,9,2013,1,21-Sep-13
,16,Siaya,9,2013,1,26-Sep-13
,14,Siaya,9,2013,1,16-Sep-13
,15,Siaya,10,2013,1,16-Sep-13
,30,Siaya,9,2013,1,16-Sep-13
,24,Siaya,9,2013,1,16-Sep-13
,20,Siaya,9,2013,1,16-Sep-13
,15,Siaya,9,2013,1,09oct2013
,15,Siaya,9,2013,1,16-Sep-13
,38,Siaya,9,2013,1,16-Sep-13
,27,Siaya,9,2013,1,17-Sep-13
,17,Siaya,9,2013,1,17-Sep-13
,32,Siaya,9,2013,1,17-Sep-13
,26,Siaya,9,2013,1,18-Sep-13
,16,Siaya,9,2013,1,18-Sep-13
,19,Siaya,9,2013,1,18-Sep-13
,19,Siaya,9,2013,1,17-Sep-13
,44,Siaya,9,2013,1,18-Sep-13
,35,Siaya,9,2013,1,18-Sep-13
,15,Siaya,10,2013,1,19-Sep-13
,20,Siaya,9,2013,1,18-Sep-13
,18,Siaya,9,2013,1,19-Sep-13
,17,Siaya,9,2013,1,20-Sep-13
,32,Siaya,9,2013,1,19-Sep-13
,32,Siaya,9,2013,1,19-Sep-13
,26,Siaya,9,2013,1,19-Sep-13
,15,Siaya,9,2013,1,19-Sep-13
,24,Siaya,10,2013,1,19-Sep-13
,20,Siaya,9,2013,1,20-Sep-13
,12,Siaya,9,2013,1,20-Sep-13
,9,Siaya,9,2013,1,17-Sep-13
,26,Siaya,9,2013,1,20-Sep-13
,18,Siaya,9,2013,1,20-Sep-13
,31,Siaya,9,2013,1,18-Sep-13
,42,Siaya,9,2013,1,16oct2013
,11,Siaya,9,2013,1,18-Sep-13
,12,Siaya,9,2013,1,11oct2013
,17,Siaya,9,2013,1,18-Sep-13
,17,Siaya,9,2013,1,19-Sep-13
,18,Siaya,10,2013,1,17-Sep-13
,10,Siaya,10,2013,1,10oct2013
,21,Siaya,10,2013,1,17-Sep-13
,17,Siaya,9,2013,1,19-Sep-13
,17,Siaya,9,2013,1,18-Sep-13
,19,Siaya,9,2013,1,18-Sep-13
,18,Siaya,9,2013,1,19-Sep-13
,17,Siaya,9,2013,1,19-Sep-13
,22,Siaya,9,2013,1,24-Sep-13
,15,Siaya,9,2013,1,19-Sep-13
,24,Siaya,9,2013,1,19-Sep-13
,21,Siaya,9,2013,1,11oct2013
,17,Siaya,9,2013,1,11oct2013
,16,Siaya,9,2013,1,08oct2013
,13,Siaya,10,2013,1,08oct2013
,22,Siaya,10,2013,1,10oct2013
,20,Siaya,10,2013,1,10oct2013
,27,Siaya,10,2013,1,09oct2013
,16,Siaya,12,2013,1,08oct2013
,23,Siaya,10,2013,1,08oct2013
,16,Siaya,10,2013,1,11oct2013
,14,Siaya,10,2013,1,09oct2013
,30,Siaya,10,2013,1,07dec2013
,24,Siaya,10,2013,1,20-Sep-13
,27,Siaya,9,2013,1,25-Sep-13
,25,Siaya,10,2013,1,23-Sep-13
,18,Siaya,10,2013,1,07dec2013
,23,Siaya,10,2013,1,27-Sep-13
,12,Siaya,10,2013,1,25-Sep-13
,22,Siaya,12,2013,1,25-Sep-13
,34,Siaya,9,2013,1,21-Sep-13
,30,Siaya,12,2013,1,21-Sep-13
,16,Siaya,9,2013,1,24-Sep-13
,23,Siaya,9,2013,1,19-Sep-13
,14,Siaya,9,2013,1,19-Sep-13
,9,Siaya,9,2013,1,27-Sep-13
,15,Siaya,9,2013,1,24-Sep-13
,26,Siaya,9,2013,1,25-Sep-13
,28,Siaya,9,2013,1,25-Sep-13
,17,Siaya,9,2013,1,27-Sep-13
,13,Siaya,9,2013,1,24-Sep-13
,40,Siaya,9,2013,1,20-Sep-13
,27,Siaya,9,2013,1,22-Sep-13
,44,Siaya,9,2013,1,19-Sep-13
,16,Siaya,9,2013,1,19-Sep-13
,18,Siaya,9,2013,1,21-Sep-13
,44,Siaya,9,2013,1,21-Sep-13
,27,Siaya,9,2013,1,25-Sep-13
,12,Siaya,9,2013,1,27-Sep-13
,22,Siaya,9,2013,1,26-Sep-13
,14,Siaya,9,2013,1,26-Sep-13
,23,Siaya,9,2013,1,27-Sep-13
,13,Siaya,9,2013,1,26-Sep-13
,16,Siaya,9,2013,1,25-Sep-13
,28,Siaya,9,2013,1,25-Sep-13
,14,Siaya,9,2013,1,25-Sep-13
,35,Siaya,9,2013,1,25-Sep-13
,18,Siaya,9,2013,1,25-Sep-13
,45,Siaya,9,2013,1,25-Sep-13
,18,Siaya,9,2013,1,23-Sep-13
,17,Siaya,9,2013,1,23-Sep-13
,23,Siaya,9,2013,1,23-Sep-13
,22,Siaya,9,2013,1,23-Sep-13
,26,Siaya,9,2013,1,26-Sep-13
,32,Siaya,9,2013,1,26-Sep-13
,28,Siaya,9,2013,1,26-Sep-13
,24,Siaya,9,2013,1,26-Sep-13
,45,Siaya,9,2013,1,26-Sep-13
,10,Siaya,9,2013,1,25-Sep-13
,13,Siaya,9,2013,1,25-Sep-13
,22,Siaya,9,2013,1,27-Sep-13
,22,Siaya,9,2013,1,28-Sep-13
,21,Siaya,9,2013,1,24-Sep-13
,25,Siaya,9,2013,1,26-Sep-13
,25,Siaya,9,2013,1,26-Sep-13
,136,Siaya,9,2013,1,21-Sep-13
,21,Siaya,9,2013,1,22-Sep-13
,22,Siaya,9,2013,1,24-Sep-13
,38,Siaya,9,2013,1,21-Sep-13
,23,Siaya,9,2013,1,24-Sep-13
,49,Siaya,9,2013,1,21-Sep-13
,19,Siaya,9,2013,1,24-Sep-13
,23,Siaya,9,2013,1,21-Sep-13
,24,Siaya,9,2013,1,24-Sep-13
,24,Siaya,9,2013,1,21-Sep-13
,29,Siaya,9,2013,1,25-Sep-13
,30,Siaya,9,2013,1,23-Sep-13
,19,Siaya,9,2013,1,23-Sep-13
,13,Siaya,9,2013,1,25-Sep-13
,16,Siaya,9,2013,1,25-Sep-13
,27,Siaya,9,2013,1,24-Sep-13
,25,Siaya,9,2013,1,24-Sep-13
,32,Siaya,9,2013,1,25-Sep-13
,20,Siaya,10,2013,1,11oct2013
,16,Siaya,9,2013,1,01oct2013
,80,Siaya,10,2013,1,01oct2013
,15,Siaya,9,2013,1,25-Sep-13
,22,Siaya,9,2013,1,27-Sep-13
,22,Siaya,9,2013,1,27-Sep-13
,19,Siaya,9,2013,1,23-Sep-13
,41,Siaya,10,2013,1,27-Sep-13
,24,Siaya,9,2013,1,27-Sep-13
,22,Siaya,10,2013,1,01oct2013
,16,Siaya,10,2013,1,01oct2013
,16,Siaya,9,2013,1,07oct2013
,18,Siaya,9,2013,1,27-Sep-13
,21,Siaya,9,2013,1,27-Sep-13
,25,Siaya,9,2013,1,04oct2013
,29,Siaya,9,2013,1,28-Sep-13
,25,Siaya,9,2013,1,28-Sep-13
,22,Siaya,10,2013,1,01oct2013
,19,Siaya,10,2013,1,28-Sep-13
,24,Siaya,9,2013,1,28-Sep-13
,22,Siaya,10,2013,1,01oct2013
,25,Siaya,9,2013,1,26-Sep-13
,89,Siaya,10,2013,1,26-Sep-13
,20,Siaya,9,2013,1,26-Sep-13
,19,Siaya,10,2013,1,26-Sep-13
,15,Siaya,10,2013,1,25-Sep-13
,19,Siaya,9,2013,1,25-Sep-13
,15,Siaya,9,2013,1,26-Sep-13
,17,Siaya,9,2013,1,23-Sep-13
,12,Siaya,9,2013,1,23-Sep-13
,15,Siaya,9,2013,1,23-Sep-13
,19,Siaya,9,2013,1,23-Sep-13
,15,Siaya,9,2013,1,25-Sep-13
,23,Siaya,9,2013,1,25-Sep-13
,15,Siaya,9,2013,1,25-Sep-13
,26,Siaya,9,2013,1,26-Sep-13
,27,Siaya,9,2013,1,24-Sep-13
,19,Siaya,9,2013,1,24-Sep-13
,27,Siaya,9,2013,1,24-Sep-13
,16,Siaya,9,2013,1,23-Sep-13
,18,Siaya,9,2013,1,18-Sep-13
,18,Siaya,9,2013,1,17-Sep-13
,32,Siaya,9,2013,1,18-Sep-13
,22,Siaya,9,2013,1,23-Sep-13
,31,Siaya,9,2013,1,18-Sep-13
,52,Siaya,9,2013,1,18-Sep-13
,12,Siaya,9,2013,1,18-Sep-13
,12,Siaya,9,2013,1,23-Sep-13
,56,Siaya,9,2013,1,18-Sep-13
,17,Siaya,9,2013,1,18-Sep-13
,30,Siaya,9,2013,1,19-Sep-13
,50,Siaya,9,2013,1,18-Sep-13
,26,Siaya,9,2013,1,24-Sep-13
,20,Siaya,9,2013,1,27-Sep-13
,22,Siaya,9,2013,1,23-Sep-13
,16,Siaya,9,2013,1,26-Sep-13
,15,Siaya,9,2013,1,27-Sep-13
,22,Siaya,9,2013,1,25-Sep-13
,13,Siaya,9,2013,1,27-Sep-13
,14,Siaya,9,2013,1,30-Sep-13
,24,Siaya,9,2013,1,23-Sep-13
,21,Siaya,9,2013,1,23-Sep-13
,17,Siaya,9,2013,1,26-Sep-13
,33,Siaya,9,2013,1,26-Sep-13
,25,Siaya,9,2013,1,04oct2013
,19,Siaya,9,2013,1,25-Sep-13
,14,Siaya,9,2013,1,25-Sep-13
,24,Siaya,10,2013,1,27-Sep-13
,21,Siaya,10,2013,1,01oct2013
,16,Siaya,9,2013,1,01oct2013
,18,Siaya,9,2013,1,24-Sep-13
,23,Siaya,9,2013,1,23-Sep-13
,23,Siaya,9,2013,1,24-Sep-13
,16,Siaya,9,2013,1,23-Sep-13
,17,Siaya,9,2013,1,26-Sep-13
,20,Siaya,9,2013,1,26-Sep-13
,17,Siaya,10,2013,1,27-Sep-13
,16,Siaya,10,2013,1,26-Sep-13
,26,Siaya,9,2013,1,26-Sep-13
,15,Siaya,9,2013,1,24-Sep-13
,15,Siaya,9,2013,1,24-Sep-13
,10,Siaya,9,2013,1,24-Sep-13
,16,Siaya,9,2013,1,02oct2013
,15,Siaya,9,2013,1,24-Sep-13
,16,Siaya,9,2013,1,24-Sep-13
,21,Siaya,9,2013,1,23-Sep-13
,31,Siaya,9,2013,1,25-Sep-13
,28,Siaya,9,2013,1,27-Sep-13
,25,Siaya,9,2013,1,01oct2013
,19,Siaya,9,2013,1,27-Sep-13
,13,Siaya,9,2013,1,27-Sep-13
,11,Siaya,10,2013,1,02oct2013
,19,Siaya,9,2013,1,27-Sep-13
,25,Siaya,9,2013,1,27-Sep-13
,23,Siaya,9,2013,1,27-Sep-13
,17,Siaya,9,2013,1,26-Sep-13
,16,Siaya,9,2013,1,26-Sep-13
,22,Siaya,9,2013,1,26-Sep-13
,12,Siaya,9,2013,1,26-Sep-13
,14,Siaya,9,2013,1,27-Sep-13
,18,Siaya,9,2013,1,26-Sep-13
,22,Siaya,9,2013,1,11oct2013
,12,Siaya,9,2013,1,28-Sep-13
,14,Siaya,9,2013,1,26-Sep-13
,19,Siaya,9,2013,1,01oct2013
,33,Siaya,9,2013,1,28-Sep-13
,16,Siaya,9,2013,1,28-Sep-13
,23,Siaya,9,2013,1,26-Sep-13
,22,Siaya,10,2013,1,10oct2013
,18,Siaya,9,2013,1,11-Sep-13
,38,Siaya,10,2013,1,12-Sep-13
,31,Siaya,9,2013,1,12-Sep-13
,36,Siaya,9,2013,1,12-Sep-13
,28,Siaya,10,2013,1,12-Sep-13
,27,Siaya,10,2013,1,12-Sep-13
,21,Siaya,10,2013,1,13oct2013
,26,Siaya,9,2013,1,11-Sep-13
,16,Siaya,9,2013,1,11-Sep-13
,20,Siaya,9,2013,1,11-Sep-13
,19,Siaya,9,2013,1,12-Sep-13
,24,Siaya,9,2013,1,12-Sep-13
,26,Siaya,9,2013,1,11-Sep-13
,23,Siaya,9,2013,1,11-Sep-13
,24,Siaya,10,2013,1,12-Sep-13
,21,Siaya,9,2013,1,11-Sep-13
,12,Siaya,9,2013,1,11-Sep-13
,32,Siaya,9,2013,1,12-Sep-13
,28,Siaya,9,2013,1,12-Sep-13
,27,Siaya,9,2013,1,16-Sep-13
,16,Siaya,9,2013,1,13-Sep-13
,24,Siaya,9,2013,1,12-Sep-13
,21,Siaya,9,2013,1,12-Sep-13
,20,Siaya,9,2013,1,14-Sep-13
,18,Siaya,9,2013,1,14-Sep-13
,19,Siaya,9,2013,1,13-Sep-13
,28,Siaya,9,2013,1,12-Sep-13
,20,Siaya,9,2013,1,13-Sep-13
,34,Siaya,9,2013,1,13-Sep-13
,17,Siaya,9,2013,1,15-Sep-13
,12,Siaya,9,2013,1,15-Sep-13
,22,Siaya,9,2013,1,13-Sep-13
,21,Siaya,9,2013,1,13-Sep-13
,19,Siaya,9,2013,1,14-Sep-13
,14,Siaya,9,2013,1,13-Sep-13
,81,Siaya,9,2013,1,14-Sep-13
,13,Siaya,9,2013,1,14-Sep-13
,21,Siaya,9,2013,1,13-Sep-13
,28,Siaya,9,2013,1,11-Sep-13
,24,Siaya,9,2013,1,11-Sep-13
,17,Siaya,9,2013,1,14-Sep-13
,23,Siaya,9,2013,1,14-Sep-13
,17,Siaya,9,2013,1,11oct2013
,13,Siaya,9,2013,1,11-Sep-13
,32,Siaya,9,2013,1,11-Sep-13
,62,Siaya,9,2013,1,11-Sep-13
,78,Siaya,9,2013,1,11-Sep-13
,22,Siaya,9,2013,1,14-Sep-13
,41,Siaya,9,2013,1,11-Sep-13
,16,Siaya,9,2013,1,11-Sep-13
,32,Siaya,10,2013,1,13-Sep-13
,13,Siaya,9,2013,1,13-Sep-13
,38,Siaya,9,2013,1,13-Sep-13
,28,Siaya,9,2013,1,11-Sep-13
,27,Siaya,9,2013,1,11-Sep-13
,16,Siaya,9,2013,1,13-Sep-13
,44,Siaya,9,2013,1,13-Sep-13
,17,Siaya,9,2013,1,13-Sep-13
,42,Siaya,9,2013,1,11-Sep-13
,17,Siaya,9,2013,1,10oct2013
,23,Siaya,9,2013,1,13-Sep-13
,31,Siaya,9,2013,1,11-Sep-13
,18,Siaya,9,2013,1,02oct2013
,35,Siaya,9,2013,1,11-Sep-13
,18,Siaya,9,2013,1,02oct2013
,62,Siaya,9,2013,1,13-Sep-13
,23,Siaya,9,2013,1,03oct2013
,29,Siaya,9,2013,1,03oct2013
,30,Siaya,10,2013,1,03oct2013
,28,Siaya,9,2013,1,03oct2013
,51,Siaya,9,2013,1,04oct2013
,49,Siaya,10,2013,1,04oct2013
,30,Siaya,10,2013,1,02oct2013
,17,Siaya,10,2013,1,02oct2013
,40,Siaya,10,2013,1,07oct2013
,19,Siaya,10,2013,1,07oct2013
,11,Siaya,10,2013,1,03oct2013
,23,Siaya,10,2013,1,20-Sep-13
,38,Siaya,10,2013,1,28-Sep-13
,31,Siaya,10,2013,1,04oct2013
,18,Siaya,9,2013,1,20-Sep-13
,21,Siaya,10,2013,1,22-Sep-13
,23,Siaya,10,2013,1,19-Sep-13
,32,Siaya,10,2013,1,21-Sep-13
,16,Siaya,9,2013,1,08oct2013
,19,Siaya,9,2013,1,28-Sep-13
,19,Siaya,10,2013,1,10oct2013
,17,Siaya,9,2013,1,27-Sep-13
,19,Siaya,9,2013,1,26-Sep-13
,21,Siaya,10,2013,1,14oct2013
,19,Siaya,10,2013,1,01oct2013
,23,Vihiga,8,2013,1,16-Aug-13
,27,Vihiga,8,2013,1,16-Aug-13
,30,Vihiga,8,2013,1,16-Aug-13
,35,Vihiga,8,2013,1,16-Aug-13
,15,Vihiga,8,2013,1,16-Aug-13
,26,Vihiga,8,2013,1,20-Aug-13
,25,Vihiga,8,2013,1,21-Aug-13
,19,Vihiga,8,2013,1,21-Aug-13
,20,Vihiga,8,2013,1,21-Aug-13
,18,Vihiga,8,2013,1,21-Aug-13
,31,Vihiga,8,2013,1,21-Aug-13
,21,Vihiga,8,2013,1,17-Aug-13
,21,Vihiga,8,2013,1,17-Aug-13
,24,Vihiga,8,2013,1,23-Aug-13
,19,Vihiga,8,2013,1,17-Aug-13
,29,Vihiga,8,2013,1,17-Aug-13
,22,Vihiga,8,2013,1,17-Aug-13
,18,Vihiga,8,2013,1,17-Aug-13
,23,Vihiga,8,2013,1,17-Aug-13
,19,Vihiga,8,2013,1,17-Aug-13
,16,Vihiga,8,2013,1,17-Aug-13
,20,Vihiga,8,2013,1,17-Aug-13
,17,Vihiga,8,2013,1,17-Aug-13
,15,Vihiga,8,2013,1,17-Aug-13
,20,Vihiga,8,2013,1,21-Aug-13
,21,Vihiga,8,2013,1,17-Aug-13
,12,Vihiga,8,2013,1,17-Aug-13
,40,Vihiga,8,2013,1,17-Aug-13
,30,Vihiga,8,2013,1,17-Aug-13
,28,Vihiga,8,2013,1,19-Aug-13
,36,Vihiga,8,2013,1,19-Aug-13
,40,Vihiga,8,2013,1,19-Aug-13
,11,Vihiga,8,2013,1,31oct2013
,26,Vihiga,8,2013,1,19-Aug-13
,15,Vihiga,8,2013,1,19-Aug-13
,17,Vihiga,8,2013,1,19-Aug-13
,10,Vihiga,8,2013,1,19-Aug-13
,25,Vihiga,8,2013,1,16-Aug-13
,28,Vihiga,8,2013,1,22-Aug-13
,32,Vihiga,8,2013,1,19-Aug-13
,31,Vihiga,8,2013,1,19-Aug-13
,22,Vihiga,8,2013,1,19-Aug-13
,19,Vihiga,8,2013,1,28oct2013
,20,Vihiga,8,2013,1,20-Aug-13
,34,Vihiga,8,2013,1,17-Aug-13
,24,Vihiga,8,2013,1,21-Aug-13
,28,Vihiga,8,2013,1,18oct2013
,26,Vihiga,8,2013,1,19-Aug-13
,23,Vihiga,8,2013,1,19-Aug-13
,23,Vihiga,8,2013,1,19-Aug-13
,15,Vihiga,8,2013,1,19-Aug-13
,17,Vihiga,8,2013,1,20-Aug-13
,12,Vihiga,8,2013,1,20-Aug-13
,30,Vihiga,8,2013,1,20-Aug-13
,25,Vihiga,8,2013,1,20-Aug-13
,34,Vihiga,8,2013,1,20-Aug-13
,35,Vihiga,8,2013,1,20-Aug-13
,27,Vihiga,8,2013,1,20-Aug-13
,19,Vihiga,8,2013,1,20-Aug-13
,46,Vihiga,8,2013,1,20-Aug-13
,23,Vihiga,8,2013,1,20-Aug-13
,18,Vihiga,8,2013,1,20-Aug-13
,35,Vihiga,8,2013,1,20-Aug-13
,31,Vihiga,8,2013,1,23-Aug-13
,17,Vihiga,10,2013,1,08oct2013
,23,Vihiga,8,2013,1,20-Aug-13
,18,Vihiga,8,2013,1,20-Aug-13
,27,Vihiga,8,2013,1,20-Aug-13
,21,Vihiga,10,2013,1,08oct2013
,17,Vihiga,8,2013,1,20-Aug-13
,25,Vihiga,8,2013,1,21-Aug-13
,52,Vihiga,8,2013,1,21-Aug-13
,26,Vihiga,8,2013,1,21-Aug-13
,40,Vihiga,8,2013,1,21-Aug-13
,19,Vihiga,8,2013,1,21-Aug-13
,20,Vihiga,8,2013,1,21-Aug-13
,48,Vihiga,8,2013,1,22-Aug-13
,26,Vihiga,8,2013,1,21-Aug-13
,23,Vihiga,8,2013,1,21-Aug-13
,27,Vihiga,8,2013,1,21-Aug-13
,29,Vihiga,8,2013,1,21-Aug-13
,36,Vihiga,8,2013,1,23-Aug-13
,35,Vihiga,8,2013,1,21-Aug-13
,29,Vihiga,8,2013,1,21-Aug-13
,45,Vihiga,8,2013,1,21-Aug-13
,45,Vihiga,8,2013,1,21-Aug-13
,34,Vihiga,8,2013,1,21-Aug-13
,26,Vihiga,8,2013,1,21-Aug-13
,21,Vihiga,8,2013,1,21-Aug-13
,16,Vihiga,8,2013,1,23-Aug-13
,41,Vihiga,8,2013,1,23-Aug-13
,65,Vihiga,8,2013,1,11oct2013
,28,Vihiga,8,2013,1,26-Aug-13
,28,Vihiga,8,2013,1,23-Aug-13
,18,Vihiga,8,2013,1,23-Aug-13
,81,Vihiga,8,2013,1,23-Aug-13
,22,Vihiga,8,2013,1,22-Aug-13
,24,Vihiga,8,2013,1,22-Aug-13
,38,Vihiga,8,2013,1,22-Aug-13
,51,Vihiga,8,2013,1,22-Aug-13
,31,Vihiga,8,2013,1,22-Aug-13
,26,Vihiga,8,2013,1,22-Aug-13
,22,Vihiga,8,2013,1,27-Aug-13
,51,Vihiga,8,2013,1,22-Aug-13
,54,Vihiga,8,2013,1,22-Aug-13
,49,Vihiga,8,2013,1,22-Aug-13
,25,Vihiga,10,2013,1,10oct2013
,26,Vihiga,8,2013,1,22-Aug-13
,30,Vihiga,8,2013,1,22-Aug-13
,17,Vihiga,8,2013,1,23-Aug-13
,27,Vihiga,8,2013,1,22-Aug-13
,22,Vihiga,8,2013,1,22-Aug-13
,15,Vihiga,8,2013,1,23-Aug-13
,33,Vihiga,8,2013,1,23-Aug-13
,35,Vihiga,8,2013,1,23-Aug-13
