id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
,KBK4,7020535,20,593,19.76667,1.011804,5.059022,7,24,2014-04-14,2015-11-28,11,2015,2
,KBK4,7020536,20,509,16.96667,1.178782,5.893909,7,24,2014-07-07,2015-11-28,11,2015,2
,KBK4,7020538,20,519,17.3,1.156069,5.780347,7,24,2014-07-07,2015-12-08,12,2015,2
,KBK4,7020539,26.2,479,15.96667,1.640919,8.204594,8,30,2014-08-05,2015-11-27,11,2015,2
,KBK4,7020540,19,476,15.86667,1.197479,5.987395,7,27,2014-08-05,2015-11-27,11,2015,2
,KBK4,7020541,9.8,399,13.3,0.7368421,3.684211,6,14,2014-07-08,2016-04-04,4,2016,2
,KBK4,7020542,22,850,28.33333,0.7764705,3.882353,8,26,2013-07-30,2015-11-27,11,2015,2
,KBK4,7020543,18,608,20.26667,0.8881579,4.44079,6,22,2014-08-05,2016-04-04,4,2016,2
,KBK4,7020544,16,518,17.26667,0.9266409,4.633204,6,17,2014-07-08,2015-12-08,12,2015,2
,KBK4,7020545,11,474,15.8,0.6962025,3.481013,6,17,2014-08-08,2016-03-23,3,2016,2
,KBK4,7020546,20,700,23.33333,0.8571428,4.285714,7,24,2014-04-23,2016-03-23,3,2016,2
,KBK4,7020547,19,593,19.76667,0.9612142,4.806071,6,22,2014-08-08,2016-03-23,3,2016,2
,KBK4,7020548,18,509,16.96667,1.060904,5.304518,8,26,2014-07-05,2016-03-24,3,2016,2
,KBK4,7020549,20,706,23.53333,0.8498584,4.249292,7,24,2014-04-17,2016-03-23,3,2016,2
,KBK4,7020550,18,705,23.5,0.7659575,3.829787,7,21,2014-04-25,2016-03-30,3,2016,2
,KBK4,7020551,18,706,23.53333,0.7648726,3.824363,6,21,2014-04-17,2016-03-23,3,2016,2
,KBK4,7020552,22,625,20.83333,1.056,5.28,7,26,2014-07-07,2016-03-23,3,2016,2
,KBK4,7020553,20,625,20.83333,0.96,4.8,7,24,2014-07-07,2016-03-23,3,2016,2
,KBK4,7020554,18,708,23.6,0.7627118,3.813559,6,22,2014-04-22,2016-03-30,3,2016,2
,KBK4,7020555,14,708,23.6,0.5932204,2.966102,6,17,2014-04-22,2016-03-30,3,2016,2
,KBK4,7020556,20,712,23.73333,0.8426966,4.213483,8,24,2014-04-17,2016-04-06,4,2016,2
,KBK4,7020557,18.8,713,23.76667,0.7910238,3.955119,7,22,2014-04-17,2016-04-02,4,2016,2
,KBK4,7020559,20.2,712,23.73333,0.8511236,4.255618,7,24,2014-04-17,2016-03-29,3,2016,2
,KBK4,7020560,17,485,16.16667,1.051546,5.257732,8,24,2014-04-17,2016-04-21,4,2016,2
,KBK4,7020561,16,584,19.46667,0.8219178,4.109589,8,24,2014-04-22,2016-03-22,3,2016,2
,KBK4,7020562,20,628,20.93333,0.9554141,4.77707,6,24,2014-07-05,2016-03-24,3,2016,2
,KBK4,7020563,17,584,19.46667,0.8732877,4.366438,7,21,2014-04-22,2015-11-28,11,2015,2
,KBK4,7020564,23,975,32.5,0.7076923,3.538462,10,27,2013-07-30,2016-04-06,4,2016,2
,KBK4,7020565,19,1080,36,0.5277778,2.638889,8,22,2013-04-16,2016-04-06,4,2016,2
,KBK4,7020566,23,955,31.83333,0.7225131,3.612566,9,26,2013-08-19,2016-04-06,4,2016,2
,KBK4,7020567,18,834,27.8,0.647482,3.23741,9,24,2013-08-19,2016-04-06,4,2016,2
,KBK4,7020568,24,1087,36.23333,0.6623735,3.311867,8,28,2013-04-09,2016-03-31,3,2016,2
,KBK4,7020569,21,982,32.73333,0.6415479,3.207739,7,25,2013-07-30,2016-04-07,4,2016,2
,KBK4,7020570,22,1087,36.23333,0.6071757,3.035879,8,26,2013-04-16,2016-04-22,4,2016,2
,KBK4,7020571,19,959,31.96667,0.5943691,2.971846,7,23,2013-07-30,2016-03-15,3,2016,2
,KBK4,7020572,16,416,13.86667,1.153846,5.769231,5,20,2015-02-02,2016-03-24,3,2016,2
,KBK4,7020573,12,423,14.1,0.8510638,4.255319,4,16,2015-02-02,2016-03-31,3,2016,2
,KBK4,7020574,22,466,15.53333,1.416309,7.081545,7,25,2014-08-19,2015-11-28,11,2015,2
,KBK4,7020575,13,423,14.1,0.9219858,4.609929,5,17,2015-02-02,2016-03-31,3,2016,2
,KBK4,7020576,30,723,24.1,1.244813,6.224066,10,33,2014-04-16,2016-04-08,4,2016,2
,KBK4,7020577,21.5,723,24.1,0.8921162,4.460581,8,25,2014-04-16,2016-04-08,4,2016,2
,KBK4,7020578,15,611,20.36667,0.7364975,3.682487,8,23,2014-04-16,2016-04-08,4,2016,2
,KBK4,7020579,23,724,24.13333,0.9530387,4.765193,8,27,2014-04-15,2016-04-08,4,2016,2
,KBK4,7020581,17,611,20.36667,0.8346972,4.173486,9,24,2014-04-16,2016-04-08,4,2016,2
,KBK4,7020582,21.5,723,24.1,0.8921162,4.460581,8,25,2014-04-15,2016-04-07,4,2016,2
,KBK4,7020583,20,723,24.1,0.8298755,4.149378,7,24,2014-04-15,2016-04-07,4,2016,2
,KBK4,7020584,22.5,723,24.1,0.93361,4.66805,8,26,2014-04-15,2016-04-07,4,2016,2
,KBK4,7020585,24,723,24.1,0.9958506,4.979253,8,28,2014-04-15,2016-04-07,4,2016,2
,KBK4,7020586,16,604,20.13333,0.794702,3.97351,8,24,2014-04-16,2016-04-09,4,2016,2
,KBK4,7020587,19.3,705,23.5,0.8212765,4.106383,8,23,2014-05-05,2016-04-09,4,2016,2
,KBK4,7020588,19,698,23.26667,0.8166189,4.083095,7,23,2014-05-10,2016-04-07,4,2016,2
,KBK4,7020589,17,982,32.73333,0.5193483,2.596741,6,21,2013-07-30,2016-04-07,4,2016,2
,KBK4,7020590,16,723,24.1,0.6639004,3.319502,7,20,2014-04-16,2016-04-08,4,2016,2
,KBK4,7020591,16,612,20.4,0.7843137,3.921569,6,20,2014-08-05,2016-04-08,4,2016,2
,KBK4,7020593,24,728,24.26667,0.989011,4.945055,8,27,2014-04-14,2016-04-11,4,2016,2
,KBK4,7020594,15,488,16.26667,0.9221312,4.610656,5,19,2014-08-08,2015-12-09,12,2015,2
,KBK4,7020595,14,307,10.23333,1.368078,6.840391,4,16,2015-02-05,2015-12-09,12,2015,2
,KBK4,7020596,18,603,20.1,0.8955224,4.477612,8,26,2014-04-15,2016-04-11,4,2016,2
,KBK4,7020597,14,492,16.4,0.8536586,4.268293,7,22,2014-08-04,2016-04-11,4,2016,2
,KBK4,7020598,11,492,16.4,0.6707317,3.353659,6,19,2014-08-04,2016-04-11,4,2016,2
,KBK4,7020599,13,502,16.73333,0.7768924,3.884462,6,17,2014-04-15,2016-04-21,4,2016,2
,KBK4,7020600,20,727,24.23333,0.8253095,4.126547,7,24,2014-04-15,2016-04-11,4,2016,2
,KBK4,7020601,14,594,19.8,0.7070707,3.535354,8,22,2014-04-23,2016-04-22,4,2016,2
,KBK4,7020602,21,996,33.2,0.6325301,3.162651,7,23,2013-07-30,2016-04-21,4,2016,2
,KBK4,7020603,10,594,19.8,0.5050505,2.525253,6,18,2014-04-23,2016-04-11,4,2016,2
,KBK4,7020604,18.5,601,20.03333,0.9234609,4.617304,10,28,2014-04-14,2016-04-21,4,2016,2
,KBK4,7020605,20,623,20.76667,0.9630819,4.81541,6,24,2014-08-07,2016-04-21,4,2016,2
,KBK4,7020607,20.5,738,24.6,0.8333333,4.166667,7,24,2014-04-14,2016-04-21,4,2016,2
,KBK4,7020608,19,653,21.76667,0.8728943,4.364472,7,22,2014-07-08,2016-04-21,4,2016,2
