id,cr011_prgrm,cr102_wpt_id,total_chl_used,total_period_day,total_period_30day,avrg_30day_usage,avrg_30day_usage_litres,num_of_Deliveries,Jerrican_delivered,date_of_first_delivery,date_of_last_delivery,month,year,country
4808,VHG,10250141,11,368,12.26667,0.8967391,4.483696,5,12,2014/03/13,2015/03/16,3,2015,1
4809,VHG,10250142,4,95,3.166667,1.263158,6.315789,3,7,2014/02/22,2014/05/28,5,2014,1
4810,VHG,10250143,10,348,11.6,0.862069,4.310345,5,12,2014/02/15,2015/01/29,1,2015,1
4811,VHG,10250144,8,323,10.76667,0.7430341,3.71517,4,9,2014/03/12,2015/01/29,1,2015,1
4812,VHG,10250145,7,162,5.4,1.296296,6.481481,4,10,2014/02/18,2014/07/30,7,2014,1
4813,VHG,10250146,5,362,12.06667,0.4143646,2.071823,4,7,2014/02/15,2015/02/12,2,2015,1
4814,VHG,10250147,7,165,5.5,1.272727,6.363636,4,10,2014/02/15,2014/07/30,7,2014,1
4815,VHG,10250148,15,522,17.4,0.862069,4.310345,7,17,2014/02/15,2015/07/22,7,2015,1
4816,VHG,10250149,6,322,10.73333,0.5590062,2.795031,4,10,2014/03/12,2015/01/29,1,2015,1
4817,VHG,10250150,12,518,17.26667,0.6949807,3.474903,7,14,2014/02/19,2015/07/22,7,2015,1
4818,VHG,10250151,13,497,16.56667,0.7847082,3.923541,6,14,2014/03/12,2015/07/22,7,2015,1
4819,VHG,10250152,4,515,17.16667,0.2330097,1.165049,3,6,2014/02/22,2015/07/22,7,2015,1
4820,VHG,10250153,9,533,17.76667,0.5065666,2.532833,5,10,2014/02/12,2015/07/30,7,2015,1
4821,VHG,10250154,10,514,17.13333,0.5836576,2.918288,5,10,2014/02/12,2015/07/30,7,2015,1
4822,VHG,10250155,4,531,17.7,0.2259887,1.129943,3,5,2014/02/14,2015/07/30,7,2015,1
4823,VHG,10250157,2,406,13.53333,0.1477832,0.7389163,2,3,2014/05/20,2015/06/30,6,2015,1
4824,VHG,10250158,2,140,4.666667,0.4285714,2.142857,2,5,2014/05/20,2014/10/07,10,2014,1
4825,VHG,10250159,7,533,17.76667,0.3939962,1.969981,4,8,2014/02/12,2015/07/30,7,2015,1
4826,VHG,10250160,6,533,17.76667,0.3377111,1.688555,4,8,2014/02/12,2015/07/30,7,2015,1
4827,VHG,10250161,7,533,17.76667,0.3939962,1.969981,4,9,2014/02/12,2015/07/30,7,2015,1
4828,VHG,10250162,4,436,14.53333,0.2752293,1.376147,3,5,2014/05/20,2015/07/30,7,2015,1
4829,VHG,10250163,5,436,14.53333,0.3440367,1.720183,3,6,2014/05/20,2015/07/30,7,2015,1
4830,VHG,10250164,5,514,17.13333,0.2918288,1.459144,3,6,2014/03/03,2015/07/30,7,2015,1
