42	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Ecla	004-007-EC01		STH	private		287	2018-03-17 00:00:04
43	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Emkwenbor	004-007-EM01		STH	private		212	2018-03-17 00:00:04
44	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Emmaus Christian	004-007-EM02		STH	private		236	2018-03-17 00:00:04
45	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Ernest Memorial	004-007-ER01		STH	private		178	2018-03-17 00:00:04
46	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Fpfk	004-007-FP01		STH	private		188	2018-03-17 00:00:04
47	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Golden Child	004-007-GO02		STH	private		118	2018-03-17 00:00:04
48	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Greenland	004-007-GR01		STH	private		218	2018-03-17 00:00:04
49	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Irwaga	004-007-IR01		STH	public		230	2018-03-17 00:00:04
50	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Ivyana	004-007-IV01		STH	private		216	2018-03-17 00:00:05
51	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Jobes Academy	004-007-JO53		STH	private		120	2018-03-17 00:00:05
52	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Jonches Aca	004-007-JO01		STH	private		251	2018-03-17 00:00:05
53	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Jonjo Star	004-007-JO03		STH	private		46	2018-03-17 00:00:05
54	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Judea Academy	004-007-JU01		STH	private		199	2018-03-17 00:00:05
55	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Junior Amb	004-007-JU02		STH	private		161	2018-03-17 00:00:05
56	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Kabungut	004-007-KA02		STH	public		481	2018-03-17 00:00:05
57	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Kabusare	004-007-KA03		STH	public		281	2018-03-17 00:00:05
58	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Kamobiriri	004-007-KA05		STH	public		367	2018-03-17 00:00:05
59	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Kamogoro Mission	004-007-KA01		STH	None			2018-03-17 00:00:00
60	Bomet	COUN02	Bomet Central	2012300	Central	DIV000602	Kamogoso Pry	004-007-KA06		STH	public		1012	2018-03-17 00:00:00
